序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
242,600703,三安光电,2021-12-23,36.641,2021-12-30,35.505,13600,-3.1974%,-15941.19,5,信号
243,603986,兆易创新,2021-12-23,168.284,2021-12-30,162.089,2900,-3.7777%,-18445.08,5,信号
244,000591,太阳能,2021-12-24,11.454,2021-12-30,10.443,40400,-8.9175%,-41284.61,4,信号
245,601600,中国铝业,2021-12-24,6.168,2021-12-28,5.492,81000,-11.0459%,-55214.47,2,信号
246,600519,贵州茅台,2021-12-27,1946.032,2021-12-30,1817.15,200,-6.7161%,-26152.63,3,信号
247,600887,伊利股份,2021-12-27,36.608,2021-12-30,35.332,5900,-3.5819%,-7740.45,3,信号
248,600905,三峡能源,2021-12-27,7.621,2021-12-29,7.153,65600,-6.2269%,-31145.18,2,信号
249,000338,潍柴动力,2021-12-28,16.601,2021-12-30,15.965,30100,-3.9288%,-19642.24,2,信号
250,000858,五粮液,2021-12-28,214.031,2021-12-30,202.593,2300,-5.4388%,-26787.23,2,信号
251,002460,赣锋锂业,2021-12-29,98.449,2022-01-06,89.819,4600,-8.8573%,-40131.62,5,信号
252,002466,天齐锂业,2021-12-29,98.7,2022-01-06,90.526,5000,-8.3739%,-41346.12,5,信号
253,601012,隆基绿能,2021-12-29,57.259,2022-01-07,56.866,8700,-0.7857%,-3916.08,6,信号
254,603259,药明康德,2021-12-29,112.577,2022-01-06,102.79,4400,-8.7855%,-43539.60,5,信号
255,002240,盛新锂能,2021-12-30,57.001,2022-01-05,50.987,8700,-10.6400%,-52791.49,3,信号
256,002256,兆新股份,2021-12-30,4.092,2022-01-11,4.788,122100,16.8809%,84385.77,7,信号
257,002594,比亚迪,2021-12-30,86.245,2022-01-06,80.162,5700,-7.1463%,-35148.51,4,信号
258,002610,ST爱康,2021-12-30,4.842,2022-01-06,4.378,103200,-9.6849%,-48423.52,4,信号
