代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
603033,三维股份,2023-12-04,16.058,2023-12-06,17.761,31100,52440.21,10.4953%,2,止盈
603665,康隆达,2023-12-04,23.822,2023-12-15,26.127,20900,47653.06,9.5665%,9,止盈
688297,中无人机,2023-12-05,42.445,2023-12-07,39.994,11700,-29161.53,-5.8692%,2,止损
002142,宁波银行,2023-12-07,18.439,2023-12-19,17.441,27100,-27530.35,-5.5066%,8,止损
002868,绿康生化,2023-12-07,22.031,2023-12-18,20.94,22600,-25153.13,-5.0493%,7,止损
300751,迈为股份,2023-12-07,100.138,2023-12-22,100.088,4900,-736.11,-0.1499%,11,到期
300769,德方纳米,2023-12-07,65.032,2023-12-13,60.75,7600,-33027.94,-6.6791%,4,止损
603713,密尔克卫,2023-12-07,52.184,2023-12-14,49.743,9500,-23673.3,-4.7729%,5,止损
603799,华友钴业,2023-12-07,30.775,2023-12-14,28.976,16200,-29641.96,-5.9425%,5,止损
603806,福斯特,2023-12-07,15.141,2023-12-19,14.29,33000,-28559.2,-5.7131%,8,止损
688656,浩欧博,2023-12-07,37.81,2023-12-18,35.533,13200,-30536.12,-6.1153%,7,止损
688680,海优新材,2023-12-07,61.413,2023-12-13,56.044,8100,-43962.39,-8.8333%,4,止损
301051,信濠光电,2023-12-08,24.672,2023-12-20,26.658,20200,39585.32,7.9388%,8,止盈
603297,永新光学,2023-12-08,91.893,2023-12-25,90.332,5400,-8922.01,-1.7971%,11,到期
603596,伯特利,2023-12-08,35.017,2023-12-19,32.822,14200,-31663.71,-6.3646%,7,止损
603056,德邦股份,2023-12-12,14.135,2023-12-27,13.491,29000,-19071.16,-4.6501%,11,到期
688268,华特气体,2023-12-12,68.107,2023-12-19,64.181,7300,-29143.69,-5.8589%,5,止损
002541,鸿路钢构,2023-12-13,20.435,2023-12-21,19.135,22600,-29822.29,-6.4541%,6,止损
601238,广汽集团,2023-12-13,9.015,2023-12-20,8.536,55400,-27010.28,-5.4058%,5,止损
603098,森特股份,2023-12-13,13.207,2023-12-21,12.534,100,-77.29,-5.8301%,6,止损
603833,欧派家居,2023-12-13,62.081,2023-12-21,58.641,8000,-28005.77,-5.6361%,6,止损
301198,喜悦智行,2023-12-15,12.176,2023-12-27,11.544,41000,-26392.53,-5.2841%,8,止损
300345,华民股份,2023-12-19,7.344,2024-01-04,7.676,68000,22098.65,4.4231%,11,到期
688670,金迪克,2023-12-19,31.116,2023-12-27,27.656,16000,-55820.33,-11.2067%,6,止损
301006,迈拓股份,2023-12-20,16.863,2024-01-05,17.296,29600,12308.87,2.4647%,11,到期
301079,邵阳液压,2023-12-20,16.908,2024-01-05,17.361,29500,12854.04,2.5757%,11,到期
600872,中炬高新,2023-12-20,25.305,2023-12-22,23.84,19700,-29336.14,-5.8819%,2,止损
603324,盛剑科技,2023-12-20,25.406,2024-01-05,24.388,19600,-20438.75,-4.1025%,11,到期
688021,奥福科技,2023-12-20,20.71,2023-12-27,19.75,24100,-23629.09,-4.7318%,5,止损
688075,安旭生物,2023-12-20,37.929,2024-01-05,37.911,13100,-731.5,-0.1471%,11,到期
603955,大千生态,2023-12-21,14.627,2024-01-08,15.132,34100,16717.19,3.3499%,11,到期
002497,雅化集团,2023-12-22,11.932,2024-01-02,12.95,41900,42114.45,8.4195%,6,止盈
300102,乾照光电,2023-12-22,7.13,2024-01-09,6.703,29500,-12798.05,-6.0819%,11,止损
300390,天华新能,2023-12-22,22.498,2024-01-09,22.396,22200,-2772.65,-0.5549%,11,到期
600515,海南机场,2023-12-22,3.662,2024-01-09,3.488,136500,-24180.98,-4.8353%,11,到期
603026,石大胜华,2023-12-22,42.111,2024-01-02,45.737,11800,42269.38,8.5022%,6,止盈
688114,华大智造,2023-12-22,84.972,2024-01-09,79.75,5800,-30767.38,-6.2398%,11,止损
600780,通宝能源,2023-12-25,7.544,2024-01-10,7.816,64600,17095.75,3.5063%,11,到期
000998,隆平高科,2023-12-27,14.125,2024-01-08,13.321,35300,-28855.85,-5.7843%,7,止损
300087,ST荃银,2023-12-27,8.084,2024-01-12,7.896,61800,-12111.57,-2.4231%,11,到期
300379,东通退,2023-12-27,18.249,2024-01-11,16.892,27300,-37541.33,-7.5316%,10,止损
600191,华资实业,2023-12-27,6.151,2024-01-12,6.055,46300,-4732.14,-1.6608%,11,到期
600369,西南证券,2023-12-28,3.666,2024-01-15,3.682,100,-8.37,-2.2518%,11,到期
301215,中汽股份,2024-01-02,5.921,2024-01-09,5.675,13800,-3472.03,-4.2471%,5,止损
600386,北巴传媒,2024-01-02,4.502,2024-01-15,4.238,111000,-29830.15,-5.9660%,9,止损
600825,新华传媒,2024-01-02,4.454,2024-01-04,5.049,112200,66253.67,13.2504%,2,止盈
000625,长安汽车,2024-01-10,13.883,2024-01-23,12.92,36000,-35164.88,-7.0325%,9,止损
300910,瑞丰新材,2024-01-10,29.934,2024-01-18,28.082,16700,-31412.96,-6.2807%,6,止损
300558,贝达药业,2024-01-12,47.365,2024-01-18,43.619,10500,-39805.32,-7.9998%,4,止损
000050,深天马Ａ,2024-01-16,9.445,2024-01-23,8.576,52900,-46447.27,-9.2918%,5,止损
002229,鸿博股份,2024-01-16,23.612,2024-01-18,21.959,21100,-35354.54,-7.0928%,2,止损
300759,康龙化成,2024-01-16,26.084,2024-01-23,23.989,19100,-40493.39,-8.1238%,5,止损
301308,江波龙,2024-01-16,75.687,2024-01-23,70.194,6600,-36734.8,-7.3502%,5,止损
600588,用友网络,2024-01-16,13.857,2024-01-22,13.163,36000,-25452.73,-5.0997%,4,止损
002284,亚太股份,2024-01-17,7.794,2024-01-23,6.967,64100,-53508.13,-10.7051%,4,止损
300122,智飞生物,2024-01-17,48.204,2024-01-31,44.828,10300,-35257.22,-7.0976%,10,止损
300980,祥源新材,2024-01-17,21.34,2024-01-22,20.119,23400,-29050.12,-5.8147%,3,止损
603995,甬金股份,2024-01-17,15.553,2024-01-22,14.728,32100,-26972.99,-5.4001%,3,止损
002025,航天电器,2024-01-19,39.46,2024-01-23,36.382,12600,-39259.59,-7.8923%,2,止损
300395,菲利华,2024-01-19,28.565,2024-01-23,26.718,17500,-32817.44,-6.5616%,2,止损
600399,抚顺特钢,2024-01-19,6.899,2024-01-23,6.353,72400,-40055.45,-8.0148%,2,止损
603826,坤彩科技,2024-01-19,28.212,2024-01-23,26.432,17700,-31995.29,-6.4041%,2,止损
688027,国盾量子,2024-01-19,103.456,2024-01-23,96.006,4800,-36237.41,-7.2936%,2,止损
688238,和元生物,2024-01-19,7.844,2024-01-23,7.286,63700,-35998.79,-7.2011%,2,止损
688349,三一重能,2024-01-19,18.227,2024-01-23,17.239,21500,-21617.52,-5.5136%,2,止损
300698,万马科技,2024-01-22,31.456,2024-01-24,29.235,15800,-35560.91,-7.1515%,2,止损
688156,路德科技,2024-01-22,21.801,2024-01-24,19.74,19400,-40381.89,-9.5432%,2,止损
688217,睿昂基因,2024-01-22,31.448,2024-01-24,28.968,15800,-39664.55,-7.9788%,2,止损
000761,本钢板材,2024-01-24,3.142,2024-01-26,3.388,78200,19039.36,7.7461%,2,止盈
000885,城发环境,2024-01-24,9.911,2024-02-05,9.141,50400,-39264.23,-7.8566%,8,止损
000990,诚志股份,2024-01-24,5.124,2024-01-29,5.626,97500,48481.89,9.7003%,3,止盈
002030,达安基因,2024-01-24,8.459,2024-02-01,7.181,59100,-75981.34,-15.1905%,6,止损
002541,鸿路钢构,2024-01-24,16.273,2024-02-01,15.257,30700,-31667.98,-6.3357%,6,止损
002890,弘宇股份,2024-01-24,9.507,2024-02-01,8.936,52500,-30473.21,-6.1025%,6,止损
002967,广电计量,2024-01-24,11.045,2024-02-01,10.424,45200,-28542.36,-5.7146%,6,止损
003031,中瓷电子,2024-01-24,46.484,2024-01-31,43.475,10700,-32677.36,-6.5666%,5,止损
300138,晨光生物,2024-01-24,10.453,2024-02-01,9.523,47800,-44930.86,-8.9877%,6,止损
600348,华阳股份,2024-01-24,8.05,2024-01-26,8.662,62100,37464.19,7.4905%,2,止盈
600758,辽宁能源,2024-01-24,3.18,2024-01-26,3.436,157200,39831.98,7.9651%,2,止盈
603011,合锻智能,2024-01-24,6.193,2024-02-01,5.577,80700,-50176.85,-10.0347%,6,止损
603590,康辰药业,2024-01-24,29.647,2024-02-01,26.949,16800,-45806.79,-9.1923%,6,止损
688563,航材股份,2024-01-24,47.172,2024-02-05,42.437,10500,-50185.88,-10.1273%,8,止损
301095,广立微,2024-01-26,60.057,2024-01-30,55.569,8300,-37728.69,-7.5651%,2,止损
603388,ST元成,2024-01-26,7.494,2024-01-30,6.907,45900,-27282.97,-7.9280%,2,止损
688772,珠海冠宇,2024-01-26,14.765,2024-01-30,13.491,33800,-43543.06,-8.7205%,2,止损
688377,迪威尔,2024-01-31,14.45,2024-02-02,13.27,34600,-41302.72,-8.2568%,2,止损
603997,继峰股份,2024-02-02,10.408,2024-02-06,9.688,48000,-35044.62,-7.0111%,2,止损
300795,米奥会展,2024-02-06,12.675,2024-02-08,16.119,39400,135110.67,27.0406%,2,止盈
001217,华尔泰,2024-02-07,8.414,2024-02-21,9.035,59400,36385.48,7.2763%,4,止盈
002803,吉宏股份,2024-02-07,12.378,2024-02-20,13.945,40300,62613.16,12.5455%,3,止盈
002805,丰元股份,2024-02-07,9.525,2024-02-21,10.395,52400,45068.2,9.0254%,4,止盈
300606,金太阳,2024-02-07,17.042,2024-02-19,19.623,29300,75105.71,15.0342%,2,止盈
601865,福莱特,2024-02-07,18.029,2024-02-23,19.73,27700,46598.06,9.3261%,6,止盈
605266,健之佳,2024-02-07,34.882,2024-02-19,40.637,14300,81745.66,16.3797%,2,止盈
688286,敏芯股份,2024-02-07,22.01,2024-02-19,25.336,22700,74970.22,14.9977%,2,止盈
688307,中润光学,2024-02-07,10.798,2024-02-20,11.958,46300,53163.66,10.6281%,3,止盈
688533,上声电子,2024-02-07,22.981,2024-02-19,26.457,21700,74877.17,15.0070%,2,止盈
001300,三柏硕,2024-02-19,10.015,2024-02-21,11.464,49900,71782.17,14.3565%,2,止盈
002055,ST得润,2024-02-19,5.383,2024-02-22,5.837,92800,41646.79,8.3333%,3,止盈
002795,永和智控,2024-02-19,3.512,2024-02-21,3.998,142300,68658.34,13.7324%,2,止盈
300150,世纪瑞尔,2024-02-19,2.651,2024-02-21,2.869,100,11.72,4.3401%,2,止盈
300469,信息发展,2024-02-19,7.454,2024-02-21,8.096,67000,42508.16,8.5076%,2,止盈
603278,大业股份,2024-02-19,7.359,2024-02-21,8.181,23500,19139.81,11.0625%,2,止盈
603377,ST东时,2024-02-19,2.311,2024-02-21,2.569,216300,55182.47,11.0331%,2,止盈
603388,ST元成,2024-02-19,4.262,2024-02-21,4.678,117300,48217.35,9.6397%,2,止盈
603528,多伦科技,2024-02-19,4.792,2024-02-21,5.437,104300,66728.03,13.3430%,2,止盈
603729,ST龙韵,2024-02-19,15.388,2024-02-21,17.861,32400,79598.72,15.9577%,2,止盈
688095,福昕软件,2024-02-19,46.192,2024-02-26,49.834,10800,38814.91,7.7766%,5,止盈
603486,科沃斯,2024-03-27,34.813,2024-04-08,32.31,14300,-36280.85,-7.2841%,6,止损
300396,ST迪瑞,2024-03-28,21.871,2024-04-16,21.769,22800,-2818.99,-0.5650%,11,到期
002465,海格通信,2024-03-29,10.256,2024-04-02,11.245,48700,47652.86,9.5359%,2,止盈
300957,贝泰妮,2024-04-01,58.56,2024-04-09,54.904,8500,-31564.43,-6.3381%,4,止损
600808,马钢股份,2024-04-01,2.441,2024-04-18,2.459,204800,3092.48,0.6182%,11,到期
688366,昊海生科,2024-04-02,70.483,2024-04-09,65.97,7000,-32070.16,-6.4968%,3,止损
688037,芯源微,2024-04-10,69.966,2024-04-12,65.145,7100,-34705.58,-6.9829%,2,止损
603882,金域医学,2024-04-12,45.153,2024-04-22,41.709,11000,-38355.47,-7.7185%,6,止损
001215,千味央厨,2024-04-18,36.321,2024-04-22,34.466,13700,-25903.77,-5.2031%,2,止损
002841,视源股份,2024-04-18,30.496,2024-04-26,28.767,16300,-28675.98,-5.7659%,6,止损
002977,ST天箭,2024-04-18,24.302,2024-04-23,26.757,20500,49793.28,9.9898%,3,止盈
300203,聚光科技,2024-04-18,10.695,2024-04-26,11.604,46700,41922.6,8.3892%,6,止盈
300322,硕贝德,2024-04-18,8.634,2024-04-30,9.505,57900,49901.71,9.9768%,8,止盈
300552,万集科技,2024-04-18,21.221,2024-04-25,23.188,23500,45721.38,9.1638%,5,止盈
300561,汇金科技,2024-04-18,8.194,2024-04-22,7.596,61000,-36953.2,-7.3893%,2,止损
300615,欣天科技,2024-04-18,10.175,2024-05-08,10.795,49100,29903.38,5.9825%,11,到期
301018,申菱环境,2024-04-18,15.422,2024-04-29,16.599,32400,37615.73,7.5245%,7,止盈
301302,华如科技,2024-04-18,16.668,2024-04-23,18.631,29900,58146.54,11.6612%,3,止盈
603029,天鹅股份,2024-04-18,15.091,2024-05-08,15.945,33100,27769.72,5.5568%,11,到期
688118,普元信息,2024-04-18,14.059,2024-04-29,15.194,35500,39786.49,7.9677%,7,止盈
688143,长盈通,2024-04-18,21.241,2024-04-22,19.65,17600,-28351.67,-7.5802%,2,止损
688218,江苏北人,2024-04-18,17.329,2024-04-30,18.871,28800,43885.45,8.7891%,8,止盈
688702,盛科通信-U,2024-04-18,31.916,2024-04-26,34.883,15600,45757.93,9.1858%,6,止盈
603816,顾家家居,2024-04-25,27.564,2024-04-30,30.805,18100,58130.52,11.6458%,3,止盈
002881,美格智能,2024-05-17,20.482,2024-06-03,21.259,24400,18452.7,3.6904%,11,到期
300686,智动力,2024-05-17,7.384,2024-06-03,7.636,67700,16585.15,3.3162%,11,到期
301489,思泉新材,2024-05-20,32.458,2024-05-22,36.812,15400,66508.43,13.2989%,2,止盈
688606,奥泰生物,2024-05-21,51.469,2024-06-04,48.339,9700,-30844.13,-6.1750%,10,止损
600660,福耀玻璃,2024-05-28,43.442,2024-06-13,42.849,11500,-7317.34,-1.4640%,11,到期
688356,键凯科技,2024-05-28,66.141,2024-06-07,62.637,7500,-26765.83,-5.3930%,8,止损
002875,安奈儿,2024-05-29,10.655,2024-06-05,9.945,46900,-33796.15,-6.7594%,5,止损
002058,威尔泰,2024-05-30,8.504,2024-06-05,7.916,58700,-35009.86,-7.0097%,4,止损
002294,信立泰,2024-05-30,25.374,2024-06-17,27.007,19700,31670.08,6.3326%,11,到期
300147,ST香雪,2024-05-30,3.622,2024-06-05,3.398,138000,-31328.77,-6.2650%,4,止损
300583,赛托生物,2024-05-30,12.761,2024-06-06,11.949,39100,-32246.17,-6.4593%,5,止损
603569,长久物流,2024-05-30,7.324,2024-06-06,6.797,68200,-36426.99,-7.2894%,5,止损
603685,晨丰科技,2024-05-30,11.704,2024-06-05,11.032,42700,-29152.83,-5.8305%,4,止损
688236,春立医疗,2024-05-30,17.237,2024-06-04,16.24,29000,-29390.81,-5.8768%,3,止损
688317,之江生物,2024-05-30,15.399,2024-06-06,14.464,32400,-30775.54,-6.1654%,5,止损
002317,众生药业,2024-05-31,12.896,2024-06-07,12.344,38700,-21874.79,-4.3807%,5,止损
601456,国联民生,2024-05-31,10.817,2024-06-11,10.037,46200,-36537.46,-7.3073%,6,止损
002356,鹏飞绿能,2024-06-03,3.402,2024-06-05,3.118,146900,-42089.8,-8.4186%,2,止损
300594,ST朗进,2024-06-03,16.628,2024-06-05,15.392,20300,-25416.01,-7.5257%,2,止损
300730,科创信息,2024-06-03,9.085,2024-06-05,8.296,55000,-43855.91,-8.7729%,2,止损
000913,钱江摩托,2024-06-04,16.498,2024-06-07,15.642,27100,-23635.0,-5.2836%,3,止损
688111,金山办公,2024-06-04,258.72,2024-06-20,244.849,1900,-26834.77,-5.4563%,11,止损
000860,顺鑫农业,2024-06-05,18.689,2024-06-07,17.811,26700,-23936.56,-4.7945%,2,止损
002304,洋河股份,2024-06-05,82.854,2024-06-19,78.364,6000,-27427.3,-5.5144%,9,止损
600195,中牧股份,2024-06-05,8.421,2024-06-14,7.963,12300,-5736.52,-5.5354%,6,止损
600201,生物股份,2024-06-05,7.899,2024-06-17,7.341,63200,-35723.18,-7.1523%,7,止损
600559,老白干酒,2024-06-05,21.671,2024-06-11,20.49,23000,-27649.69,-5.5446%,3,止损
601966,玲珑轮胎,2024-06-05,19.733,2024-06-12,18.654,25300,-27789.17,-5.5635%,4,止损
603866,桃李面包,2024-06-05,5.423,2024-06-14,5.097,100,-42.53,-7.7706%,6,止损
688617,惠泰医疗,2024-06-05,216.442,2024-06-19,204.424,2300,-28126.38,-5.6471%,9,止损
300138,晨光生物,2024-06-06,8.052,2024-06-24,7.996,62000,-3970.98,-0.7950%,11,到期
688639,华恒生物,2024-06-06,63.376,2024-06-11,59.766,7800,-28634.9,-5.7898%,2,止损
603089,正裕工业,2024-06-07,8.454,2024-06-25,7.986,59100,-28157.61,-5.6327%,11,止损
000715,中兴商业,2024-06-11,3.845,2024-06-21,3.625,130000,-29051.11,-5.8092%,8,止损
002330,得利斯,2024-06-11,3.872,2024-06-25,3.568,39200,-12051.65,-7.9362%,10,止损
300551,古鳌科技,2024-06-11,5.853,2024-06-14,6.387,85400,45070.72,9.0125%,3,止盈
600605,汇通能源,2024-06-11,25.233,2024-06-19,23.598,19800,-32844.84,-6.5709%,6,止损
600610,中毅达,2024-06-11,4.272,2024-06-25,3.958,117000,-37232.92,-7.4452%,10,止损
603032,德新科技,2024-06-11,12.707,2024-06-21,11.445,39300,-50074.19,-10.0219%,8,止损
603668,天马科技,2024-06-11,12.33,2024-06-17,11.624,40500,-29077.14,-5.8198%,4,止损
300644,南京聚隆,2024-06-12,21.069,2024-06-19,22.127,22300,23120.74,4.9186%,5,止盈
300779,惠城环保,2024-06-13,33.072,2024-06-18,36.721,14900,53851.68,10.9230%,3,止盈
601166,兴业银行,2024-06-17,14.261,2024-07-02,14.527,35000,8792.42,1.7606%,11,到期
300795,米奥会展,2024-06-26,12.355,2024-07-09,11.487,40400,-35545.63,-7.1177%,9,止损
600606,绿地控股,2024-06-26,1.381,2024-07-11,1.389,362100,2617.98,0.5234%,11,到期
603515,欧普照明,2024-06-26,15.03,2024-07-03,14.285,33200,-25209.23,-5.0496%,5,止损
001228,永泰运,2024-06-27,19.917,2024-07-05,18.638,900,-1168.7,-6.5166%,6,止损
002410,广联达,2024-06-27,9.668,2024-07-04,9.098,51700,-29922.21,-5.9835%,5,止损
002741,光华科技,2024-06-27,9.015,2024-07-08,10.395,55400,75930.71,15.1967%,7,止盈
002838,道恩股份,2024-06-27,9.094,2024-07-09,8.509,54900,-32588.76,-6.5245%,8,止损
002867,周大生,2024-06-27,10.96,2024-07-12,10.934,45600,-1727.97,-0.3456%,11,到期
301193,家联科技,2024-06-27,16.498,2024-07-04,15.772,30300,-22490.79,-4.4968%,5,止损
600110,诺德股份,2024-06-27,3.152,2024-07-09,2.979,158600,-27934.22,-5.5858%,8,止损
600763,通策医疗,2024-06-27,39.363,2024-07-12,40.989,12700,20150.42,4.0288%,11,到期
601858,中国科传,2024-06-27,18.439,2024-07-09,17.331,27100,-30508.37,-6.1023%,8,止损
603721,中广天择,2024-06-27,22.841,2024-07-04,21.559,21800,-28435.93,-5.7078%,5,止损
603799,华友钴业,2024-06-27,21.838,2024-07-09,20.117,22800,-39716.56,-7.9728%,8,止损
603811,诚意药业,2024-06-27,4.181,2024-07-05,3.977,200,-50.82,-6.0407%,6,止损
603882,金域医学,2024-06-27,27.624,2024-07-01,25.297,18100,-42587.86,-8.5135%,2,止损
002299,圣农发展,2024-07-02,12.98,2024-07-04,11.988,35900,-36078.36,-7.7383%,2,止损
603883,老百姓,2024-07-02,18.218,2024-07-04,17.18,27400,-28917.91,-5.7902%,2,止损
600872,中炬高新,2024-07-03,21.803,2024-07-05,20.632,21700,-25875.82,-5.4664%,2,止损
688301,奕瑞科技,2024-07-08,53.457,2024-07-10,49.714,9300,-35285.78,-7.0941%,2,止损
688687,凯因科技,2024-07-08,23.418,2024-07-10,21.235,21300,-46959.1,-9.4098%,2,止损
300661,圣邦股份,2024-07-09,57.714,2024-07-22,63.153,8600,46260.53,9.3157%,9,止盈
601689,拓普集团,2024-07-10,38.213,2024-07-25,33.784,13000,-58044.95,-11.6786%,11,止损
601865,福莱特,2024-07-11,17.849,2024-07-26,18.691,28000,23056.89,4.6112%,11,到期
000921,海信家电,2024-07-12,24.917,2024-07-22,23.593,20000,-26970.21,-5.4092%,6,止损
688383,新益昌,2024-07-12,49.678,2024-07-24,44.979,10000,-47456.56,-9.5481%,8,止损
300669,沪宁股份,2024-07-15,12.587,2024-07-18,11.755,39700,-33520.39,-6.7045%,3,止损
002541,鸿路钢构,2024-07-16,12.839,2024-07-31,12.567,38900,-11102.3,-2.2218%,11,到期
603565,中谷物流,2024-07-17,6.623,2024-07-23,7.306,75400,50975.69,10.2023%,4,止盈
300799,左江退,2024-07-23,1.081,2024-07-26,1.08,462700,-749.7,-0.1499%,3,区间结束平仓
600398,海澜之家,2024-07-23,6.323,2024-07-25,5.677,79000,-51508.01,-10.3061%,2,止损
002088,鲁阳节能,2024-07-26,9.845,2024-08-12,10.095,50700,12171.05,2.4372%,11,到期
002091,江苏国泰,2024-07-26,5.533,2024-08-12,5.527,90300,-998.72,-0.1998%,11,到期
002340,格林美,2024-07-26,5.843,2024-08-12,5.707,85500,-12102.53,-2.4214%,11,到期
002377,国创高新,2024-07-26,1.731,2024-08-12,1.779,288800,13426.32,2.6846%,11,到期
300193,佳士科技,2024-07-26,6.127,2024-08-02,6.641,81600,41390.14,8.2744%,5,止盈
603113,金能科技,2024-07-26,4.429,2024-08-12,4.605,112800,19284.97,3.8580%,11,到期
605098,行动教育,2024-07-26,27.904,2024-07-31,26.217,17900,-30682.76,-6.1399%,3,止损
605259,绿田机械,2024-07-26,10.885,2024-08-08,12.364,45900,67323.84,13.4677%,9,止盈
300573,兴齐眼药,2024-07-29,56.644,2024-08-09,53.879,8800,-24820.6,-4.9769%,9,止损
600966,博汇纸业,2024-07-29,4.292,2024-08-13,4.338,116400,4815.47,0.9634%,11,到期
603365,水星家纺,2024-07-29,11.311,2024-08-13,12.319,44200,44039.57,8.8047%,11,止盈
603477,巨星农牧,2024-07-31,21.225,2024-08-15,20.424,23500,-19308.73,-3.8693%,11,到期
605333,沪光股份,2024-08-01,23.582,2024-08-06,22.249,21000,-28472.44,-5.7466%,3,止损
688578,艾力斯,2024-08-01,51.816,2024-08-06,49.795,9600,-19887.46,-3.9960%,3,止损
002472,双环传动,2024-08-15,19.077,2024-08-29,18.238,26200,-22461.63,-4.4918%,10,止损
300573,兴齐眼药,2024-08-15,53.451,2024-08-20,47.991,9300,-51247.1,-10.3042%,3,止损
002777,久远银海,2024-08-16,12.996,2024-08-22,12.204,38400,-30919.69,-6.1924%,4,止损
600104,上汽集团,2024-08-16,12.835,2024-09-02,12.123,38900,-28200.87,-5.6453%,11,到期
688017,绿的谐波,2024-08-16,71.236,2024-08-20,67.406,7000,-27290.49,-5.4701%,2,止损
688035,德邦科技,2024-08-16,25.499,2024-08-28,23.864,19600,-32523.5,-6.5044%,8,止损
688058,宝兰德,2024-08-16,19.24,2024-08-23,18.001,25900,-32562.52,-6.5314%,5,止损
301510,固高科技,2024-08-19,21.572,2024-08-21,19.901,23100,-39073.01,-7.8372%,2,止损
603398,ST沐邦,2024-08-19,12.466,2024-08-28,11.384,40100,-43863.4,-8.7701%,7,止损
600505,西昌电力,2024-08-22,8.059,2024-09-06,8.181,62000,7053.12,1.4109%,11,到期
603052,可川科技,2024-08-22,18.585,2024-09-02,20.009,26900,37778.5,7.5528%,7,止盈
603063,禾望电气,2024-08-22,11.926,2024-08-28,11.344,41900,-24858.02,-4.9721%,4,止损
603657,春光科技,2024-08-22,10.181,2024-08-26,9.841,49100,-17186.08,-3.4362%,2,止损
688573,信宇人,2024-08-22,14.207,2024-08-28,13.333,35100,-31152.66,-6.2440%,4,止损
300395,菲利华,2024-08-23,28.564,2024-08-30,30.925,17500,40783.94,8.1548%,5,止盈
000683,博源化工,2024-08-26,5.283,2024-09-06,4.938,94600,-33130.82,-6.6263%,9,止损
002930,宏川智慧,2024-08-26,10.235,2024-09-10,9.885,48800,-17573.86,-3.5167%,11,到期
600872,中炬高新,2024-08-26,16.31,2024-09-10,15.864,30600,-14142.53,-2.8322%,11,到期
688612,威迈斯,2024-08-26,17.437,2024-09-10,17.589,22400,3023.42,0.7737%,11,到期
600351,亚宝药业,2024-08-27,4.832,2024-09-11,4.668,100,-26.47,-5.4225%,11,到期
002311,海大集团,2024-08-28,34.487,2024-09-12,34.133,14400,-5596.13,-1.1263%,11,到期
688122,西部超导,2024-08-28,31.676,2024-09-02,34.663,15700,46372.47,9.3200%,3,止盈
600645,中源协和,2024-08-29,15.708,2024-09-03,17.691,31800,62537.9,12.5136%,3,止盈
688082,盛美上海,2024-08-29,87.04,2024-09-04,81.476,5700,-32196.54,-6.4863%,4,止损
688687,凯因科技,2024-08-29,19.206,2024-09-12,20.846,18400,29807.05,8.4306%,10,止盈
600409,三友化工,2024-08-30,4.959,2024-09-09,4.705,100,-35.48,-7.0832%,6,止损
688385,复旦微电,2024-08-30,26.735,2024-09-10,25.219,1500,-2312.93,-5.7646%,7,止损
688717,艾罗能源,2024-08-30,57.464,2024-09-12,64.533,8700,60969.62,12.1894%,9,止盈
688700,东威科技,2024-09-02,20.05,2024-09-09,18.751,24900,-32838.13,-6.5743%,5,止损
000598,兴蓉环境,2024-09-06,6.061,2024-09-23,5.705,82400,-29809.53,-5.9657%,9,止损
600035,楚天高速,2024-09-06,3.502,2024-09-25,3.548,142700,6128.97,1.2259%,11,到期
688020,方邦股份,2024-09-11,28.508,2024-09-18,26.981,17500,-27221.05,-5.4535%,3,止损
600575,淮河能源,2024-09-13,3.002,2024-09-26,3.248,166500,40584.39,8.1169%,7,止盈
600409,三友化工,2024-09-19,4.459,2024-09-26,4.875,112100,46035.67,9.2048%,5,止盈
601918,新集能源,2024-09-19,6.843,2024-09-25,7.646,73000,58072.24,11.6186%,4,止盈
603323,苏农银行,2024-09-19,3.167,2024-09-26,3.501,157800,52284.2,10.4582%,5,止盈
002053,云南能投,2024-09-20,9.525,2024-09-27,10.935,52400,73335.91,14.6864%,5,止盈
002258,利尔化学,2024-09-20,6.363,2024-09-27,7.266,78500,70365.06,14.0798%,5,止盈
600075,新疆天业,2024-09-20,3.762,2024-09-30,4.278,88100,45103.69,13.6024%,6,止盈
600339,中油工程,2024-09-20,2.82,2024-09-26,3.077,177200,45026.89,9.0049%,4,止盈
603056,德邦股份,2024-09-20,12.462,2024-09-27,13.929,40100,58289.7,11.6583%,5,止盈
603826,坤彩科技,2024-09-20,20.987,2024-10-08,26.318,23800,126299.3,25.2724%,7,止盈
688375,国博电子,2024-09-20,32.0,2024-09-27,36.946,15600,76612.43,15.3394%,5,止盈
002293,罗莱生活,2024-09-25,5.293,2024-09-27,5.947,6800,4411.57,12.2516%,2,止盈
300358,楚天科技,2024-09-25,6.083,2024-09-30,7.276,82100,97423.17,19.4976%,3,止盈
300855,图南股份,2024-09-25,19.61,2024-09-30,24.368,25400,120294.94,24.1392%,3,止盈
601231,环旭电子,2024-09-25,13.077,2024-10-08,16.902,38200,145542.8,29.1218%,4,止盈
300702,天宇股份,2024-09-26,13.997,2024-09-30,15.792,35700,63553.51,12.7122%,2,止盈
688658,悦康药业,2024-09-26,15.908,2024-09-30,18.421,31400,78364.06,15.6804%,2,止盈
603505,金石资源,2024-10-21,18.168,2024-11-05,18.678,27500,13506.74,2.7020%,11,到期
600985,淮北矿业,2024-10-29,15.028,2024-11-13,14.133,33200,-30184.12,-6.0469%,11,止损
