序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
164,000792,盐湖股份,2021-11-19,27.214,2021-12-08,27.186,18300,-0.1998%,-995.52,13,信号
165,002487,大金重工,2021-11-19,47.759,2021-11-24,44.793,10400,-6.3047%,-31330.53,3,信号
166,600499,科达制造,2021-11-19,20.142,2021-12-07,22.481,8100,11.4994%,18770.75,12,信号
167,000723,美锦能源,2021-11-22,12.746,2021-12-16,14.943,39200,17.1125%,85546.57,18,信号
168,688599,天合光能,2021-11-22,78.762,2021-11-25,70.508,400,-10.5699%,-3331.71,3,止损
169,002074,国轩高科,2021-11-24,62.433,2021-12-06,61.341,7400,-1.8471%,-8537.93,8,信号
170,000568,泸州老窖,2021-11-25,215.931,2021-12-21,226.47,2300,4.7758%,23730.47,18,信号
171,002617,露笑科技,2021-11-25,20.01,2021-11-29,18.091,24900,-9.6808%,-48258.70,2,止损
172,300136,信维通信,2021-11-25,26.074,2021-11-29,24.529,5600,-6.0206%,-8795.37,2,信号
173,300223,君正股份,2021-11-25,150.355,2021-11-29,136.202,3300,-9.5038%,-47178.63,2,止损
174,600745,ST闻泰,2021-11-25,121.732,2021-12-21,135.393,4100,11.1114%,55484.77,18,信号
175,300124,汇川技术,2021-11-26,67.355,2021-12-27,67.627,7400,0.3042%,1517.13,21,信号
176,603501,豪威集团,2021-11-26,206.342,2021-12-20,215.235,2000,4.2057%,17364.84,16,信号
177,002152,广电运通,2021-11-29,9.935,2021-12-14,10.115,5700,1.7098%,968.72,11,信号
178,002683,广东宏大,2021-11-29,28.188,2021-12-10,27.02,17700,-4.2380%,-21155.19,9,信号
179,300047,天源迪科,2021-11-29,7.809,2021-12-07,7.651,100,-3.2795%,-25.77,6,信号
180,600779,水井坊,2021-11-29,129.419,2021-12-16,131.648,3800,1.6210%,7975.94,13,信号
181,002049,紫光国微,2021-12-01,164.289,2021-12-13,157.785,2600,-4.0549%,-17329.19,8,信号
182,002389,航天彩虹,2021-12-01,25.714,2021-12-20,26.528,100,2.7709%,71.39,13,信号
183,002922,伊戈尔,2021-12-02,25.572,2021-12-10,22.648,19500,-11.5234%,-57490.27,6,止损
184,601778,晶科科技,2021-12-02,9.619,2021-12-21,8.58,51900,-10.8919%,-54401.49,13,止损
185,002142,宁波银行,2021-12-06,34.917,2021-12-16,34.293,14300,-1.8870%,-9426.71,8,信号
186,600690,海尔智家,2021-12-06,25.811,2021-12-20,26.294,19300,1.7693%,8818.08,10,信号
187,002414,高德红外,2021-12-07,13.932,2021-12-20,13.027,100,-7.1841%,-100.45,9,信号
188,300223,君正股份,2021-12-07,145.353,2021-12-13,138.511,2700,-4.8024%,-18856.43,4,信号
189,600048,保利发展,2021-12-07,13.917,2021-12-14,12.754,35900,-8.4507%,-42242.46,5,止损
190,600277,ST亿利,2021-12-07,5.24,2021-12-22,5.304,95400,1.1342%,5672.10,11,信号
