代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
600918,中泰证券,2023-04-21,7.383,2023-04-25,7.175,67700,-14525.58,-2.9048%,2,信号
002330,得利斯,2023-04-24,6.633,2023-04-26,6.197,75300,-33345.11,-6.6725%,2,信号
600704,物产中大,2023-04-24,4.853,2023-04-26,4.679,103000,-18491.8,-3.6972%,2,信号
603268,松发股份,2023-04-24,14.947,2023-04-27,13.863,33400,-36700.26,-7.3475%,3,信号
000404,长虹华意,2023-04-26,5.803,2023-05-08,5.507,86100,-25942.8,-5.1898%,5,信号
600959,江苏有线,2023-04-26,3.489,2023-04-28,3.415,143300,-11020.35,-2.2032%,2,信号
002011,盾安环境,2023-05-04,14.027,2023-05-08,13.403,35600,-22692.51,-4.5420%,2,信号
600062,华润双鹤,2023-05-04,19.015,2023-05-09,18.676,26200,-9371.48,-1.8802%,3,信号
603156,养元饮品,2023-05-04,19.352,2023-05-18,20.222,25800,21941.0,4.3924%,10,信号
603168,莎普爱思,2023-05-04,9.437,2023-05-08,8.548,52900,-47503.37,-9.5111%,2,信号
000950,重药控股,2023-05-05,7.405,2023-05-12,7.037,67500,-25274.84,-5.0543%,5,信号
301048,金鹰重工,2023-05-05,12.458,2023-05-11,12.506,40100,1404.94,0.2811%,4,信号
301101,明月镜片,2023-05-05,42.379,2023-05-10,40.578,11700,-21562.59,-4.3466%,3,信号
600651,飞乐音响,2023-05-05,4.802,2023-05-10,4.578,104100,-23878.46,-4.7740%,3,信号
603215,比依股份,2023-05-05,16.151,2023-05-09,15.505,30900,-20445.18,-4.0946%,2,信号
600713,南京医药,2023-05-08,5.403,2023-05-12,5.227,92500,-16708.28,-3.3417%,4,信号
603121,华培动力,2023-05-08,7.314,2023-05-17,7.426,68300,7189.26,1.4385%,7,信号
600488,津药药业,2023-05-09,4.935,2023-05-19,5.36,101300,42516.03,8.4996%,8,信号
603367,辰欣药业,2023-05-09,14.618,2023-05-11,14.154,34200,-16374.01,-3.2735%,2,信号
605158,华达新材,2023-05-09,6.763,2023-05-24,6.767,73900,-260.87,-0.0522%,11,信号
000557,西部创业,2023-05-10,5.883,2023-05-16,5.727,84900,-13720.69,-2.7457%,4,信号
600035,楚天高速,2023-05-10,3.772,2023-05-17,3.638,132500,-18206.83,-3.6412%,5,信号
603101,汇嘉时代,2023-05-10,5.399,2023-05-17,5.403,92600,-74.26,-0.0148%,5,信号
603808,歌力思,2023-05-10,12.622,2023-05-19,12.66,39600,978.83,0.1957%,7,信号
002423,中粮资本,2023-05-11,8.317,2023-05-22,8.189,60100,-8204.01,-1.6404%,7,信号
600016,民生银行,2023-05-11,3.341,2023-05-17,3.237,149600,-15944.07,-3.1887%,4,信号
600482,中国动力,2023-05-11,17.694,2023-05-15,16.937,28200,-21844.57,-4.3758%,2,信号
601326,秦港股份,2023-05-11,3.628,2023-05-15,3.394,137800,-32661.64,-6.5302%,2,信号
603018,华设集团,2023-05-11,8.474,2023-05-15,7.899,46500,-27126.85,-6.8806%,2,信号
601995,中金公司,2023-05-12,44.392,2023-05-18,43.018,11200,-15875.0,-3.1913%,4,信号
002445,中南文化,2023-05-15,2.691,2023-05-17,2.569,185700,-23260.79,-4.6519%,2,信号
600187,ST国中,2023-05-16,2.731,2023-05-24,2.729,183000,-999.18,-0.1998%,6,信号
600609,金杯汽车,2023-05-17,4.819,2023-05-22,4.625,103700,-20682.35,-4.1363%,3,信号
002846,英联股份,2023-05-19,9.646,2023-05-24,9.486,51800,-8761.04,-1.7525%,3,信号
600310,广西能源,2023-05-19,3.282,2023-06-07,4.128,152300,128326.49,25.6631%,13,信号
002953,日丰股份,2023-05-23,9.491,2023-05-25,9.266,52600,-12295.62,-2.4618%,2,信号
000678,襄阳轴承,2023-05-24,5.633,2023-05-30,5.497,88700,-12518.23,-2.5042%,4,信号
001288,运机集团,2023-05-24,11.751,2023-05-30,11.582,42500,-7664.15,-1.5339%,4,信号
002406,远东传动,2023-05-24,4.922,2023-05-30,4.818,101500,-11138.61,-2.2283%,4,信号
600331,宏达股份,2023-05-24,4.082,2023-06-21,4.718,122400,77258.9,15.4551%,20,信号
300455,航天智装,2023-05-25,11.581,2023-05-30,11.089,43100,-21665.08,-4.3384%,3,信号
002272,川润股份,2023-05-26,6.453,2023-05-30,6.287,77400,-13370.08,-2.6755%,2,信号
003042,中农联合,2023-05-26,22.371,2023-06-02,22.169,22300,-5007.24,-1.0032%,5,信号
300722,新余国科,2023-05-26,21.511,2023-05-30,20.872,23200,-15320.87,-3.0685%,2,信号
002868,绿康生化,2023-05-29,36.718,2023-05-31,35.092,13600,-22600.62,-4.5236%,2,信号
600032,浙江新能,2023-05-29,12.182,2023-06-01,11.9,41000,-12057.36,-2.4128%,3,信号
001331,胜通能源,2023-05-30,7.8,2023-06-01,7.605,64100,-12974.16,-2.5937%,2,信号
300649,杭州园林,2023-05-31,21.411,2023-06-05,20.989,23300,-10307.92,-2.0652%,3,信号
600903,贵州燃气,2023-05-31,9.154,2023-06-02,8.595,54600,-30999.05,-6.1994%,2,信号
603211,晋拓股份,2023-05-31,15.786,2023-06-05,14.781,31600,-32249.89,-6.4618%,3,信号
603318,水发燃气,2023-05-31,8.337,2023-06-07,8.119,59900,-13564.72,-2.7149%,5,信号
600509,天富能源,2023-06-01,7.067,2023-06-07,6.9,70700,-12299.4,-2.4606%,4,信号
605011,杭州热电,2023-06-01,36.408,2023-06-07,35.602,13700,-11535.54,-2.3115%,4,信号
002069,獐子岛,2023-06-02,4.362,2023-06-07,4.198,114600,-19316.98,-3.8622%,3,信号
600575,淮河能源,2023-06-02,2.481,2023-06-06,2.309,201500,-35220.19,-7.0409%,2,信号
605298,必得科技,2023-06-02,11.141,2023-06-15,11.667,44800,23080.61,4.6222%,9,信号
002889,东方嘉盛,2023-06-05,9.461,2023-06-20,10.051,52800,30649.77,6.1327%,11,信号
600083,ST博信,2023-06-05,7.534,2023-06-07,7.146,66300,-26167.29,-5.2362%,2,信号
600505,西昌电力,2023-06-06,8.989,2023-06-08,8.411,55600,-32659.45,-6.5310%,2,信号
001308,康冠科技,2023-06-07,27.604,2023-06-14,27.246,18100,-6965.79,-1.3935%,5,信号
002993,奥海科技,2023-06-07,26.387,2023-06-27,29.849,18900,64898.12,13.0065%,12,信号
603527,众源新材,2023-06-07,12.146,2023-06-12,11.964,41100,-7977.92,-1.5973%,3,信号
605366,宏柏新材,2023-06-07,9.665,2023-06-12,9.485,51700,-9779.06,-1.9561%,3,信号
300895,铜牛信息,2023-06-08,36.118,2023-06-16,36.142,13800,-169.19,-0.0339%,6,信号
605180,华生科技,2023-06-08,12.466,2023-06-15,12.544,40100,2606.1,0.5211%,5,信号
688786,悦安新材,2023-06-08,23.169,2023-06-14,22.436,21500,-16245.49,-3.2597%,4,信号
002989,中天精装,2023-06-12,15.628,2023-06-15,15.242,31900,-12787.76,-2.5638%,3,信号
603110,东方材料,2023-06-12,26.083,2023-06-16,25.237,19100,-16642.22,-3.3389%,4,信号
603228,景旺电子,2023-06-12,24.062,2023-06-16,24.038,20700,-995.67,-0.1998%,4,信号
603256,宏和科技,2023-06-13,8.106,2023-06-16,7.908,61600,-12690.47,-2.5402%,3,信号
605178,时空科技,2023-06-13,23.882,2023-06-15,23.198,20900,-14777.98,-2.9593%,2,信号
002806,华锋股份,2023-06-14,12.886,2023-06-16,12.234,38800,-25806.66,-5.1588%,2,信号
301049,超越科技,2023-06-14,22.591,2023-06-20,22.929,22100,6950.01,1.3913%,4,信号
001268,联合精密,2023-06-15,15.806,2023-06-26,14.939,31600,-27894.72,-5.5821%,5,信号
600278,东方创业,2023-06-15,7.309,2023-06-20,7.031,68400,-19448.86,-3.8885%,3,信号
603033,三维股份,2023-06-15,16.05,2023-06-21,15.496,31100,-17712.88,-3.5468%,4,信号
000663,永安林业,2023-06-16,10.855,2023-06-27,10.625,46000,-11108.08,-2.2234%,5,信号
000665,湖北广电,2023-06-16,6.003,2023-06-21,5.807,83200,-16790.6,-3.3601%,3,信号
301022,海泰科,2023-06-16,25.786,2023-06-28,23.981,19300,-35314.49,-7.0925%,6,信号
603286,日盈电子,2023-06-16,17.729,2023-07-10,19.56,28200,51118.44,10.2195%,14,信号
605151,西上海,2023-06-16,18.699,2023-06-20,17.791,26700,-24737.29,-4.9522%,2,信号
605198,安德利,2023-06-16,18.839,2023-06-20,17.911,26500,-25088.88,-5.0229%,2,信号
600059,古越龙山,2023-06-19,10.535,2023-06-26,10.135,36100,-14825.19,-3.8961%,3,信号
000952,广济药业,2023-06-20,7.954,2023-06-26,7.696,62800,-16682.82,-3.3382%,2,信号
002717,ST岭南,2023-06-20,3.592,2023-06-26,3.338,139200,-35764.66,-7.1497%,2,信号
002068,黑猫股份,2023-06-21,10.385,2023-07-13,11.564,48100,56183.22,11.2416%,14,信号
002823,凯中精密,2023-06-21,10.187,2023-06-27,9.137,49000,-51906.89,-10.3935%,2,信号
300823,建科智能,2023-06-21,14.151,2023-06-27,12.952,35300,-42822.51,-8.5682%,2,信号
603727,博迈科,2023-06-21,11.062,2023-07-13,11.28,45200,9386.14,1.8764%,14,信号
002833,弘亚数控,2023-06-26,16.038,2023-07-04,16.332,31100,8634.3,1.7302%,6,信号
003033,征和工业,2023-06-26,32.516,2023-07-10,33.083,15300,8176.32,1.6427%,10,信号
600609,金杯汽车,2023-06-26,5.09,2023-07-10,5.214,98200,11754.15,2.3506%,10,信号
603990,麦迪科技,2023-06-26,16.409,2023-06-29,15.785,30400,-19461.9,-3.8995%,3,信号
600215,派斯林,2023-06-27,8.159,2023-07-04,8.171,61200,224.6,0.0450%,5,信号
603319,美湖股份,2023-06-27,11.245,2023-06-29,10.948,44400,-13683.73,-2.7394%,2,信号
603703,盛洋科技,2023-06-27,11.454,2023-07-04,10.023,43600,-62848.37,-12.5789%,5,信号
603788,宁波高发,2023-06-28,10.125,2023-07-17,11.824,49300,83220.89,16.6637%,13,信号
002590,万安科技,2023-06-29,9.52,2023-07-19,12.269,52500,143756.06,28.7491%,14,信号
002851,麦格米特,2023-06-29,34.92,2023-07-06,34.886,14300,-998.23,-0.1998%,5,信号
600592,龙溪股份,2023-06-29,9.638,2023-07-07,9.918,51800,14009.0,2.8047%,6,信号
603863,松炀资源,2023-06-29,20.15,2023-07-10,20.55,24800,9406.64,1.8814%,7,信号
605007,五洲特纸,2023-06-29,14.497,2023-07-07,14.293,12800,-2800.51,-1.5084%,6,信号
002418,康盛股份,2023-06-30,3.212,2023-07-10,3.178,200,-16.64,-2.5704%,6,信号
002406,远东传动,2023-07-04,5.553,2023-07-10,5.477,90000,-7292.7,-1.4585%,4,信号
300460,ST惠伦,2023-07-04,11.516,2023-07-13,11.874,43400,15042.88,3.0084%,7,信号
600121,郑州煤电,2023-07-04,4.712,2023-07-12,4.678,94200,-3710.54,-0.8355%,6,信号
600960,渤海汽车,2023-07-06,3.962,2023-07-14,3.928,200,-16.79,-2.1055%,6,信号
601231,环旭电子,2023-07-06,14.767,2023-07-10,14.233,33700,-18501.3,-3.7158%,2,信号
000795,英洛华,2023-07-07,7.293,2023-07-11,6.846,68500,-31108.46,-6.2242%,2,信号
600366,宁波韵升,2023-07-07,8.795,2023-07-13,8.547,22300,-5738.73,-2.9244%,4,信号
605005,合兴股份,2023-07-10,18.009,2023-07-18,17.641,27700,-10682.51,-2.1404%,6,信号
002134,天津普林,2023-07-11,10.535,2023-07-21,10.555,47400,422.33,0.0845%,8,信号
300127,银河磁体,2023-07-11,19.16,2023-07-18,19.63,26000,11731.46,2.3538%,5,信号
600463,空港股份,2023-07-11,9.565,2023-07-14,9.295,52200,-14556.5,-2.9140%,3,信号
300128,锦富技术,2023-07-12,5.303,2023-07-21,5.507,94200,18763.7,3.7545%,7,信号
000537,绿发电力,2023-07-13,12.671,2023-07-18,12.229,39400,-17923.06,-3.5882%,3,信号
001313,粤海饲料,2023-07-13,8.372,2023-07-21,8.284,59700,-5770.36,-1.1539%,6,信号
002732,燕塘乳业,2023-07-13,23.302,2023-07-25,22.919,21400,-8693.11,-1.7424%,8,信号
000767,晋控电力,2023-07-14,3.542,2023-07-19,3.408,141100,-19323.65,-3.8648%,3,信号
002115,三维通信,2023-07-14,6.853,2023-07-19,6.607,72900,-18477.24,-3.6964%,3,信号
300198,ST纳川,2023-07-14,2.781,2023-07-20,2.719,179700,-11770.35,-2.3538%,4,信号
603093,南华期货,2023-07-14,8.0,2023-08-14,9.381,27800,38158.79,17.1492%,21,信号
603131,上海沪工,2023-07-14,14.075,2023-07-21,13.431,35500,-23341.47,-4.6691%,5,信号
002616,长青集团,2023-07-17,5.813,2023-07-19,5.477,86000,-29350.95,-5.8683%,2,信号
601500,通用股份,2023-07-17,4.326,2023-07-21,4.252,300,-32.29,-2.4782%,4,信号
603070,万控智造,2023-07-17,20.34,2023-07-21,20.05,4000,-1241.56,-1.5252%,4,信号
603017,中衡设计,2023-07-18,10.83,2023-07-21,10.67,46100,-7906.15,-1.5827%,3,信号
002023,海特高新,2023-07-19,9.795,2023-07-25,9.545,51000,-13226.34,-2.6464%,4,信号
301182,凯旺科技,2023-07-20,26.013,2023-07-24,22.939,19200,-59499.85,-11.9071%,2,信号
603938,三孚股份,2023-07-20,23.251,2023-07-25,22.128,21500,-24625.63,-4.9238%,3,信号
000544,中原环保,2023-07-21,7.144,2023-07-28,7.176,69900,1795.03,0.3593%,5,信号
002191,劲嘉股份,2023-07-21,6.071,2023-08-09,6.085,82300,645.56,0.1291%,13,信号
002339,积成电子,2023-07-21,7.954,2023-07-25,7.696,62800,-16682.82,-3.3382%,2,信号
300521,爱司凯,2023-07-21,14.337,2023-07-25,13.623,34800,-25333.01,-5.0749%,2,信号
603160,汇顶科技,2023-07-21,52.914,2023-07-28,52.262,9400,-6628.66,-1.3320%,5,信号
605196,华通线缆,2023-07-21,7.86,2023-08-07,8.062,63600,12343.36,2.4680%,11,信号
000811,冰轮环境,2023-07-24,13.653,2023-07-27,12.94,36600,-26593.27,-5.3193%,3,信号
002119,康强电子,2023-07-24,14.187,2023-07-28,13.863,35200,-11899.36,-2.3816%,4,信号
003012,东鹏控股,2023-07-24,9.974,2023-08-04,10.664,50100,34036.04,6.8079%,9,信号
600135,乐凯胶片,2023-07-24,8.184,2023-07-27,7.666,61000,-32076.86,-6.4221%,3,信号
603130,云中马,2023-07-24,22.871,2023-08-03,23.378,2300,1112.63,2.1140%,8,信号
000573,粤宏远Ａ,2023-07-25,3.722,2023-08-08,3.788,134300,8392.41,1.6782%,10,信号
001337,四川黄金,2023-07-25,32.626,2023-07-31,31.684,15300,-14906.95,-2.9848%,4,信号
002193,ST如意,2023-07-25,7.094,2023-08-03,7.126,70400,1814.91,0.3632%,7,信号
300410,正业科技,2023-07-25,9.945,2023-07-28,9.195,50200,-38108.84,-7.6296%,3,信号
603378,ST亚士,2023-07-25,9.982,2023-08-10,10.702,41200,29223.83,7.1024%,12,信号
000793,ST华闻,2023-07-27,2.215,2023-08-10,2.204,225700,-3028.67,-0.6055%,10,信号
000750,国海证券,2023-07-28,3.614,2023-08-10,3.98,138300,50120.76,10.0234%,9,信号
002431,ST棕榈,2023-07-28,2.831,2023-08-08,2.789,134700,-6145.02,-1.6104%,7,信号
600095,湘财股份,2023-07-28,8.179,2023-08-14,8.881,61100,42338.64,8.4679%,11,信号
600322,津投城开,2023-07-28,2.241,2023-08-08,2.409,223100,36889.59,7.3743%,7,信号
600340,ST华幸,2023-07-28,2.531,2023-08-08,2.569,197500,6892.75,1.3781%,7,信号
600753,ST海钦,2023-07-31,10.535,2023-08-08,10.425,45900,-5552.07,-1.1476%,6,信号
600936,北投科技,2023-08-01,4.842,2023-08-03,4.488,100,-45.47,-9.2933%,2,信号
601005,重庆钢铁,2023-08-03,1.721,2023-08-08,1.679,290500,-12607.7,-2.5207%,3,信号
601860,紫金银行,2023-08-03,2.671,2023-08-10,2.589,20800,-1773.41,-3.1901%,5,信号
002377,国创高新,2023-08-04,3.802,2023-08-08,3.128,9000,-6092.37,-17.7962%,2,信号
600531,豫光金铅,2023-08-04,6.513,2023-08-14,6.587,76700,5131.23,1.0266%,6,信号
600369,西南证券,2023-08-07,4.486,2023-08-14,4.242,111400,-27708.31,-5.5415%,5,信号
601375,中原证券,2023-08-07,4.535,2023-08-15,4.341,2700,-536.97,-4.3829%,6,信号
002647,仁东控股,2023-08-08,5.544,2023-08-14,5.353,90100,-17650.32,-3.5319%,4,信号
002693,双成药业,2023-08-08,6.643,2023-08-17,6.797,75200,11021.32,2.2050%,7,信号
002961,瑞达期货,2023-08-08,17.449,2023-08-14,15.892,28600,-44997.54,-9.0124%,4,信号
300417,南华仪器,2023-08-08,12.436,2023-08-14,10.845,40200,-64451.87,-12.8856%,4,信号
600906,财达证券,2023-08-08,9.225,2023-08-14,8.416,54200,-44316.1,-8.8593%,4,信号
600030,中信证券,2023-08-09,22.466,2023-08-14,21.304,22200,-26279.7,-5.2665%,3,信号
601059,信达证券,2023-08-09,18.128,2023-08-14,17.23,23400,-21419.38,-5.0469%,3,信号
002480,新筑股份,2023-08-10,5.053,2023-08-14,4.868,98900,-18783.09,-3.7570%,2,信号
603536,惠发食品,2023-08-10,9.285,2023-08-14,8.666,53800,-33783.72,-6.7599%,2,信号
002235,安妮股份,2023-08-11,7.164,2023-08-25,8.016,300,245.72,11.4074%,10,信号
301289,国缆检测,2023-08-11,67.023,2023-08-18,64.468,600,-1572.89,-3.9093%,5,信号
601519,大智慧,2023-08-11,9.065,2023-08-15,8.726,55100,-19163.23,-3.8349%,2,信号
002750,龙津退,2023-08-14,10.245,2023-08-18,9.975,48800,-13674.74,-2.7338%,4,信号
300803,指南针,2023-08-14,48.923,2023-08-18,48.227,10200,-7600.53,-1.5223%,4,信号
600613,神奇制药,2023-08-14,7.864,2023-08-17,7.646,63500,-14319.89,-2.8662%,3,信号
601099,太平洋,2023-08-14,4.782,2023-08-21,4.578,104500,-21878.13,-4.3755%,5,信号
000813,德展健康,2023-08-15,3.402,2023-08-21,3.098,146900,-45024.86,-9.0057%,4,信号
002349,精华制药,2023-08-15,9.735,2023-08-17,9.575,51300,-8685.6,-1.7383%,2,信号
002907,华森制药,2023-08-15,17.149,2023-08-21,16.602,29100,-16405.13,-3.2858%,4,信号
603102,百合股份,2023-08-15,45.355,2023-08-18,43.63,11000,-19458.83,-3.8984%,3,信号
300483,首华燃气,2023-08-16,13.907,2023-08-18,13.153,35900,-27537.46,-5.5129%,2,信号
601975,招商南油,2023-08-16,3.325,2023-08-23,3.291,150300,-5503.39,-1.1008%,5,信号
603106,恒银科技,2023-08-16,8.164,2023-08-18,7.836,61200,-20563.2,-4.1135%,2,信号
000705,浙江震元,2023-08-17,8.824,2023-08-21,8.206,56600,-35489.91,-7.1021%,2,信号
002370,亚太药业,2023-08-17,4.752,2023-08-22,4.398,105200,-37782.59,-7.5535%,3,信号
002584,西陇科学,2023-08-17,5.79,2023-08-21,5.574,71500,-15827.53,-3.8214%,2,信号
603122,合富中国,2023-08-17,9.705,2023-08-22,9.125,51500,-30324.75,-6.0643%,3,信号
002528,ST英飞,2023-08-18,9.005,2023-08-28,8.596,55500,-23176.81,-4.6354%,6,信号
000710,贝瑞基因,2023-08-21,11.316,2023-08-23,10.085,44100,-54745.75,-10.9652%,2,信号
300942,易瑞生物,2023-08-21,13.895,2023-08-23,13.691,35900,-7811.34,-1.5652%,2,信号
600156,华升股份,2023-08-21,4.792,2023-08-23,4.568,104300,-23922.25,-4.7835%,2,信号
000820,神雾节能,2023-09-04,4.112,2023-09-08,3.698,121500,-50763.93,-10.1555%,4,信号
000715,中兴商业,2023-09-06,5.738,2023-09-11,5.54,87100,-17705.52,-3.5410%,3,信号
300172,中电环保,2023-09-06,7.504,2023-09-08,7.146,66600,-24285.7,-4.8571%,2,信号
600540,新赛股份,2023-09-06,6.043,2023-09-08,5.467,82700,-48090.89,-9.6180%,2,信号
603709,中源家居,2023-09-06,10.216,2023-09-11,9.715,48900,-24984.53,-4.9987%,3,信号
300514,友讯达,2023-09-07,14.117,2023-09-13,13.693,35400,-15498.48,-3.0997%,4,信号
000830,鲁西化工,2023-09-08,10.925,2023-09-19,10.765,45700,-7846.23,-1.5707%,7,信号
002207,ST准油,2023-09-08,7.574,2023-09-22,7.826,66000,16143.6,3.2279%,10,信号
002725,跃岭股份,2023-09-11,10.667,2023-09-14,10.067,46800,-28582.36,-5.7224%,3,信号
000058,深赛格,2023-09-12,6.737,2023-09-20,7.28,74200,39769.87,7.9514%,6,信号
000767,晋控电力,2023-09-12,3.372,2023-09-19,3.278,148200,-14323.53,-2.8651%,5,信号
001296,长江材料,2023-09-12,16.222,2023-09-14,14.885,30800,-41675.67,-8.3370%,2,信号
605365,立达信,2023-09-12,15.638,2023-09-20,16.912,31900,40112.67,8.0371%,6,信号
688206,概伦电子,2023-09-12,27.024,2023-09-14,25.827,18500,-22622.73,-4.5229%,2,信号
002547,ST春兴,2023-09-13,4.692,2023-09-27,5.187,106500,52197.79,10.4399%,10,信号
600189,泉阳泉,2023-09-13,8.194,2023-09-21,8.776,61000,34954.84,6.9897%,6,信号
002284,亚太股份,2023-09-14,9.745,2023-09-18,8.406,51300,-69160.11,-13.8275%,2,信号
002642,荣联科技,2023-09-14,7.854,2023-09-18,7.256,63600,-38485.01,-7.7007%,2,信号
002676,顺威股份,2023-09-14,4.412,2023-09-22,4.458,113300,4660.03,0.9317%,6,信号
603887,城地香江,2023-09-14,8.144,2023-09-18,7.436,61300,-43865.06,-8.7821%,2,信号
002165,红宝丽,2023-09-15,4.282,2023-09-22,4.088,63700,-12636.17,-4.6302%,5,信号
002957,科瑞技术,2023-09-18,16.658,2023-09-20,15.402,30000,-38161.81,-7.6324%,2,信号
603669,灵康药业,2023-09-18,5.273,2023-09-22,5.117,94800,-15204.98,-3.0404%,4,信号
603607,京华激光,2023-09-19,17.089,2023-09-21,16.072,29200,-30168.28,-6.0429%,2,信号
000851,ST高鸿,2023-09-20,6.203,2023-09-22,6.237,80600,2221.34,0.4441%,2,信号
002102,ST能特,2023-09-20,3.162,2023-09-26,3.108,158100,-8896.29,-1.7789%,4,信号
002375,亚厦股份,2023-09-21,4.901,2023-10-10,4.597,102000,-31568.8,-6.3113%,7,信号
002516,旷达科技,2023-09-21,4.464,2023-09-27,4.34,112000,-14426.05,-2.8838%,4,信号
002826,易明医药,2023-09-21,10.918,2023-09-25,10.598,45700,-15150.28,-3.0348%,2,信号
600615,鑫源智造,2023-09-21,7.662,2023-09-28,7.988,48400,15408.14,4.1529%,5,信号
600973,宝胜股份,2023-09-21,4.992,2023-09-27,4.898,100100,-9998.99,-1.9998%,4,信号
002748,世龙实业,2023-09-22,9.53,2023-09-27,8.271,52400,-66432.74,-13.2969%,3,信号
002901,大博医疗,2023-09-22,31.039,2023-10-09,30.948,16100,-1963.97,-0.3928%,5,信号
603059,倍加洁,2023-09-22,23.202,2023-09-27,21.94,21500,-27609.04,-5.5319%,3,信号
600630,龙头股份,2023-09-26,6.694,2023-09-28,6.408,74600,-21865.41,-4.3762%,2,信号
000153,丰原药业,2023-10-09,6.953,2023-10-11,6.618,71900,-24630.86,-4.9242%,2,信号
002038,双鹭药业,2023-10-11,11.786,2023-10-23,11.964,42400,7049.0,1.4099%,8,信号
002270,华明装备,2023-10-11,11.863,2023-10-19,11.801,42100,-3101.25,-0.6206%,6,信号
002898,赛隆退,2023-10-11,12.626,2023-10-18,12.874,39500,9262.75,1.8563%,5,信号
300690,双一科技,2023-10-11,15.921,2023-10-19,15.745,31400,-6018.31,-1.2033%,6,信号
603286,日盈电子,2023-10-11,19.95,2023-10-13,19.13,25000,-20977.01,-4.2038%,2,信号
603538,美诺华,2023-10-11,12.538,2023-10-23,13.025,39800,18882.56,3.7820%,8,信号
688356,键凯科技,2023-10-11,112.904,2023-10-20,117.049,4400,17732.2,3.5676%,7,信号
002664,信质集团,2023-10-12,16.578,2023-10-20,16.142,30100,-13626.88,-2.7294%,6,信号
605151,西上海,2023-10-12,18.449,2023-10-31,19.85,27100,37444.08,7.4855%,13,信号
300713,英可瑞,2023-10-13,20.26,2023-10-17,19.68,24600,-14758.53,-2.9597%,2,信号
600561,江西长运,2023-10-13,6.013,2023-10-18,6.007,83100,-998.86,-0.1998%,3,信号
600557,康缘药业,2023-10-16,19.569,2023-10-18,18.42,24000,-28031.72,-5.9656%,2,信号
605177,东亚药业,2023-10-17,30.765,2023-10-19,29.965,15700,-13042.46,-2.6989%,2,信号
000541,佛山照明,2023-10-18,6.274,2023-11-03,6.918,79600,50689.93,10.1447%,12,信号
002364,中恒电气,2023-10-18,7.725,2023-10-20,7.307,64700,-27499.58,-5.4994%,2,信号
002339,积成电子,2023-10-19,7.464,2023-10-27,7.436,66900,-2334.81,-0.4674%,6,信号
002728,特一药业,2023-10-19,11.33,2023-11-03,11.453,44100,4948.77,0.9900%,11,信号
603861,白云电器,2023-10-19,9.327,2023-11-02,9.697,53600,19348.32,3.8684%,10,信号
605016,百龙创园,2023-10-19,14.519,2023-11-03,15.735,28300,33981.09,8.2659%,11,信号
000413,ST旭电,2023-10-20,2.311,2023-10-27,2.379,216300,14126.56,2.8244%,5,信号
002397,梦洁股份,2023-10-20,3.622,2023-10-24,3.308,100,-41.35,-11.2605%,2,信号
002420,毅昌科技,2023-10-20,6.213,2023-11-13,6.837,80400,49602.79,9.9249%,16,信号
600071,凤凰光学,2023-10-20,19.47,2023-10-24,18.701,24300,-19152.54,-4.0462%,2,信号
600960,渤海汽车,2023-10-23,4.032,2023-10-25,3.958,124000,-9670.76,-1.9333%,2,信号
000998,隆平高科,2023-10-24,16.016,2023-11-03,16.05,29900,536.23,0.1119%,8,信号
002657,中科金财,2023-10-24,17.239,2023-11-01,17.561,29000,8850.8,1.7696%,6,信号
601028,玉龙股份,2023-10-25,11.936,2023-11-01,11.164,41100,-32185.42,-6.5576%,5,信号
002882,金龙羽,2023-10-27,14.787,2023-11-02,14.563,800,-191.48,-1.6178%,4,信号
300180,华峰超纤,2023-10-27,4.922,2023-11-03,4.708,101500,-22292.45,-4.4596%,5,信号
600410,华胜天成,2023-10-27,7.59,2023-11-03,7.502,65800,-6257.05,-1.2523%,5,信号
002443,金洲管道,2023-10-31,7.068,2023-11-06,6.911,5500,-901.88,-2.3190%,4,信号
300681,英搏尔,2023-10-31,20.269,2023-11-03,19.639,24600,-15987.74,-3.2048%,3,信号
000868,安凯客车,2023-11-01,5.583,2023-11-10,5.637,89500,4365.81,0.8733%,7,信号
603335,迪生力,2023-11-01,6.493,2023-11-10,6.587,72000,6258.24,1.3380%,7,信号
600200,退市苏吴,2023-11-03,9.395,2023-11-10,9.305,53200,-5250.84,-1.0501%,5,信号
603238,诺邦股份,2023-11-03,13.017,2023-11-10,13.123,38400,3604.23,0.7207%,5,信号
000800,一汽解放,2023-11-06,8.979,2023-11-08,8.901,55600,-4886.13,-0.9782%,2,信号
002476,新叶股份,2023-11-07,5.393,2023-12-08,5.757,92700,33265.4,6.6510%,23,信号
300123,ST亚光,2023-11-07,8.604,2023-11-09,8.446,58100,-9705.61,-1.9405%,2,信号
300269,联建光电,2023-11-07,4.912,2023-11-10,4.518,101700,-40622.04,-8.1269%,3,信号
002356,鹏飞绿能,2023-11-08,5.143,2023-11-16,5.157,97200,942.84,0.1885%,6,信号
002963,豪尔赛,2023-11-08,15.458,2023-11-14,15.092,32300,-12291.77,-2.4606%,4,信号
600360,华微电子,2023-11-10,7.347,2023-11-22,7.629,68000,18701.64,3.7416%,8,信号
600692,亚通股份,2023-11-10,6.103,2023-11-20,6.187,81900,6364.45,1.2727%,6,信号
600565,ST迪马,2023-11-13,1.681,2023-11-17,1.639,297400,-12883.37,-2.5760%,4,信号
