序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
133,600760,中航沈飞,2021-11-23,50.57,2021-12-06,51.626,9800,1.9860%,9847.07,9,信号
134,002415,海康威视,2021-11-25,45.337,2021-12-09,46.831,11000,3.1919%,15926.16,10,信号
135,600438,通威股份,2021-11-26,40.589,2021-12-13,43.487,12300,7.0326%,35127.85,11,信号
136,300672,国科微,2021-11-29,182.774,2021-12-28,169.298,2700,-7.4656%,-36860.59,21,止损
137,600036,招商银行,2021-11-29,40.552,2021-12-10,43.63,12300,7.4824%,37340.55,9,信号
138,600703,三安光电,2021-11-30,34.83,2021-12-10,37.784,14300,8.3718%,41718.60,8,信号
139,002405,四维图新,2021-12-03,14.551,2022-01-04,16.016,34300,9.9559%,49715.53,21,到期
140,002475,立讯精密,2021-12-03,37.632,2021-12-09,43.041,13200,14.2609%,70875.09,4,信号
141,002812,恩捷股份,2021-12-03,247.935,2022-01-04,251.755,2000,1.4393%,7140.62,21,到期
142,600276,恒瑞医药,2021-12-03,48.135,2022-01-04,49.836,10300,3.4304%,17015.89,21,到期
143,600522,中天科技,2021-12-03,15.84,2022-01-04,16.294,31500,2.7629%,13792.78,21,到期
144,002202,金风科技,2021-12-06,16.899,2021-12-17,17.832,29500,5.4133%,27000.41,9,信号
145,601012,隆基绿能,2021-12-06,57.845,2022-01-04,60.985,8600,5.3239%,26498.05,20,信号
146,002460,赣锋锂业,2021-12-07,111.135,2021-12-21,96.209,4400,-13.5168%,-66129.09,10,止损
147,002466,天齐锂业,2021-12-08,101.862,2021-12-22,94.894,4900,-6.9341%,-34627.09,10,止损
148,000762,西藏矿业,2021-12-09,53.056,2021-12-21,48.705,9400,-8.2924%,-41376.54,8,止损
149,002074,国轩高科,2021-12-09,57.711,2021-12-21,54.255,8600,-6.0824%,-30202.90,8,止损
150,300750,宁德时代,2021-12-09,333.318,2021-12-27,297.002,1500,-10.9841%,-54945.47,12,止损
151,002487,大金重工,2021-12-10,41.015,2021-12-21,37.496,12100,-8.6717%,-43057.98,7,止损
152,300014,亿纬锂能,2021-12-10,132.771,2021-12-21,120.645,3700,-9.2243%,-45337.63,7,止损
153,300207,欣旺达,2021-12-10,45.656,2021-12-21,42.412,10900,-7.1983%,-35839.93,7,止损
154,300274,阳光电源,2021-12-10,102.456,2021-12-21,94.837,4800,-7.5295%,-37047.80,7,止损
155,300343,联创股份,2021-12-13,22.011,2021-12-16,20.32,22700,-7.7755%,-38869.90,3,止损
156,600584,长电科技,2021-12-13,31.266,2022-01-11,28.256,15900,-9.7167%,-48328.38,20,止损
157,600111,北方稀土,2021-12-16,48.226,2021-12-27,43.3,10300,-10.3036%,-51206.71,7,止损
158,603259,药明康德,2021-12-17,121.402,2021-12-21,109.186,4100,-10.1518%,-50555.40,2,止损
159,600809,山西汾酒,2021-12-20,280.04,2022-01-14,258.171,1700,-7.9014%,-37634.95,18,止损
160,000591,太阳能,2021-12-21,9.923,2021-12-27,11.492,50300,15.6990%,78396.80,4,信号
161,000625,长安汽车,2021-12-21,11.056,2022-01-07,9.93,45200,-10.2701%,-51346.53,12,止损
162,000776,广发证券,2021-12-21,21.714,2022-01-11,20.043,23000,-7.7872%,-38910.40,14,止损
163,002202,金风科技,2021-12-21,15.699,2022-01-06,14.334,31800,-8.7863%,-43885.03,11,止损
164,002594,比亚迪,2021-12-21,87.08,2022-01-07,80.762,5700,-7.3480%,-36490.49,12,止损
