序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
118,601222,林洋能源,2021-09-10,10.976,2021-09-14,10.636,45500,-3.2017%,-15998.35,2,信号
119,601878,浙商证券,2021-09-10,12.569,2021-09-14,12.327,39700,-2.0269%,-10119.37,2,信号
120,000507,珠海港,2021-09-13,7.535,2021-09-15,7.097,66300,-5.8981%,-29479.11,2,信号
121,000540,ST中天,2021-09-13,2.901,2021-09-15,2.809,172300,-3.2970%,-16490.84,2,信号
122,000739,普洛药业,2021-09-13,31.653,2021-09-17,36.329,15700,14.6581%,72879.67,4,止盈
123,002531,天顺风能,2021-09-13,14.282,2021-09-16,17.426,35000,21.8926%,109490.18,3,止盈
124,300150,世纪瑞尔,2021-09-13,4.882,2021-09-15,4.678,102400,-4.2900%,-21458.95,2,信号
125,300182,捷成股份,2021-09-13,4.89,2021-09-15,4.796,102200,-2.0374%,-10187.91,2,信号
126,300499,高澜股份,2021-09-13,13.762,2021-09-22,13.888,36300,0.8160%,4078.31,5,信号
127,600266,城建发展,2021-09-13,4.452,2021-09-15,4.328,99200,-2.8910%,-12774.98,2,信号
128,000862,银星能源,2021-09-14,7.164,2021-09-17,7.166,69700,-0.0604%,-301.80,3,信号
129,600522,中天科技,2021-09-14,7.686,2021-09-27,7.948,65000,3.3079%,16533.79,7,信号
130,600993,马应龙,2021-09-14,28.344,2021-09-16,26.757,17600,-5.6953%,-28425.77,2,止损
131,601162,天风证券,2021-09-14,4.671,2021-09-16,4.587,107000,-1.9098%,-9550.61,2,信号
132,601619,嘉泽新能,2021-09-14,4.532,2021-09-17,4.558,93900,0.4611%,1963.45,3,信号
133,000761,本钢板材,2021-09-15,5.63,2021-09-17,5.404,88800,-4.1017%,-20515.82,2,信号
134,002028,思源电气,2021-09-15,35.038,2021-09-23,40.78,14200,16.2721%,80999.38,4,止盈
135,002273,水晶光电,2021-09-15,13.178,2021-09-17,12.535,37900,-4.9735%,-24851.49,2,止损
136,002555,三七互娱,2021-09-15,16.663,2021-09-17,16.847,30000,0.9986%,4994.70,2,信号
137,003035,南网能源,2021-09-15,8.344,2021-09-17,8.386,59900,0.3985%,1992.87,2,信号
138,300803,指南针,2021-09-15,26.809,2021-09-23,26.493,18600,-1.2799%,-6385.42,4,信号
139,600121,郑州煤电,2021-09-15,5.793,2021-09-22,5.677,86300,-2.0958%,-10482.86,3,信号
140,600161,天坛生物,2021-09-15,22.878,2021-09-17,22.258,21800,-2.8097%,-14020.37,2,信号
141,600369,西南证券,2021-09-15,5.037,2021-09-17,4.972,99200,-1.3893%,-6944.80,2,信号
142,601608,中信重工,2021-09-15,5.325,2021-09-17,4.87,93900,-8.6384%,-43212.23,2,止损
143,603444,吉比特,2021-09-15,334.264,2021-09-17,328.193,1200,-1.9144%,-7682.95,2,信号
144,600733,北汽蓝谷,2021-09-16,12.906,2021-09-22,12.324,38700,-4.6096%,-23035.41,2,信号
145,601899,紫金矿业,2021-09-16,10.075,2021-09-22,8.866,49600,-12.0926%,-60459.44,2,止损
146,601989,中国重工,2021-09-16,4.621,2021-09-22,4.467,108100,-3.4408%,-17197.42,2,信号
147,000401,金隅冀东,2021-09-17,12.728,2021-09-27,12.356,39200,-3.0239%,-15095.30,4,信号
148,000783,长江证券,2021-09-17,6.993,2021-09-23,7.046,71400,0.6569%,3281.55,2,信号
