日期,权益
2026-01-09,3080548.49
2026-01-12,3247546.49
2026-01-13,3023656.49
2026-01-14,3078855.00
2026-01-15,3017237.00
2026-01-16,2968735.02
2026-01-19,2925514.36
2026-01-20,2938936.07
2026-01-21,2972911.96
2026-01-22,2997733.96
2026-01-23,3081873.04
2026-01-26,3014359.04
2026-01-27,2990329.59
2026-01-28,2975150.49
2026-01-29,2955386.49
2026-01-30,3042558.59
2026-02-02,2925300.45
2026-02-03,3016832.97
2026-02-04,3117699.97
2026-02-05,2968866.97
2026-02-06,3029208.93
2026-02-09,3109054.55
2026-02-10,3081193.55
2026-02-11,3138419.03
2026-02-12,3020695.17
2026-02-13,2966710.64
2026-02-24,2985222.08
2026-02-25,2996775.42
2026-02-26,2999580.04
2026-02-27,3046674.88
2026-03-02,2990415.88
2026-03-03,2937409.27
2026-03-04,2974902.27
2026-03-05,2984959.92
2026-03-06,3012265.90
2026-03-09,3047359.76
2026-03-10,3072782.61
2026-03-11,3211209.68
2026-03-12,3312580.68
2026-03-13,3344319.68
2026-03-16,3389414.66
2026-03-17,3383576.66
2026-03-18,3409095.09
2026-03-19,3487718.75
2026-03-20,3393101.17
2026-03-23,3400377.07
2026-03-24,3426140.07
2026-03-25,3474897.07
2026-03-26,3328287.07
2026-03-27,3419457.94
2026-03-30,3493296.84
2026-03-31,3509537.84
2026-04-01,3550414.84
2026-04-02,3559485.84
2026-04-03,3506123.06
2026-04-07,3508890.91
2026-04-08,3557609.91
2026-04-09,3561935.91
2026-04-10,3605893.24
2026-04-13,3533707.24
2026-04-14,3443663.24
2026-04-15,3441105.10
2026-04-16,3457589.27
2026-04-17,3498605.27
2026-04-20,3513197.42
2026-04-21,3490588.42
2026-04-22,3545727.07
2026-04-23,3619315.40
2026-04-24,3548186.01
2026-04-27,3499100.81
2026-04-28,3444008.54
2026-04-29,3465918.78
2026-04-30,3437168.79
2026-05-06,3485625.80
2026-05-07,3545309.74
2026-05-08,3560746.74
2026-05-11,3623868.56
2026-05-12,3613025.56
2026-05-13,3560706.92
2026-05-14,3497043.73
2026-05-15,3422686.08
2026-05-18,3528672.48
2026-05-19,3550748.49
2026-05-20,3499190.94
2026-05-21,3406864.35
2026-05-22,3411590.32
2026-05-25,3428795.18
2026-05-26,3355676.19
2026-05-27,3269119.99
2026-05-28,3165762.02
2026-05-29,3083072.38
2026-06-01,3041080.00
2026-06-02,3048553.47
2026-06-03,3112515.78
2026-06-04,3151891.78
2026-06-05,3130946.47
2026-06-08,3099003.96
2026-06-09,3146447.15
2026-06-10,3083882.82
2026-06-11,3056260.71
2026-06-12,3061842.71
2026-06-15,3021581.07
2026-06-16,3016428.37
2026-06-17,3016428.37
2026-06-18,3016428.37
2026-06-22,3016428.37
2026-06-23,3016428.37
2026-06-24,3016428.37
2026-06-25,2996235.49
2026-06-26,2982037.49
2026-06-29,2982030.28
2026-06-30,2982030.28
2026-07-01,2982030.28
2026-07-02,2982030.28
2026-07-03,2982030.28
2026-07-06,2982030.28
2026-07-07,2982030.28
2026-07-08,2982030.28
2026-07-09,2982030.28
2026-07-10,2982030.28
2026-07-13,2982030.28
2026-07-14,3008153.06
2026-07-15,2955521.06
2026-07-16,2908091.06
2026-07-17,2865174.05
2026-07-20,2869230.89
2026-07-21,2850990.89
2026-07-22,2856851.89
2026-07-23,2864013.89
2026-07-24,2818117.89
2026-07-27,2812609.84
2026-07-28,2812609.84
2026-07-29,2815040.15
2026-07-30,2795995.15
2026-07-31,2802829.50
2026-08-03,2806697.79
2026-08-04,2791937.31
2026-08-05,2781504.90
2026-08-06,2752168.90
2026-08-07,2703696.90
2026-08-10,2760270.45
2026-08-11,2737723.45
2026-08-12,2758521.06
2026-08-13,2729315.67
2026-08-14,2710242.08
2026-08-17,2780420.38
