方案,日期,净值
S5 ClawHub主板隔夜,2022-05-20,0.294625
S5 ClawHub主板隔夜,2022-05-23,0.292440
S5 ClawHub主板隔夜,2022-05-24,0.287906
S5 ClawHub主板隔夜,2022-05-25,0.286175
S5 ClawHub主板隔夜,2022-05-26,0.284431
S5 ClawHub主板隔夜,2022-05-27,0.284824
S5 ClawHub主板隔夜,2022-05-30,0.281459
S5 ClawHub主板隔夜,2022-05-31,0.278322
S5 ClawHub主板隔夜,2022-06-01,0.274822
S5 ClawHub主板隔夜,2022-06-02,0.274507
S5 ClawHub主板隔夜,2022-06-06,0.272808
S5 ClawHub主板隔夜,2022-06-07,0.270696
S5 ClawHub主板隔夜,2022-06-08,0.269036
S5 ClawHub主板隔夜,2022-06-09,0.264075
S5 ClawHub主板隔夜,2022-06-10,0.260274
S5 ClawHub主板隔夜,2022-06-13,0.255626
S5 ClawHub主板隔夜,2022-06-14,0.254897
S5 ClawHub主板隔夜,2022-06-15,0.253819
S5 ClawHub主板隔夜,2022-06-16,0.250559
S5 ClawHub主板隔夜,2022-06-17,0.250334
S5 ClawHub主板隔夜,2022-06-20,0.249347
S5 ClawHub主板隔夜,2022-06-21,0.247347
S5 ClawHub主板隔夜,2022-06-22,0.245558
S5 ClawHub主板隔夜,2022-06-23,0.245027
S5 ClawHub主板隔夜,2022-06-24,0.245677
S5 ClawHub主板隔夜,2022-06-27,0.244673
S5 ClawHub主板隔夜,2022-06-28,0.242787
S5 ClawHub主板隔夜,2022-06-29,0.242201
S5 ClawHub主板隔夜,2022-06-30,0.240834
S5 ClawHub主板隔夜,2022-07-01,0.240892
S5 ClawHub主板隔夜,2022-07-04,0.239548
S5 ClawHub主板隔夜,2022-07-05,0.236629
S5 ClawHub主板隔夜,2022-07-06,0.234968
S5 ClawHub主板隔夜,2022-07-07,0.234944
S5 ClawHub主板隔夜,2022-07-08,0.233773
S5 ClawHub主板隔夜,2022-07-11,0.232084
S5 ClawHub主板隔夜,2022-07-12,0.230609
S5 ClawHub主板隔夜,2022-07-13,0.228939
S5 ClawHub主板隔夜,2022-07-14,0.226750
S5 ClawHub主板隔夜,2022-07-15,0.227341
S5 ClawHub主板隔夜,2022-07-18,0.226845
S5 ClawHub主板隔夜,2022-07-19,0.225928
S5 ClawHub主板隔夜,2022-07-20,0.224126
S5 ClawHub主板隔夜,2022-07-21,0.222481
S5 ClawHub主板隔夜,2022-07-22,0.221119
S5 ClawHub主板隔夜,2022-07-25,0.220236
S5 ClawHub主板隔夜,2022-07-26,0.218560
S5 ClawHub主板隔夜,2022-07-27,0.218499
S5 ClawHub主板隔夜,2022-07-28,0.217677
S5 ClawHub主板隔夜,2022-07-29,0.217612
S5 ClawHub主板隔夜,2022-08-01,0.212505
S5 ClawHub主板隔夜,2022-08-02,0.211465
S5 ClawHub主板隔夜,2022-08-03,0.212248
S5 ClawHub主板隔夜,2022-08-04,0.212555
S5 ClawHub主板隔夜,2022-08-05,0.211195
S5 ClawHub主板隔夜,2022-08-08,0.210918
S5 ClawHub主板隔夜,2022-08-09,0.208464
S5 ClawHub主板隔夜,2022-08-10,0.207815
S5 ClawHub主板隔夜,2022-08-11,0.206885
S5 ClawHub主板隔夜,2022-08-12,0.205529
S5 ClawHub主板隔夜,2022-08-15,0.205139
S5 ClawHub主板隔夜,2022-08-16,0.205001
S5 ClawHub主板隔夜,2022-08-17,0.203938
S5 ClawHub主板隔夜,2022-08-18,0.203689
S5 ClawHub主板隔夜,2022-08-19,0.203986
S5 ClawHub主板隔夜,2022-08-22,0.202490
S5 ClawHub主板隔夜,2022-08-23,0.202338
S5 ClawHub主板隔夜,2022-08-24,0.202234
S5 ClawHub主板隔夜,2022-08-25,0.200883
S5 ClawHub主板隔夜,2022-08-26,0.197560
S5 ClawHub主板隔夜,2022-08-29,0.196746
S5 ClawHub主板隔夜,2022-08-30,0.194738
S5 ClawHub主板隔夜,2022-08-31,0.193251
S5 ClawHub主板隔夜,2022-09-01,0.191728
S5 ClawHub主板隔夜,2022-09-02,0.190805
S5 ClawHub主板隔夜,2022-09-05,0.190520
S5 ClawHub主板隔夜,2022-09-06,0.188430
S5 ClawHub主板隔夜,2022-09-07,0.187285
S5 ClawHub主板隔夜,2022-09-08,0.186275
S5 ClawHub主板隔夜,2022-09-09,0.186736
S5 ClawHub主板隔夜,2022-09-13,0.182557
S5 ClawHub主板隔夜,2022-09-14,0.182856
S5 ClawHub主板隔夜,2022-09-15,0.180120
S5 ClawHub主板隔夜,2022-09-16,0.179174
S5 ClawHub主板隔夜,2022-09-19,0.179139
S5 ClawHub主板隔夜,2022-09-20,0.177754
S5 ClawHub主板隔夜,2022-09-21,0.174780
S5 ClawHub主板隔夜,2022-09-22,0.174140
S5 ClawHub主板隔夜,2022-09-23,0.172347
S5 ClawHub主板隔夜,2022-09-26,0.172010
S5 ClawHub主板隔夜,2022-09-27,0.170686
S5 ClawHub主板隔夜,2022-09-28,0.168171
S5 ClawHub主板隔夜,2022-09-29,0.165918
S5 ClawHub主板隔夜,2022-09-30,0.165579
S5 ClawHub主板隔夜,2022-10-10,0.164309
S5 ClawHub主板隔夜,2022-10-11,0.162926
S5 ClawHub主板隔夜,2022-10-12,0.161226
S5 ClawHub主板隔夜,2022-10-13,0.161471
S5 ClawHub主板隔夜,2022-10-14,0.159736
S5 ClawHub主板隔夜,2022-10-17,0.159247
S5 ClawHub主板隔夜,2022-10-18,0.157373
S5 ClawHub主板隔夜,2022-10-19,0.155288
S5 ClawHub主板隔夜,2022-10-20,0.153801
S5 ClawHub主板隔夜,2022-10-21,0.153841
S5 ClawHub主板隔夜,2022-10-24,0.151677
S5 ClawHub主板隔夜,2022-10-25,0.150564
S5 ClawHub主板隔夜,2022-10-26,0.149991
S5 ClawHub主板隔夜,2022-10-27,0.147231
S5 ClawHub主板隔夜,2022-10-28,0.145503
S5 ClawHub主板隔夜,2022-10-31,0.144892
S5 ClawHub主板隔夜,2022-11-01,0.143412
S5 ClawHub主板隔夜,2022-11-02,0.141099
S5 ClawHub主板隔夜,2022-11-03,0.140645
S5 ClawHub主板隔夜,2022-11-04,0.140016
S5 ClawHub主板隔夜,2022-11-07,0.139286
S5 ClawHub主板隔夜,2022-11-08,0.138417
S5 ClawHub主板隔夜,2022-11-09,0.136985
S5 ClawHub主板隔夜,2022-11-10,0.139273
S5 ClawHub主板隔夜,2022-11-11,0.138866
S5 ClawHub主板隔夜,2022-11-14,0.137738
S5 ClawHub主板隔夜,2022-11-15,0.137006
S5 ClawHub主板隔夜,2022-11-16,0.135899
S5 ClawHub主板隔夜,2022-11-17,0.134849
S5 ClawHub主板隔夜,2022-11-18,0.133422
S5 ClawHub主板隔夜,2022-11-21,0.132222
S5 ClawHub主板隔夜,2022-11-22,0.130496
S5 ClawHub主板隔夜,2022-11-23,0.129755
S5 ClawHub主板隔夜,2022-11-24,0.128099
S5 ClawHub主板隔夜,2022-11-25,0.125880
S5 ClawHub主板隔夜,2022-11-28,0.125882
S5 ClawHub主板隔夜,2022-11-29,0.125180
S5 ClawHub主板隔夜,2022-11-30,0.125739
S5 ClawHub主板隔夜,2022-12-01,0.124654
S5 ClawHub主板隔夜,2022-12-02,0.124940
S5 ClawHub主板隔夜,2022-12-05,0.123827
S5 ClawHub主板隔夜,2022-12-06,0.122649
S5 ClawHub主板隔夜,2022-12-07,0.121954
S5 ClawHub主板隔夜,2022-12-08,0.121392
S5 ClawHub主板隔夜,2022-12-09,0.121337
S5 ClawHub主板隔夜,2022-12-12,0.120502
S5 ClawHub主板隔夜,2022-12-13,0.118895
S5 ClawHub主板隔夜,2022-12-14,0.117834
S5 ClawHub主板隔夜,2022-12-15,0.116533
S5 ClawHub主板隔夜,2022-12-16,0.115625
S5 ClawHub主板隔夜,2022-12-19,0.114485
S5 ClawHub主板隔夜,2022-12-20,0.113253
S5 ClawHub主板隔夜,2022-12-21,0.112803
S5 ClawHub主板隔夜,2022-12-22,0.111226
S5 ClawHub主板隔夜,2022-12-23,0.109759
S5 ClawHub主板隔夜,2022-12-26,0.108778
S5 ClawHub主板隔夜,2022-12-27,0.107758
S5 ClawHub主板隔夜,2022-12-28,0.106459
S5 ClawHub主板隔夜,2022-12-29,0.105869
S5 ClawHub主板隔夜,2022-12-30,0.105274
S5 ClawHub主板隔夜,2023-01-03,0.104700
S5 ClawHub主板隔夜,2023-01-04,0.104319
S5 ClawHub主板隔夜,2023-01-05,0.103798
S5 ClawHub主板隔夜,2023-01-06,0.103887
S5 ClawHub主板隔夜,2023-01-09,0.103622
S5 ClawHub主板隔夜,2023-01-10,0.102782
S5 ClawHub主板隔夜,2023-01-11,0.101756
S5 ClawHub主板隔夜,2023-01-12,0.100927
S5 ClawHub主板隔夜,2023-01-13,0.101003
S5 ClawHub主板隔夜,2023-01-16,0.100773
S5 ClawHub主板隔夜,2023-01-17,0.100497
S5 ClawHub主板隔夜,2023-01-18,0.099932
S5 ClawHub主板隔夜,2023-01-19,0.099992
S5 ClawHub主板隔夜,2023-01-20,0.101603
S5 ClawHub主板隔夜,2023-01-30,0.100508
S5 ClawHub主板隔夜,2023-01-31,0.100119
S5 ClawHub主板隔夜,2023-02-01,0.099951
S5 ClawHub主板隔夜,2023-02-02,0.099097
S5 ClawHub主板隔夜,2023-02-03,0.098513
S5 ClawHub主板隔夜,2023-02-06,0.098047
S5 ClawHub主板隔夜,2023-02-07,0.097594
S5 ClawHub主板隔夜,2023-02-08,0.096806
S5 ClawHub主板隔夜,2023-02-09,0.096075
S5 ClawHub主板隔夜,2023-02-10,0.095758
S5 ClawHub主板隔夜,2023-02-13,0.095693
S5 ClawHub主板隔夜,2023-02-14,0.095592
S5 ClawHub主板隔夜,2023-02-15,0.094969
S5 ClawHub主板隔夜,2023-02-16,0.094330
S5 ClawHub主板隔夜,2023-02-17,0.094170
S5 ClawHub主板隔夜,2023-02-20,0.093976
S5 ClawHub主板隔夜,2023-02-21,0.093621
S5 ClawHub主板隔夜,2023-02-22,0.092947
S5 ClawHub主板隔夜,2023-02-23,0.092538
S5 ClawHub主板隔夜,2023-02-24,0.091813
S5 ClawHub主板隔夜,2023-02-27,0.091070
S5 ClawHub主板隔夜,2023-02-28,0.090843
S5 ClawHub主板隔夜,2023-03-01,0.090406
S5 ClawHub主板隔夜,2023-03-02,0.089634
S5 ClawHub主板隔夜,2023-03-03,0.089494
S5 ClawHub主板隔夜,2023-03-06,0.088841
S5 ClawHub主板隔夜,2023-03-07,0.088917
S5 ClawHub主板隔夜,2023-03-08,0.088253
S5 ClawHub主板隔夜,2023-03-09,0.087171
S5 ClawHub主板隔夜,2023-03-10,0.086088
S5 ClawHub主板隔夜,2023-03-13,0.085650
S5 ClawHub主板隔夜,2023-03-14,0.085397
S5 ClawHub主板隔夜,2023-03-15,0.084238
S5 ClawHub主板隔夜,2023-03-16,0.083964
S5 ClawHub主板隔夜,2023-03-17,0.083850
S5 ClawHub主板隔夜,2023-03-20,0.083521
S5 ClawHub主板隔夜,2023-03-21,0.083445
S5 ClawHub主板隔夜,2023-03-22,0.082833
S5 ClawHub主板隔夜,2023-03-23,0.082592
S5 ClawHub主板隔夜,2023-03-24,0.082596
S5 ClawHub主板隔夜,2023-03-27,0.082046
S5 ClawHub主板隔夜,2023-03-28,0.081706
S5 ClawHub主板隔夜,2023-03-29,0.081371
S5 ClawHub主板隔夜,2023-03-30,0.081140
S5 ClawHub主板隔夜,2023-03-31,0.080902
S5 ClawHub主板隔夜,2023-04-03,0.080719
S5 ClawHub主板隔夜,2023-04-04,0.079898
S5 ClawHub主板隔夜,2023-04-06,0.079388
S5 ClawHub主板隔夜,2023-04-07,0.079278
S5 ClawHub主板隔夜,2023-04-10,0.078751
S5 ClawHub主板隔夜,2023-04-11,0.078320
S5 ClawHub主板隔夜,2023-04-12,0.077860
S5 ClawHub主板隔夜,2023-04-13,0.077232
S5 ClawHub主板隔夜,2023-04-14,0.076864
S5 ClawHub主板隔夜,2023-04-17,0.076400
S5 ClawHub主板隔夜,2023-04-18,0.075685
S5 ClawHub主板隔夜,2023-04-19,0.074949
S5 ClawHub主板隔夜,2023-04-20,0.074544
S5 ClawHub主板隔夜,2023-04-21,0.074082
S5 ClawHub主板隔夜,2023-04-24,0.073435
S5 ClawHub主板隔夜,2023-04-25,0.071931
S5 ClawHub主板隔夜,2023-04-26,0.071378
S5 ClawHub主板隔夜,2023-04-27,0.070762
S5 ClawHub主板隔夜,2023-04-28,0.070372
S5 ClawHub主板隔夜,2023-05-04,0.069850
S5 ClawHub主板隔夜,2023-05-05,0.069714
S5 ClawHub主板隔夜,2023-05-08,0.069375
S5 ClawHub主板隔夜,2023-05-09,0.068816
S5 ClawHub主板隔夜,2023-05-10,0.068650
S5 ClawHub主板隔夜,2023-05-11,0.068131
S5 ClawHub主板隔夜,2023-05-12,0.067931
S5 ClawHub主板隔夜,2023-05-15,0.067176
S5 ClawHub主板隔夜,2023-05-16,0.066363
S5 ClawHub主板隔夜,2023-05-17,0.066013
S5 ClawHub主板隔夜,2023-05-18,0.065303
S5 ClawHub主板隔夜,2023-05-19,0.064874
S5 ClawHub主板隔夜,2023-05-22,0.064099
S5 ClawHub主板隔夜,2023-05-23,0.063374
S5 ClawHub主板隔夜,2023-05-24,0.063344
S5 ClawHub主板隔夜,2023-05-25,0.062761
S5 ClawHub主板隔夜,2023-05-26,0.062771
S5 ClawHub主板隔夜,2023-05-29,0.062087
S5 ClawHub主板隔夜,2023-05-30,0.061632
S5 ClawHub主板隔夜,2023-05-31,0.061087
S5 ClawHub主板隔夜,2023-06-01,0.061045
S5 ClawHub主板隔夜,2023-06-02,0.060712
S5 ClawHub主板隔夜,2023-06-05,0.060105
S5 ClawHub主板隔夜,2023-06-06,0.059422
S5 ClawHub主板隔夜,2023-06-07,0.059033
S5 ClawHub主板隔夜,2023-06-08,0.058384
S5 ClawHub主板隔夜,2023-06-09,0.058079
S5 ClawHub主板隔夜,2023-06-12,0.057621
S5 ClawHub主板隔夜,2023-06-13,0.057309
S5 ClawHub主板隔夜,2023-06-14,0.057061
S5 ClawHub主板隔夜,2023-06-15,0.056737
S5 ClawHub主板隔夜,2023-06-16,0.056669
S5 ClawHub主板隔夜,2023-06-19,0.056367
S5 ClawHub主板隔夜,2023-06-20,0.056089
S5 ClawHub主板隔夜,2023-06-21,0.055419
S5 ClawHub主板隔夜,2023-06-26,0.054980
S5 ClawHub主板隔夜,2023-06-27,0.054422
S5 ClawHub主板隔夜,2023-06-28,0.054111
S5 ClawHub主板隔夜,2023-06-29,0.053764
S5 ClawHub主板隔夜,2023-06-30,0.053867
S5 ClawHub主板隔夜,2023-07-03,0.053431
S5 ClawHub主板隔夜,2023-07-04,0.053103
S5 ClawHub主板隔夜,2023-07-05,0.052632
S5 ClawHub主板隔夜,2023-07-06,0.052038
S5 ClawHub主板隔夜,2023-07-07,0.052008
S5 ClawHub主板隔夜,2023-07-10,0.051789
S5 ClawHub主板隔夜,2023-07-11,0.051637
S5 ClawHub主板隔夜,2023-07-12,0.051279
S5 ClawHub主板隔夜,2023-07-13,0.051209
S5 ClawHub主板隔夜,2023-07-14,0.050984
S5 ClawHub主板隔夜,2023-07-17,0.050695
S5 ClawHub主板隔夜,2023-07-18,0.050355
S5 ClawHub主板隔夜,2023-07-19,0.050158
S5 ClawHub主板隔夜,2023-07-20,0.049769
S5 ClawHub主板隔夜,2023-07-21,0.049233
S5 ClawHub主板隔夜,2023-07-24,0.049719
S5 ClawHub主板隔夜,2023-07-25,0.049366
S5 ClawHub主板隔夜,2023-07-26,0.048700
S5 ClawHub主板隔夜,2023-07-27,0.048253
S5 ClawHub主板隔夜,2023-07-28,0.048065
S5 ClawHub主板隔夜,2023-07-31,0.047697
S5 ClawHub主板隔夜,2023-08-01,0.047235
S5 ClawHub主板隔夜,2023-08-02,0.046503
S5 ClawHub主板隔夜,2023-08-03,0.046905
S5 ClawHub主板隔夜,2023-08-04,0.046617
S5 ClawHub主板隔夜,2023-08-07,0.046233
S5 ClawHub主板隔夜,2023-08-08,0.045675
S5 ClawHub主板隔夜,2023-08-09,0.045379
S5 ClawHub主板隔夜,2023-08-10,0.044786
S5 ClawHub主板隔夜,2023-08-11,0.043601
S5 ClawHub主板隔夜,2023-08-14,0.043371
S5 ClawHub主板隔夜,2023-08-15,0.042730
S5 ClawHub主板隔夜,2023-08-16,0.042069
S5 ClawHub主板隔夜,2023-08-17,0.041848
S5 ClawHub主板隔夜,2023-08-18,0.041295
S5 ClawHub主板隔夜,2023-08-21,0.041576
S5 ClawHub主板隔夜,2023-08-22,0.041157
S5 ClawHub主板隔夜,2023-08-23,0.041024
S5 ClawHub主板隔夜,2023-08-24,0.040450
S5 ClawHub主板隔夜,2023-08-25,0.043792
S5 ClawHub主板隔夜,2023-08-28,0.043486
S5 ClawHub主板隔夜,2023-08-29,0.043255
S5 ClawHub主板隔夜,2023-08-30,0.042948
S5 ClawHub主板隔夜,2023-08-31,0.042760
S5 ClawHub主板隔夜,2023-09-01,0.042810
S5 ClawHub主板隔夜,2023-09-04,0.042523
S5 ClawHub主板隔夜,2023-09-05,0.041994
S5 ClawHub主板隔夜,2023-09-06,0.041638
S5 ClawHub主板隔夜,2023-09-07,0.040668
S5 ClawHub主板隔夜,2023-09-08,0.040482
S5 ClawHub主板隔夜,2023-09-11,0.040305
S5 ClawHub主板隔夜,2023-09-12,0.039975
S5 ClawHub主板隔夜,2023-09-13,0.039339
S5 ClawHub主板隔夜,2023-09-14,0.039163
S5 ClawHub主板隔夜,2023-09-15,0.038765
S5 ClawHub主板隔夜,2023-09-18,0.038296
S5 ClawHub主板隔夜,2023-09-19,0.037903
S5 ClawHub主板隔夜,2023-09-20,0.037457
S5 ClawHub主板隔夜,2023-09-21,0.037138
S5 ClawHub主板隔夜,2023-09-22,0.036994
S5 ClawHub主板隔夜,2023-09-25,0.036552
S5 ClawHub主板隔夜,2023-09-26,0.036260
S5 ClawHub主板隔夜,2023-09-27,0.036148
S5 ClawHub主板隔夜,2023-09-28,0.036041
S5 ClawHub主板隔夜,2023-10-09,0.035962
S5 ClawHub主板隔夜,2023-10-10,0.035852
S5 ClawHub主板隔夜,2023-10-11,0.035820
S5 ClawHub主板隔夜,2023-10-12,0.035510
S5 ClawHub主板隔夜,2023-10-13,0.035379
S5 ClawHub主板隔夜,2023-10-16,0.035062
S5 ClawHub主板隔夜,2023-10-17,0.034512
S5 ClawHub主板隔夜,2023-10-18,0.034011
S5 ClawHub主板隔夜,2023-10-19,0.033796
S5 ClawHub主板隔夜,2023-10-20,0.033084
S5 ClawHub主板隔夜,2023-10-23,0.032830
S5 ClawHub主板隔夜,2023-10-24,0.032741
S5 ClawHub主板隔夜,2023-10-25,0.032251
S5 ClawHub主板隔夜,2023-10-26,0.031903
S5 ClawHub主板隔夜,2023-10-27,0.031635
S5 ClawHub主板隔夜,2023-10-30,0.031450
S5 ClawHub主板隔夜,2023-10-31,0.031133
S5 ClawHub主板隔夜,2023-11-01,0.031029
S5 ClawHub主板隔夜,2023-11-02,0.030793
S5 ClawHub主板隔夜,2023-11-03,0.031023
S5 ClawHub主板隔夜,2023-11-06,0.030867
S5 ClawHub主板隔夜,2023-11-07,0.030716
S5 ClawHub主板隔夜,2023-11-08,0.030564
S5 ClawHub主板隔夜,2023-11-09,0.030057
S5 ClawHub主板隔夜,2023-11-10,0.030034
S5 ClawHub主板隔夜,2023-11-13,0.030053
S5 ClawHub主板隔夜,2023-11-14,0.030186
S5 ClawHub主板隔夜,2023-11-15,0.030045
S5 ClawHub主板隔夜,2023-11-16,0.029795
S5 ClawHub主板隔夜,2023-11-17,0.029663
S5 ClawHub主板隔夜,2023-11-20,0.029568
S5 ClawHub主板隔夜,2023-11-21,0.029262
S5 ClawHub主板隔夜,2023-11-22,0.029044
S5 ClawHub主板隔夜,2023-11-23,0.028898
S5 ClawHub主板隔夜,2023-11-24,0.028753
S5 ClawHub主板隔夜,2023-11-27,0.028437
S5 ClawHub主板隔夜,2023-11-28,0.028414
S5 ClawHub主板隔夜,2023-11-29,0.028104
S5 ClawHub主板隔夜,2023-11-30,0.027923
S5 ClawHub主板隔夜,2023-12-01,0.027874
S5 ClawHub主板隔夜,2023-12-04,0.027641
S5 ClawHub主板隔夜,2023-12-05,0.027398
S5 ClawHub主板隔夜,2023-12-06,0.027172
S5 ClawHub主板隔夜,2023-12-07,0.027127
S5 ClawHub主板隔夜,2023-12-08,0.026880
S5 ClawHub主板隔夜,2023-12-11,0.026838
S5 ClawHub主板隔夜,2023-12-12,0.026640
S5 ClawHub主板隔夜,2023-12-13,0.026648
S5 ClawHub主板隔夜,2023-12-14,0.026431
S5 ClawHub主板隔夜,2023-12-15,0.026206
S5 ClawHub主板隔夜,2023-12-18,0.025824
S5 ClawHub主板隔夜,2023-12-19,0.025713
S5 ClawHub主板隔夜,2023-12-20,0.025296
S5 ClawHub主板隔夜,2023-12-21,0.025150
S5 ClawHub主板隔夜,2023-12-22,0.025032
S5 ClawHub主板隔夜,2023-12-25,0.024997
S5 ClawHub主板隔夜,2023-12-26,0.024892
S5 ClawHub主板隔夜,2023-12-27,0.024743
S5 ClawHub主板隔夜,2023-12-28,0.024553
S5 ClawHub主板隔夜,2023-12-29,0.024491
S5 ClawHub主板隔夜,2024-01-02,0.024352
S5 ClawHub主板隔夜,2024-01-03,0.024184
S5 ClawHub主板隔夜,2024-01-04,0.023976
S5 ClawHub主板隔夜,2024-01-05,0.023755
S5 ClawHub主板隔夜,2024-01-08,0.023646
S5 ClawHub主板隔夜,2024-01-09,0.023363
S5 ClawHub主板隔夜,2024-01-10,0.023130
S5 ClawHub主板隔夜,2024-01-11,0.022944
S5 ClawHub主板隔夜,2024-01-12,0.022657
S5 ClawHub主板隔夜,2024-01-15,0.022397
S5 ClawHub主板隔夜,2024-01-16,0.022134
S5 ClawHub主板隔夜,2024-01-17,0.021735
S5 ClawHub主板隔夜,2024-01-18,0.021632
S5 ClawHub主板隔夜,2024-01-19,0.021489
S5 ClawHub主板隔夜,2024-01-22,0.020853
S5 ClawHub主板隔夜,2024-01-23,0.020792
S5 ClawHub主板隔夜,2024-01-24,0.020524
S5 ClawHub主板隔夜,2024-01-25,0.020333
S5 ClawHub主板隔夜,2024-01-26,0.020151
S5 ClawHub主板隔夜,2024-01-29,0.019773
S5 ClawHub主板隔夜,2024-01-30,0.019418
S5 ClawHub主板隔夜,2024-01-31,0.018801
S5 ClawHub主板隔夜,2024-02-01,0.018760
S5 ClawHub主板隔夜,2024-02-02,0.018364
S5 ClawHub主板隔夜,2024-02-05,0.016762
S5 ClawHub主板隔夜,2024-02-06,0.016681
S5 ClawHub主板隔夜,2024-02-07,0.016736
S5 ClawHub主板隔夜,2024-02-08,0.016972
S5 ClawHub主板隔夜,2024-02-19,0.016804
S5 ClawHub主板隔夜,2024-02-20,0.016450
S5 ClawHub主板隔夜,2024-02-21,0.016357
S5 ClawHub主板隔夜,2024-02-22,0.016437
S5 ClawHub主板隔夜,2024-02-23,0.016397
S5 ClawHub主板隔夜,2024-02-26,0.016237
S5 ClawHub主板隔夜,2024-02-27,0.016218
S5 ClawHub主板隔夜,2024-02-28,0.015955
S5 ClawHub主板隔夜,2024-02-29,0.015870
S5 ClawHub主板隔夜,2024-03-01,0.015926
S5 ClawHub主板隔夜,2024-03-04,0.015694
S5 ClawHub主板隔夜,2024-03-05,0.015503
S5 ClawHub主板隔夜,2024-03-06,0.015549
S5 ClawHub主板隔夜,2024-03-07,0.015447
S5 ClawHub主板隔夜,2024-03-08,0.015323
S5 ClawHub主板隔夜,2024-03-11,0.015303
S5 ClawHub主板隔夜,2024-03-12,0.015266
S5 ClawHub主板隔夜,2024-03-13,0.015108
S5 ClawHub主板隔夜,2024-03-14,0.014936
S5 ClawHub主板隔夜,2024-03-15,0.014944
S5 ClawHub主板隔夜,2024-03-18,0.014853
S5 ClawHub主板隔夜,2024-03-19,0.014782
S5 ClawHub主板隔夜,2024-03-20,0.014863
S5 ClawHub主板隔夜,2024-03-21,0.014760
S5 ClawHub主板隔夜,2024-03-22,0.014595
S5 ClawHub主板隔夜,2024-03-25,0.014496
S5 ClawHub主板隔夜,2024-03-26,0.014386
S5 ClawHub主板隔夜,2024-03-27,0.014252
S5 ClawHub主板隔夜,2024-03-28,0.014224
S5 ClawHub主板隔夜,2024-03-29,0.014170
S5 ClawHub主板隔夜,2024-04-01,0.014099
S5 ClawHub主板隔夜,2024-04-02,0.014042
S5 ClawHub主板隔夜,2024-04-03,0.013967
