序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
115,000807,云铝股份,2021-10-14,11.894,2021-10-28,10.713,42000,-10.0220%,-50089.46,10,止损
116,300122,智飞生物,2021-10-14,93.314,2021-10-25,98.191,4600,5.1216%,21994.87,7,信号
117,601016,节能风电,2021-10-14,5.058,2021-10-20,5.532,98800,9.2768%,46377.72,4,止盈
118,603026,石大胜华,2021-10-18,240.94,2021-10-20,266.187,1200,10.3679%,29991.44,2,止盈
119,000876,新希望,2021-10-19,13.563,2021-11-04,15.668,36800,15.4078%,76940.28,12,止盈
120,300595,欧普康视,2021-10-19,63.631,2021-11-10,62.018,7800,-2.6321%,-13070.06,16,到期
121,600199,金种子酒,2021-10-19,16.378,2021-10-25,17.961,30500,9.5546%,47752.64,4,止盈
122,600276,恒瑞医药,2021-10-19,47.845,2021-11-10,48.867,10400,2.0332%,10122.20,16,到期
123,600763,通策医疗,2021-10-19,163.894,2021-11-08,149.6,3000,-8.8126%,-43351.47,14,止损
124,000002,万科Ａ,2021-10-20,18.725,2021-10-29,17.307,26700,-7.6651%,-38342.06,7,止损
125,300015,爱尔眼科,2021-10-20,27.531,2021-11-11,26.9,18100,-2.3904%,-11917.59,16,到期
126,300999,金龙鱼,2021-10-20,61.885,2021-11-04,64.302,8000,3.8016%,18830.50,11,信号
127,600702,舍得酒业,2021-10-20,184.805,2021-11-03,174.146,2700,-5.8621%,-29265.16,10,止损
128,600882,妙可蓝多,2021-10-20,49.024,2021-11-04,53.263,10100,8.5378%,42295.88,11,信号
129,000333,美的集团,2021-10-21,53.518,2021-10-25,59.171,9300,10.4536%,52054.98,2,止盈
130,002352,顺丰控股,2021-10-21,59.552,2021-11-03,61.741,8300,3.5728%,17668.26,9,信号
131,600048,保利发展,2021-10-21,11.116,2021-11-12,13.353,44900,20.0118%,99926.32,16,止盈
132,000725,京东方Ａ,2021-10-22,4.579,2021-11-05,4.615,109100,0.6724%,3360.94,10,信号
133,000063,中兴通讯,2021-10-25,30.907,2021-11-02,28.868,16100,-6.6933%,-33323.37,6,止损
134,001979,招商蛇口,2021-10-25,9.911,2021-11-01,9.081,50400,-8.4611%,-42285.21,5,止损
135,300454,深信服,2021-10-25,213.026,2021-11-05,198.621,2300,-6.8556%,-33606.78,9,止损
136,600584,长电科技,2021-10-25,30.465,2021-11-16,31.684,16400,3.8971%,19480.75,16,到期
137,600779,水井坊,2021-10-25,124.846,2021-11-04,132.308,4000,5.8706%,29331.38,8,信号
138,300077,国民技术,2021-10-27,26.873,2021-11-09,23.048,18600,-14.3190%,-71608.53,9,止损
139,000661,长春高新,2021-10-28,261.665,2021-11-08,275.196,1900,5.0662%,25199.96,7,信号
140,300366,ST创意,2021-10-28,13.117,2021-11-08,17.431,38100,32.7624%,163809.09,7,止盈
141,002271,东方雨虹,2021-10-29,38.587,2021-11-03,35.95,12300,-6.9277%,-32896.80,3,止损
142,000002,万科Ａ,2021-11-01,16.534,2021-11-12,18.847,27800,13.8710%,63790.40,9,止盈
143,002466,天齐锂业,2021-11-02,86.474,2021-11-09,103.719,5300,19.8224%,90893.95,5,止盈
144,000001,平安银行,2021-11-03,15.672,2021-11-17,15.706,31900,0.1188%,594.04,10,信号
145,601166,兴业银行,2021-11-03,12.647,2021-11-16,13.344,39500,5.4056%,27018.32,9,信号
146,601899,紫金矿业,2021-11-03,8.604,2021-11-12,9.125,50000,5.9507%,25613.51,7,信号
147,300343,联创股份,2021-11-04,24.662,2021-11-08,21.099,20200,-14.5322%,-72432.37,2,止损
148,600089,特变电工,2021-11-04,16.483,2021-11-16,14.945,30300,-9.4256%,-47099.15,8,止损
149,600111,北方稀土,2021-11-04,44.854,2021-11-09,49.847,11100,11.0197%,54892.80,3,止盈
150,600438,通威股份,2021-11-04,47.383,2021-11-11,44.107,10500,-7.0064%,-34875.63,5,止损
151,000422,湖北宜化,2021-11-05,26.353,2021-11-09,23.228,18900,-11.9455%,-59527.08,2,止损
152,002326,永太科技,2021-11-05,64.552,2021-11-10,70.645,7700,9.3286%,46390.97,3,止盈
153,002176,江特电机,2021-11-08,20.31,2021-11-19,22.039,24600,8.4037%,42008.20,9,止盈
154,600096,云天化,2021-11-08,19.375,2021-11-10,20.975,25800,8.1491%,40754.98,2,止盈
155,600309,万华化学,2021-11-08,91.701,2021-11-23,91.729,5400,-0.0691%,-342.52,11,信号
156,603026,石大胜华,2021-11-08,185.403,2021-11-10,220.939,2600,19.0483%,91867.49,2,止盈
157,002407,多氟多,2021-11-09,38.755,2021-11-11,35.844,12900,-7.6044%,-38036.92,2,止损
158,300343,联创股份,2021-11-09,22.351,2021-11-16,20.04,22300,-10.4300%,-52012.31,5,止损
159,300347,泰格医药,2021-11-09,135.724,2021-12-01,134.679,3600,-0.8693%,-4249.45,16,到期
160,600141,兴发集团,2021-11-09,36.428,2021-11-15,39.92,13700,9.4760%,47315.02,4,止盈
161,000591,太阳能,2021-11-10,8.882,2021-11-25,9.423,56200,5.9829%,29881.21,11,信号
162,002080,中材科技,2021-11-10,31.432,2021-11-16,29.231,15900,-7.0933%,-35467.53,4,止损
163,600036,招商银行,2021-11-10,41.833,2021-12-02,40.742,11900,-2.7060%,-13477.63,16,到期
164,600821,金开新能,2021-11-10,9.526,2021-11-12,8.677,52400,-9.0048%,-44969.80,2,止损
165,601669,中国电建,2021-11-10,6.434,2021-11-29,5.498,77700,-14.6321%,-73188.13,13,止损
166,601877,正泰电器,2021-11-11,51.492,2021-12-03,48.942,9700,-5.0477%,-25224.20,16,到期
167,603906,龙蟠科技,2021-11-11,51.79,2021-11-24,47.78,9600,-7.8346%,-38971.86,9,止损
168,688599,天合光能,2021-11-11,68.317,2021-11-22,78.684,7300,15.0590%,75138.88,7,止盈
169,000875,电投绿能,2021-11-12,6.173,2021-11-23,6.857,80900,10.9610%,54766.89,7,止盈
170,002531,天顺风能,2021-11-12,19.605,2021-11-25,18.516,25500,-5.6495%,-28257.07,9,止损
171,300159,新研股份,2021-11-12,3.995,2021-12-06,3.915,125100,-2.0993%,-10497.14,16,到期
172,300497,富祥股份,2021-11-12,15.388,2021-11-25,17.271,32400,12.1292%,60501.83,9,止盈
173,600905,三峡能源,2021-11-15,6.59,2021-12-06,6.574,75800,-0.3513%,-1755.83,15,信号
174,000723,美锦能源,2021-11-16,10.665,2021-11-22,12.734,46800,19.2734%,96248.90,4,止盈
175,002460,赣锋锂业,2021-11-16,105.989,2021-12-01,117.084,4700,10.3581%,51624.44,11,止盈
176,300724,捷佳伟创,2021-11-16,97.878,2021-11-23,109.594,5100,11.8584%,59223.88,5,止盈
177,300760,迈瑞医疗,2021-11-16,341.51,2021-12-03,320.039,1400,-6.3807%,-30522.16,13,止损
178,601919,中远海控,2021-11-16,7.044,2021-11-23,7.636,70900,8.3059%,41499.20,5,止盈
179,002202,金风科技,2021-11-17,17.3,2021-12-09,17.202,28900,-0.6615%,-3309.11,16,到期
180,000625,长安汽车,2021-11-19,12.602,2021-12-10,12.329,39600,-2.2677%,-11322.87,15,信号
181,002326,永太科技,2021-11-22,55.908,2021-12-01,61.269,8900,9.4802%,47195.11,7,止盈
182,600460,士兰微,2021-11-22,61.981,2021-12-14,62.159,8000,0.1868%,926.88,16,到期
183,000998,隆平高科,2021-11-23,23.63,2021-12-01,23.806,21100,0.6453%,3219.10,6,信号
184,002007,华兰生物,2021-11-23,26.713,2021-12-15,27.266,18700,1.9681%,9836.58,16,到期
185,300079,数码视讯,2021-11-23,8.714,2021-12-03,8.126,57300,-6.8455%,-34198.94,8,止损
186,600570,恒生电子,2021-11-23,44.001,2021-12-08,45.479,11300,3.2563%,16198.77,11,信号
187,002415,海康威视,2021-11-24,44.666,2021-12-08,46.011,11100,2.9075%,14422.48,10,信号
188,002371,北方华创,2021-11-25,281.609,2021-12-17,268.371,1700,-4.7961%,-22972.06,16,到期
189,002385,大北农,2021-11-25,8.816,2021-12-10,9.427,56700,6.8220%,34119.57,11,信号
190,300316,晶盛机电,2021-11-25,65.675,2021-12-13,73.815,7600,12.2824%,61335.86,12,止盈
191,300672,国科微,2021-11-29,182.774,2021-12-06,200.613,2700,9.6500%,47645.84,5,止盈
192,300059,东方财富,2021-12-01,23.726,2021-12-10,25.333,21000,6.6685%,33241.75,7,信号
193,600276,恒瑞医药,2021-12-01,49.286,2021-12-23,48.767,10100,-1.1520%,-5737.33,16,到期
194,600703,三安光电,2021-12-01,34.76,2021-12-23,36.605,14300,5.2006%,25863.47,16,到期
195,601318,中国平安,2021-12-01,36.788,2021-12-08,38.871,13500,5.5542%,27598.60,5,信号
196,002714,牧原股份,2021-12-02,47.817,2021-12-17,43.971,10400,-8.1349%,-40474.58,11,止损
197,002475,立讯精密,2021-12-03,37.632,2021-12-09,43.041,13200,14.2609%,70875.09,4,止盈
198,601012,隆基绿能,2021-12-03,58.416,2021-12-14,61.928,8500,5.9058%,29339.07,7,信号
199,688599,天合光能,2021-12-03,66.996,2021-12-09,72.657,7400,8.3401%,41368.56,4,止盈
200,300052,中青宝,2021-12-06,29.925,2021-12-13,35.882,16700,19.7869%,98934.00,5,止盈
201,300118,东方日升,2021-12-06,31.728,2021-12-13,35.174,15700,10.7520%,53585.62,5,止盈
202,600522,中天科技,2021-12-06,15.5,2021-12-16,17.413,32200,12.2334%,61086.18,8,止盈
203,002460,赣锋锂业,2021-12-08,106.675,2021-12-21,96.209,4600,-9.9016%,-48612.26,9,止损
204,002466,天齐锂业,2021-12-08,101.862,2021-12-13,113.394,4900,11.2103%,55981.23,3,止盈
205,300014,亿纬锂能,2021-12-08,135.223,2021-12-21,120.645,3600,-10.8699%,-52941.11,9,止损
206,000762,西藏矿业,2021-12-09,53.056,2021-12-20,49.684,9400,-6.4480%,-32173.75,7,止损
207,002074,国轩高科,2021-12-09,57.711,2021-12-21,54.255,8600,-6.0824%,-30202.90,8,止损
208,300142,沃森生物,2021-12-09,62.929,2021-12-20,66.305,7900,5.2584%,26155.04,7,信号
209,000400,许继电气,2021-12-10,24.268,2021-12-15,27.372,20600,12.6784%,63414.19,3,止盈
210,000768,中航西飞,2021-12-10,35.773,2022-01-04,36.117,13900,0.8609%,4282.73,16,到期
211,300207,欣旺达,2021-12-10,45.656,2021-12-21,42.412,10900,-7.1983%,-35839.93,7,止损
212,000546,金圆股份,2021-12-13,13.837,2021-12-20,12.874,36100,-7.0552%,-35259.24,5,止损
213,000795,英洛华,2021-12-13,8.124,2021-12-16,9.415,61500,15.7781%,78871.31,3,止盈
214,300073,当升科技,2021-12-13,95.731,2021-12-21,88.419,5200,-7.7305%,-38501.57,6,止损
215,300224,正海磁材,2021-12-13,17.272,2021-12-20,16.015,28900,-7.3684%,-36797.97,5,止损
216,300035,中科电气,2021-12-14,31.674,2021-12-24,28.894,15700,-8.8690%,-44125.90,8,止损
217,603259,药明康德,2021-12-14,129.696,2021-12-16,114.084,3800,-12.1252%,-59788.35,2,止损
218,002610,ST爱康,2021-12-15,5.093,2021-12-20,4.648,98100,-8.8269%,-44119.50,3,止损
219,603993,洛阳钼业,2021-12-15,4.805,2022-01-07,4.721,104000,-1.8621%,-9310.71,16,到期
220,002821,凯莱英,2021-12-16,302.545,2022-01-05,271.93,1600,-10.2091%,-49443.95,13,止损
221,600884,杉杉股份,2021-12-16,33.741,2021-12-21,31.218,14800,-7.5685%,-37813.39,3,止损
222,603799,华友钴业,2021-12-16,89.172,2021-12-22,83.778,5600,-6.1423%,-30687.71,4,止损
223,300223,君正股份,2021-12-17,130.345,2021-12-31,133.113,3800,2.0217%,10018.85,10,信号
224,603986,兆易创新,2021-12-17,167.464,2022-01-06,152.154,2900,-9.2330%,-44861.88,13,止损
225,000422,湖北宜化,2021-12-20,22.041,2021-12-27,19.32,22600,-12.4313%,-61954.75,5,止损
226,000776,广发证券,2021-12-20,21.964,2022-01-07,20.543,22700,-6.5643%,-32744.89,13,止损
227,002594,比亚迪,2021-12-20,89.991,2022-01-06,80.162,5500,-11.0113%,-54527.83,12,止损
228,600036,招商银行,2021-12-20,41.473,2021-12-30,38.623,12000,-6.9652%,-34681.14,8,止损
229,600460,士兰微,2021-12-20,55.708,2022-01-05,52.154,8900,-6.4732%,-32109.96,11,止损
230,000009,中国宝安,2021-12-21,14.692,2021-12-28,13.828,34000,-5.9765%,-29869.69,5,止损
231,000625,长安汽车,2021-12-21,11.056,2022-01-07,9.93,45200,-10.2701%,-51346.53,12,止损
232,000762,西藏矿业,2021-12-21,48.753,2021-12-27,44.847,10200,-8.1053%,-40326.71,4,止损
233,002714,牧原股份,2021-12-21,43.205,2021-12-27,48.949,11500,13.1815%,65525.22,4,止盈
234,600030,中信证券,2021-12-21,21.666,2022-01-13,22.368,23000,3.1369%,15639.22,16,到期
235,600096,云天化,2021-12-21,15.033,2022-01-06,13.958,33200,-7.2406%,-36154.48,11,止损
236,002466,天齐锂业,2021-12-22,94.988,2021-12-27,88.377,5200,-7.0535%,-34857.49,3,止损
237,000858,五粮液,2021-12-23,211.059,2022-01-07,196.995,2300,-6.7568%,-32816.52,10,止损
238,600111,北方稀土,2021-12-23,46.675,2021-12-27,43.3,10700,-7.3235%,-36593.73,2,止损
239,601012,隆基绿能,2021-12-24,56.422,2022-01-04,60.985,8800,7.9797%,39640.40,6,信号
240,000792,盐湖股份,2021-12-27,30.515,2021-12-30,33.533,16300,9.7802%,48671.00,3,止盈
241,000831,中国稀土,2021-12-27,39.171,2022-01-06,35.983,12700,-8.2295%,-40959.44,7,止损
242,002240,盛新锂能,2021-12-27,50.548,2021-12-30,56.945,9800,12.5412%,62156.56,3,止盈
243,600438,通威股份,2021-12-27,36.347,2022-01-04,40.909,13700,12.4370%,61961.58,5,止盈
244,603259,药明康德,2021-12-27,106.594,2022-01-19,113.784,4600,6.6383%,32566.25,16,到期
245,002466,天齐锂业,2021-12-28,90.556,2022-01-04,104.599,5500,15.3914%,76696.63,4,止盈
246,000301,东方盛虹,2021-12-30,18.859,2022-01-21,17.141,26500,-9.2003%,-46004.01,15,止损
247,300059,东方财富,2021-12-30,24.906,2022-01-07,23.417,20000,-6.0730%,-30266.47,5,止损
248,600702,舍得酒业,2021-12-30,218.852,2022-01-12,202.192,2200,-7.7050%,-37116.29,8,止损
249,600010,包钢股份,2021-12-31,2.73,2022-01-12,2.708,183100,-0.9312%,-4657.70,7,信号
250,000723,美锦能源,2022-01-04,16.258,2022-01-12,15.422,30700,-5.2359%,-26146.58,6,止损
251,000812,陕西金叶,2022-01-04,8.946,2022-01-07,9.457,55800,5.6038%,27989.06,3,止盈
252,002699,ST美盛,2022-01-04,6.483,2022-01-06,7.426,77100,14.4314%,72172.56,2,止盈
253,600021,上海电力,2022-01-04,12.201,2022-01-06,11.279,40900,-7.6470%,-38179.34,2,止损
254,000338,潍柴动力,2022-01-05,15.301,2022-01-24,13.796,32600,-9.9234%,-49522.54,13,止损
255,002074,国轩高科,2022-01-05,48.126,2022-01-10,44.66,10300,-7.2955%,-36181.68,3,止损
256,002821,凯莱英,2022-01-06,259.353,2022-01-12,241.237,1900,-7.0778%,-34894.61,4,止损
257,300118,东方日升,2022-01-06,27.826,2022-01-12,26.589,17900,-4.5417%,-22633.02,4,止损
258,300142,沃森生物,2022-01-06,52.414,2022-01-10,58.749,9500,11.9733%,59648.94,2,止盈
