序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
233,688116,天奈科技,2021-12-10,96.208,2021-12-27,90.713,5100,-5.8063%,-28503.49,11,到期
234,688578,艾力斯,2021-12-10,28.464,2021-12-17,26.817,17500,-5.8826%,-29317.41,5,止损
235,601686,友发集团,2021-12-13,7.637,2021-12-28,7.789,65400,1.8922%,9455.14,11,到期
236,601727,上海电气,2021-12-13,4.648,2021-12-24,5.023,107500,7.9629%,39810.27,9,止盈
237,688798,艾为电子,2021-12-13,152.224,2021-12-28,150.806,3200,-1.0309%,-5024.09,11,到期
238,300681,英搏尔,2021-12-14,34.177,2021-12-24,40.2,14600,17.5048%,87390.07,8,止盈
239,300741,华宝股份,2021-12-14,46.613,2021-12-29,45.217,10700,-3.0916%,-15427.58,11,到期
240,603067,振华股份,2021-12-14,8.192,2021-12-21,7.59,61000,-7.4398%,-37196.71,5,止损
241,603662,柯力传感,2021-12-14,17.806,2021-12-21,16.489,28000,-7.4898%,-37360.24,5,止损
242,600549,厦门钨业,2021-12-15,21.397,2021-12-27,20.056,23300,-6.3597%,-31721.84,8,止损
243,000938,紫光股份,2021-12-17,21.621,2021-12-21,20.34,23100,-6.0188%,-30075.28,2,止损
244,002714,牧原股份,2021-12-17,44.015,2021-12-27,48.949,11300,11.0976%,55223.50,6,止盈
245,002594,比亚迪,2021-12-20,89.991,2022-01-05,85.009,5500,-5.6300%,-27879.50,11,到期
246,300223,君正股份,2021-12-20,121.331,2021-12-27,131.704,4100,8.4413%,42012.55,5,止盈
247,600460,士兰微,2021-12-20,55.708,2021-12-28,52.983,8900,-4.9855%,-24730.35,6,止损
248,000519,中兵红箭,2021-12-21,24.417,2021-12-28,26.612,20400,8.8785%,44247.00,5,止盈
249,000762,西藏矿业,2021-12-21,48.753,2021-12-27,44.847,10200,-8.1053%,-40326.71,4,止损
250,002074,国轩高科,2021-12-21,54.309,2021-12-30,52.576,9200,-3.2886%,-16439.34,7,止损
251,002326,永太科技,2021-12-21,52.986,2021-12-27,46.577,9400,-12.1849%,-60719.88,4,止损
252,002466,天齐锂业,2021-12-21,93.208,2021-12-27,88.377,5300,-5.2776%,-26084.39,4,止损
253,002607,中公教育,2021-12-21,8.004,2022-01-06,7.986,62400,-0.3246%,-1621.78,11,到期
254,603799,华友钴业,2021-12-23,86.409,2021-12-27,81.817,5700,-5.4090%,-26654.48,2,止损
