代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
300824,北鼎股份,2024-04-16,7.677,2024-04-23,7.659,51300,-1299.74,-0.3299%,5,信号
601956,东贝集团,2024-04-16,4.502,2024-04-23,4.578,111000,7872.12,1.5744%,5,信号
601766,中国中车,2024-04-17,6.863,2024-04-24,6.667,200,-49.35,-3.5823%,5,信号
601998,中信银行,2024-04-19,6.441,2024-04-25,5.885,68500,-38519.34,-8.7258%,4,信号
603279,景津装备,2024-04-22,20.96,2024-05-13,21.329,22800,7927.79,1.6581%,12,信号
000682,东方电子,2024-04-24,9.636,2024-05-23,10.496,51800,44023.17,8.8155%,18,信号
603235,天新药业,2024-04-24,23.508,2024-05-14,25.143,17100,27554.06,6.8511%,11,信号
002468,申通快递,2024-04-29,8.908,2024-05-24,9.649,45400,33207.48,8.2066%,16,信号
000791,甘肃能源,2024-05-15,6.833,2024-05-28,6.697,73100,-10492.05,-2.0994%,9,信号
000958,电投产融,2024-05-28,3.913,2024-05-31,3.889,127700,-3550.32,-0.7102%,3,信号
600121,郑州煤电,2024-05-28,3.772,2024-05-31,3.658,132500,-15559.48,-3.1117%,3,信号
001298,好上好,2024-06-03,8.203,2024-06-11,7.91,60900,-18337.79,-3.6689%,5,信号
605588,冠石科技,2024-06-03,41.949,2024-06-07,38.609,11900,-40228.63,-8.0547%,4,信号
300650,太龙股份,2024-06-05,12.036,2024-06-11,10.225,41500,-75623.81,-15.1325%,3,信号
605258,协和电子,2024-06-05,27.384,2024-06-24,31.054,14400,52438.48,13.2916%,12,信号
300739,明阳电路,2024-06-11,13.847,2024-06-24,14.323,36100,16672.07,3.3336%,9,信号
605090,九丰能源,2024-06-11,28.861,2024-06-21,27.463,17300,-24675.41,-4.9395%,8,信号
603172,万丰股份,2024-06-12,17.249,2024-06-24,15.432,21200,-38852.83,-10.6198%,8,信号
603228,景旺电子,2024-06-25,29.165,2024-07-03,28.866,17100,-5609.31,-1.1242%,6,信号
600216,浙江医药,2024-06-27,10.31,2024-07-09,10.1,48400,-10667.85,-2.1367%,8,信号
002102,ST能特,2024-07-04,2.571,2024-07-09,2.349,194400,-43724.46,-8.7430%,3,信号
603079,圣达生物,2024-07-04,11.386,2024-07-10,10.405,43900,-43539.59,-8.7065%,4,信号
301300,远翔新材,2024-07-10,31.288,2024-07-16,23.46,15900,-124890.46,-25.0924%,4,信号
300912,凯龙高科,2024-07-11,11.076,2024-07-18,10.105,45100,-44251.23,-8.8546%,5,信号
600420,国药现代,2024-07-11,11.236,2024-07-24,11.474,44500,10114.41,2.0219%,9,信号
600676,久事动娱,2024-07-12,3.012,2024-07-25,3.278,54900,14477.68,8.7524%,9,信号
603150,万朗磁塑,2024-07-17,25.853,2024-07-25,24.518,14400,-19589.33,-5.2593%,6,信号
600763,通策医疗,2024-07-19,44.572,2024-07-30,41.239,10200,-34433.27,-7.5700%,7,信号
600822,上海物贸,2024-07-19,9.005,2024-07-23,7.956,100,-114.85,-12.6841%,2,信号
300077,国民技术,2024-07-24,11.106,2024-08-05,10.525,45000,-26623.36,-5.3247%,8,信号
300550,和仁科技,2024-07-24,13.202,2024-07-30,10.14,800,-2459.62,-23.2774%,4,信号
300252,金信诺,2024-07-26,6.873,2024-08-06,6.667,72700,-15524.36,-3.1052%,7,信号
002158,汉钟精机,2024-07-29,16.778,2024-08-08,16.682,2000,-226.92,-0.6759%,8,信号
300053,航宇微,2024-08-01,11.606,2024-08-12,11.094,36900,-19287.63,-4.5015%,7,信号
300519,新光药业,2024-08-05,11.556,2024-08-15,11.874,40900,12538.72,2.6516%,8,信号
601002,晋亿实业,2024-08-05,3.052,2024-08-09,2.889,200,-42.59,-6.9224%,4,信号
603703,盛洋科技,2024-08-06,9.385,2024-08-09,9.395,51600,62.95,0.0130%,3,信号
002209,达意隆,2024-08-08,7.802,2024-08-12,7.384,4200,-1785.78,-5.4471%,2,信号
300265,通光线缆,2024-08-09,7.074,2024-08-13,6.657,68600,-29067.89,-5.9874%,2,信号
600265,ST景谷,2024-08-12,14.507,2024-08-14,13.613,30300,-27516.04,-6.2566%,2,信号
688613,奥精医疗,2024-08-13,13.857,2024-08-27,14.223,32900,11578.17,2.5384%,10,信号
000756,新华制药,2024-08-14,15.993,2024-08-20,14.848,25800,-29949.68,-7.2548%,4,信号
000810,创维数字,2024-08-19,10.256,2024-08-30,10.346,47300,3755.53,0.7738%,9,信号
002388,新亚制程,2024-08-20,3.752,2024-08-29,3.698,102100,-5865.65,-1.5305%,7,信号
300588,熙菱信息,2024-08-27,9.125,2024-08-29,8.286,51200,-43387.4,-9.2825%,2,信号
603155,新亚强,2024-08-29,7.349,2024-09-09,7.258,68000,-6637.28,-1.3276%,7,信号
603138,海量数据,2024-08-30,11.296,2024-09-10,11.484,44200,7833.13,1.5681%,7,信号
600331,宏达股份,2024-09-02,6.013,2024-09-09,5.797,48400,-10735.61,-3.6870%,5,信号
600099,林海股份,2024-09-09,7.209,2024-09-24,7.391,38100,6682.74,2.4320%,9,信号
603920,世运电路,2024-09-09,19.64,2024-09-13,18.601,25400,-26879.3,-5.3855%,4,信号
000850,华茂股份,2024-09-10,3.178,2024-09-12,2.995,2300,-431.1,-5.8946%,2,信号
300561,汇金科技,2024-09-10,9.8,2024-10-16,17.826,51000,408630.97,81.7189%,19,信号
000050,深天马Ａ,2024-09-12,6.783,2024-09-18,6.347,1000,-446.56,-6.5784%,2,信号
002512,ST达华,2024-09-13,3.502,2024-09-19,3.348,134800,-21143.39,-4.4770%,2,信号
002279,久其软件,2024-09-18,4.892,2024-10-14,5.687,1300,1023.12,16.0738%,13,信号
000599,青岛双星,2024-09-19,3.742,2024-10-14,4.198,120500,54473.24,12.0751%,12,信号
000564,供销大集,2024-09-24,1.781,2024-10-10,1.799,158000,2594.36,0.9216%,7,信号
601366,利群股份,2024-10-10,5.584,2024-10-14,5.178,50800,-20866.71,-7.3527%,2,信号
002010,传化智联,2024-11-08,4.913,2024-11-15,4.619,101700,-30462.41,-6.0931%,5,信号
002687,乔治白,2024-11-08,4.81,2024-11-15,4.486,100,-42.46,-8.7369%,5,信号
002828,贝肯能源,2024-11-08,9.865,2024-11-22,9.655,50600,-11107.71,-2.2241%,10,信号
600354,敦煌种业,2024-11-08,6.283,2024-11-18,5.917,79500,-29589.91,-5.9208%,6,信号
600513,联环药业,2024-11-08,12.857,2024-11-15,10.216,14400,-38204.25,-20.6242%,5,信号
001223,欧克科技,2024-11-15,20.984,2024-11-19,18.542,5600,-13790.14,-11.7291%,2,信号
002112,三变科技,2024-11-15,11.796,2024-11-19,11.114,42300,-29310.1,-5.8712%,2,信号
001296,长江材料,2024-11-19,16.97,2024-11-25,17.083,29400,2820.81,0.5651%,4,信号
003030,祖名股份,2024-11-19,15.529,2024-11-21,15.183,32100,-11578.86,-2.3217%,2,信号
600508,上海能源,2024-11-20,10.048,2024-11-25,9.288,4500,-3462.01,-7.6528%,3,信号
603878,武进不锈,2024-11-20,6.144,2024-12-03,6.308,100,6.38,1.0296%,9,信号
003027,同兴科技,2024-11-21,15.259,2024-11-28,14.634,31900,-20412.56,-4.1915%,5,信号
301296,新巨丰,2024-11-22,11.099,2024-11-28,9.838,44000,-55921.2,-11.4457%,4,信号
002255,海陆重工,2024-11-25,6.51,2024-11-27,5.684,76800,-63912.51,-12.7764%,2,信号
002950,奥美医疗,2024-11-25,9.715,2024-11-29,8.736,4500,-4448.03,-10.1695%,4,信号
002339,积成电子,2024-11-27,7.384,2024-12-11,7.406,59000,897.39,0.2059%,10,信号
002798,帝欧水华,2024-11-27,4.382,2024-12-18,4.478,100,-0.44,-0.1000%,15,信号
600080,ST金花,2024-11-28,7.676,2024-12-05,7.108,100,-66.74,-8.6384%,5,信号
603036,如通股份,2024-11-28,16.168,2024-12-05,15.382,24600,-19718.13,-4.9551%,5,信号
603899,晨光股份,2024-11-28,32.04,2024-12-05,29.009,15600,-47752.36,-9.5491%,5,信号
002593,日上集团,2024-11-29,3.882,2024-12-18,6.277,100,229.49,58.3661%,13,信号
002677,浙江美大,2024-11-29,7.828,2024-12-09,7.59,5000,-1227.09,-3.1336%,6,信号
600540,新赛股份,2024-12-03,5.503,2024-12-16,4.658,100,-94.51,-17.0200%,9,信号
000912,泸天化,2024-12-05,5.173,2024-12-16,4.778,96600,-38635.18,-7.7282%,7,信号
603686,福龙马,2024-12-05,9.864,2024-12-16,9.444,33600,-14424.75,-4.3501%,7,信号
002860,星帅尔,2024-12-09,10.089,2024-12-18,9.829,3700,-998.7,-2.6740%,7,信号
600959,江苏有线,2024-12-10,3.98,2024-12-18,3.776,100,-30.39,-7.5404%,6,信号
600618,氯碱化工,2024-12-11,10.565,2024-12-18,9.905,41300,-27690.42,-6.3428%,5,信号
002646,天佑德酒,2024-12-16,12.07,2024-12-20,11.148,23100,-21557.34,-7.7278%,4,信号
600851,海欣股份,2024-12-16,7.204,2024-12-20,6.507,100,-79.69,-10.9856%,4,信号
601456,国联民生,2024-12-16,13.461,2024-12-23,12.558,37100,-33984.28,-6.8017%,5,信号
300548,长芯博创,2024-12-18,28.404,2025-01-13,42.709,15700,224021.47,50.2100%,17,信号
600335,国机汽车,2024-12-20,6.901,2024-12-24,6.385,37400,-19570.9,-7.5785%,2,信号
601869,长飞光纤,2024-12-23,29.817,2025-01-02,29.447,15600,-6228.52,-1.3384%,7,信号
603868,飞科电器,2024-12-24,44.442,2024-12-31,42.779,5300,-9048.27,-3.8395%,5,信号
002429,兆驰股份,2024-12-25,5.619,2025-01-03,5.473,600,-97.33,-2.8827%,6,信号
002706,良信股份,2025-01-02,7.246,2025-01-06,6.309,25700,-24249.34,-13.0159%,2,信号
600398,海澜之家,2025-01-02,7.044,2025-01-14,6.757,70900,-20830.42,-4.1691%,8,信号
000951,中国重汽,2025-01-10,17.841,2025-01-22,17.423,9200,-4004.43,-2.4385%,8,信号
603135,中重科技,2025-01-27,9.29,2025-02-14,9.43,53800,7062.87,1.4125%,8,信号
600758,辽宁能源,2025-02-06,3.52,2025-02-19,3.506,142000,-2417.69,-0.4835%,9,信号
001368,通达创智,2025-02-10,22.811,2025-02-19,19.99,100,-292.14,-12.7787%,7,信号
002594,比亚迪,2025-02-10,107.341,2025-03-03,121.256,2800,38643.92,12.8511%,15,信号
002906,华阳集团,2025-02-10,33.777,2025-02-25,34.433,200,121.18,1.7925%,11,信号
002010,传化智联,2025-02-11,4.533,2025-02-26,4.859,100,22.53,4.9158%,11,信号
600761,安徽合力,2025-02-14,18.019,2025-03-04,18.991,400,378.6,5.2491%,12,信号
601162,天风证券,2025-02-14,4.832,2025-02-25,4.648,103400,-19592.24,-3.9191%,7,信号
000967,盈峰环境,2025-02-19,5.385,2025-03-03,5.529,92700,12893.28,2.5817%,8,信号
002939,长城证券,2025-02-25,8.116,2025-03-03,7.908,60000,-12961.44,-2.6604%,4,信号
300175,朗源股份,2025-02-26,6.133,2025-03-03,5.817,100,-41.6,-6.7277%,3,信号
000796,凯撒旅业,2025-03-03,3.922,2025-03-13,3.868,127400,-7362.45,-1.4728%,8,信号
301135,瑞德智能,2025-03-03,21.401,2025-03-11,20.706,23300,-16685.27,-3.3445%,6,信号
603823,百合花,2025-03-03,9.835,2025-03-10,9.855,33300,343.32,0.1048%,5,信号
000570,苏常柴Ａ,2025-03-04,5.421,2025-03-20,5.975,100,45.43,8.3043%,12,信号
600470,六国化工,2025-03-04,5.963,2025-03-19,6.037,1200,78.8,1.1005%,11,信号
002101,广东鸿图,2025-03-10,14.042,2025-03-19,13.678,23300,-8800.88,-2.6886%,7,信号
600361,创新新材,2025-03-11,4.2,2025-03-21,4.306,114900,11661.66,2.4153%,8,信号
000831,中国稀土,2025-03-13,32.387,2025-03-24,31.155,15200,-19205.84,-3.8994%,7,信号
600467,好当家,2025-03-19,2.526,2025-03-26,2.384,128900,-18678.9,-5.7333%,5,信号
300510,金冠股份,2025-03-20,4.882,2025-03-25,4.428,100,-55.47,-11.2450%,3,信号
600178,东安动力,2025-03-21,13.521,2025-03-26,12.048,36500,-54223.25,-10.9818%,3,信号
601619,嘉泽新能,2025-03-21,3.722,2025-03-28,3.458,200,-62.72,-8.3694%,5,信号
002863,今飞凯达,2025-03-24,5.466,2025-04-07,4.731,100,-83.51,-15.1403%,9,信号
300879,大叶股份,2025-03-24,19.839,2025-03-31,18.48,23800,-32803.98,-6.9441%,5,信号
601218,吉鑫科技,2025-03-24,3.557,2025-03-28,3.333,100,-32.34,-8.9677%,4,信号
600759,ST洲际,2025-03-25,2.421,2025-03-31,2.229,200,-48.46,-9.9061%,4,信号
000558,天府文旅,2025-03-26,3.692,2025-03-31,3.608,135400,-11820.42,-2.3635%,3,信号
603999,读者传媒,2025-03-26,6.625,2025-04-08,5.799,37200,-30966.18,-12.5580%,8,信号
002206,海利得,2025-03-28,4.679,2025-04-07,4.115,200,-122.88,-13.0602%,5,信号
000006,深振业Ａ,2025-03-31,7.804,2025-04-07,6.477,64000,-85393.94,-17.0891%,4,信号
301256,华融化学,2025-03-31,10.055,2025-04-17,12.634,42600,109367.43,25.5199%,12,信号
603578,三星新材,2025-04-07,14.317,2025-04-09,12.284,29000,-59351.41,-14.2876%,2,信号
600032,浙江新能,2025-04-08,8.485,2025-04-14,8.137,25400,-9058.2,-4.2008%,4,信号
600354,敦煌种业,2025-04-09,7.154,2025-04-17,6.307,100,-94.67,-13.1425%,6,信号
600598,北大荒,2025-04-09,17.339,2025-04-16,15.022,20500,-47813.39,-13.4451%,5,信号
600903,贵州燃气,2025-04-14,7.194,2025-04-23,7.176,28700,-699.42,-0.3386%,7,信号
600668,尖峰集团,2025-04-24,9.572,2025-05-26,11.869,52200,119358.36,23.8766%,19,信号
600790,轻纺城,2025-04-24,4.261,2025-04-29,3.377,117300,-104119.96,-20.8206%,3,信号
600771,广誉远,2025-04-29,18.969,2025-05-27,20.89,23600,44843.32,10.0118%,17,信号
002506,协鑫集成,2025-05-15,2.381,2025-05-22,2.259,100,-22.23,-9.1445%,5,信号
002501,ST利源,2025-05-22,2.291,2025-06-03,2.229,100,-16.23,-6.9308%,7,信号
002099,海翔药业,2025-05-26,6.213,2025-06-05,6.157,19700,-1228.69,-1.0033%,7,信号
300418,昆仑万维,2025-05-26,37.899,2025-06-03,32.954,13100,-65249.15,-13.1359%,5,信号
601127,赛力斯,2025-05-27,138.619,2025-05-29,132.504,3500,-21878.93,-4.5073%,2,信号
603232,格尔软件,2025-05-27,14.157,2025-06-11,14.413,500,117.86,1.6638%,10,信号
002258,利尔化学,2025-05-29,11.146,2025-06-11,11.234,41600,3228.99,0.6961%,8,信号
300682,朗新科技,2025-06-03,17.39,2025-06-11,15.602,24800,-44738.99,-10.3687%,6,信号
002310,东方新能,2025-06-04,2.381,2025-06-10,2.229,100,-25.23,-10.3778%,4,信号
601825,沪农商行,2025-06-05,9.747,2025-06-16,9.167,12400,-7302.54,-6.0391%,7,信号
002716,湖南白银,2025-06-10,4.052,2025-06-20,3.868,100,-28.4,-6.9224%,8,信号
300798,锦鸡股份,2025-06-11,9.325,2025-06-20,9.215,53600,-6353.75,-1.2706%,7,信号
603995,甬金股份,2025-06-11,18.759,2025-06-16,16.212,19200,-49247.44,-13.6662%,3,信号
002237,恒邦股份,2025-06-16,12.572,2025-06-20,11.62,33800,-32589.7,-7.6654%,4,信号
600280,中央商场,2025-06-16,3.612,2025-06-19,3.528,100,-18.36,-5.0131%,3,信号
601975,招商南油,2025-06-19,3.015,2025-06-26,2.872,100,-24.29,-7.9276%,5,信号
300269,联建光电,2025-06-20,5.443,2025-06-30,5.027,71000,-29853.38,-7.7215%,6,信号
601606,长城军工,2025-06-20,16.714,2025-07-10,27.462,29900,320702.04,64.1392%,14,信号
300414,中光防雷,2025-06-30,13.141,2025-07-11,12.278,27100,-23723.83,-6.6586%,9,信号
600319,亚星化学,2025-07-02,7.794,2025-07-08,6.517,100,-137.72,-17.5570%,4,信号
600231,凌钢股份,2025-07-08,1.961,2025-07-16,1.929,100,-13.19,-6.5612%,6,信号
600423,ST柳化,2025-07-08,3.722,2025-07-16,3.538,100,-28.36,-7.5196%,6,信号
002520,日发精机,2025-07-10,7.404,2025-07-16,6.567,43300,-36543.91,-11.3936%,4,信号
600126,杭钢股份,2025-07-10,9.39,2025-07-16,9.19,53200,-11096.46,-2.2203%,4,信号
600545,卓郎智能,2025-07-10,2.541,2025-07-16,2.329,100,-31.24,-12.0572%,4,信号
000987,越秀资本,2025-07-11,7.785,2025-07-22,7.307,42700,-20713.43,-6.2281%,7,信号
002511,中顺洁柔,2025-07-16,7.75,2025-07-28,7.752,64500,-354.88,-0.0710%,8,信号
603350,安乃达,2025-07-16,39.48,2025-07-24,37.571,6900,-13434.65,-4.9293%,6,信号
002131,利欧股份,2025-07-17,3.718,2025-07-31,3.674,200,-18.74,-2.5033%,10,信号
000698,ST沈化,2025-07-22,4.332,2025-07-29,4.188,72000,-10693.44,-3.4266%,5,信号
600820,隧道股份,2025-07-24,6.633,2025-07-30,6.307,39000,-12984.66,-5.0167%,4,信号
300189,神农种业,2025-07-28,4.972,2025-07-30,4.758,100,-31.49,-6.2691%,2,信号
601888,中国中免,2025-07-28,66.533,2025-08-01,64.018,7500,-19354.13,-3.8766%,4,信号
300869,康泰医学,2025-07-29,19.14,2025-08-07,19.34,15700,2849.86,0.9479%,7,信号
600825,新华传媒,2025-07-29,7.401,2025-08-01,7.183,100,-31.73,-4.2586%,3,信号
002281,光迅科技,2025-07-30,52.696,2025-08-05,50.365,4600,-10962.08,-4.5200%,4,信号
002644,佛慈制药,2025-07-30,10.325,2025-08-07,9.485,100,-93.99,-9.0592%,6,信号
603386,骏亚科技,2025-07-30,14.437,2025-08-11,14.143,200,-68.86,-2.3806%,8,信号
002361,神剑股份,2025-07-31,6.823,2025-08-15,7.176,100,25.3,3.6809%,11,信号
600684,珠江股份,2025-08-01,5.183,2025-08-05,4.518,92700,-62081.21,-12.9157%,2,信号
002533,金杯电工,2025-08-05,10.589,2025-08-15,10.639,14800,573.83,0.3660%,8,信号
300724,捷佳伟创,2025-08-05,68.507,2025-08-15,65.85,7200,-19615.37,-3.9748%,8,信号
000901,航天科技,2025-08-07,16.248,2025-08-21,18.381,18700,39557.43,13.0127%,10,信号
000980,众泰汽车,2025-08-07,2.331,2025-08-15,2.289,200,-18.46,-3.9178%,6,信号
002354,天娱数科,2025-08-11,7.314,2025-08-29,7.806,300,137.73,6.2631%,14,信号
600495,晋西车轴,2025-08-13,5.955,2025-08-25,5.839,100,-21.59,-3.5953%,8,信号
000066,中国长城,2025-08-15,18.119,2025-09-01,18.071,27500,-1820.23,-0.3651%,11,信号
002249,大洋电机,2025-08-15,7.509,2025-09-02,7.841,100,23.23,3.0736%,12,信号
002939,长城证券,2025-08-15,10.809,2025-08-27,11.898,12300,13250.69,9.9613%,8,信号
002421,达实智能,2025-08-21,3.802,2025-09-03,3.668,500,-76.87,-4.0330%,9,信号
300598,诚迈科技,2025-08-21,55.068,2025-09-01,55.382,6200,1609.21,0.4711%,7,信号
002429,兆驰股份,2025-08-25,5.516,2025-09-05,5.44,100,-17.55,-3.1528%,9,信号
002202,金风科技,2025-08-27,11.547,2025-09-03,10.856,100,-79.12,-6.8226%,5,信号
300364,中文在线,2025-08-27,35.258,2025-09-02,29.885,4100,-22161.08,-15.3228%,4,信号
600179,安通控股,2025-08-27,3.652,2025-09-03,3.448,200,-50.71,-6.8959%,5,信号
000061,农产品,2025-08-29,8.294,2025-09-23,8.686,200,68.3,4.1051%,17,信号
000981,山子高科,2025-09-01,2.221,2025-09-26,3.478,153700,192785.96,56.4436%,19,信号
002423,中粮资本,2025-09-01,14.169,2025-09-04,13.075,35200,-38975.0,-7.8106%,3,信号
600711,盛屯矿业,2025-09-02,9.097,2025-09-11,8.598,13500,-6853.87,-5.5784%,7,信号
601333,广深铁路,2025-09-02,3.232,2025-09-17,3.328,100,-0.33,-0.1000%,11,信号
002266,浙富控股,2025-09-03,3.823,2025-09-15,3.889,900,49.53,1.4375%,8,信号
600724,宁波富达,2025-09-04,4.862,2025-09-16,5.017,94600,14201.36,3.0858%,8,信号
600828,茂业商业,2025-09-08,4.382,2025-09-16,4.448,100,-3.44,-0.7765%,6,信号
002239,奥特佳,2025-09-11,3.306,2025-09-22,3.252,35100,-1985.19,-1.7101%,7,信号
002100,天康生物,2025-09-15,7.466,2025-09-24,7.418,400,-28.98,-0.9687%,7,信号
002548,金新农,2025-09-15,5.213,2025-09-29,5.027,100,-28.51,-5.4178%,10,信号
300209,行云科技,2025-09-17,6.533,2025-09-24,5.847,72700,-50336.04,-10.5925%,5,信号
600056,中国医药,2025-09-22,11.711,2025-09-29,11.049,9700,-6525.77,-5.7419%,5,信号
000978,桂林旅游,2025-09-23,7.384,2025-09-25,6.797,100,-68.71,-9.2429%,2,信号
002739,儒意电影,2025-09-23,12.346,2025-09-29,12.104,100,-34.22,-2.7607%,4,信号
002957,科瑞技术,2025-09-24,19.32,2025-09-29,18.451,22100,-19619.72,-4.5929%,3,信号
600798,宁波海运,2025-09-25,4.272,2025-09-29,3.938,300,-110.23,-8.5674%,2,信号
000672,上峰材料,2025-09-26,8.792,2025-10-20,10.433,100,154.04,17.4205%,10,信号
600637,东方明珠,2025-09-26,9.675,2025-10-14,9.445,51600,-12338.59,-2.4703%,6,信号
600848,上海临港,2025-09-26,10.695,2025-10-20,11.524,3200,2616.9,7.6423%,10,信号
600769,祥龙电业,2025-09-29,12.866,2025-10-21,13.983,38800,42802.23,8.5696%,10,信号
601616,广电电气,2025-09-29,4.122,2025-10-20,4.128,4300,7.53,0.0424%,9,信号
603077,和邦生物,2025-10-13,2.161,2025-10-21,2.129,100,-13.21,-5.9765%,6,信号
301120,新特电气,2025-10-14,17.245,2025-10-23,16.758,28200,-14212.86,-2.9212%,7,信号
600617,国新能源,2025-10-16,3.982,2025-10-27,3.668,100,-41.38,-10.2635%,7,信号
600179,安通控股,2025-10-20,4.332,2025-10-31,4.328,12900,-111.71,-0.1998%,9,信号
000905,厦门港务,2025-10-21,9.67,2025-11-04,10.125,51700,23017.1,4.6018%,10,信号
300389,艾比森,2025-10-21,19.22,2025-10-24,17.191,2200,-4502.1,-10.6422%,3,信号
000637,茂化实华,2025-10-23,4.962,2025-10-31,4.748,95100,-20894.43,-4.4252%,6,信号
000965,天保基建,2025-10-24,4.642,2025-10-30,4.408,100,-33.45,-7.1292%,4,信号
002546,新联电子,2025-10-24,6.823,2025-11-13,7.286,5500,2507.4,6.6779%,14,信号
601326,秦港股份,2025-10-27,3.547,2025-11-07,3.663,100,1.64,0.4558%,9,信号
002391,长青股份,2025-10-31,5.831,2025-11-19,6.365,85700,45232.81,9.0473%,13,信号
603739,蔚蓝生物,2025-10-31,15.148,2025-11-20,15.652,400,191.84,3.1636%,14,信号
000809,和展能源,2025-11-03,3.412,2025-11-17,3.688,400,100.58,7.3433%,10,信号
300071,福石控股,2025-11-04,5.483,2025-11-17,5.427,91100,-5548.9,-1.1104%,9,信号
600439,ST瑞贝卡,2025-11-04,3.052,2025-11-19,3.148,100,-0.31,-0.1000%,11,信号
600654,中安科,2025-11-04,3.812,2025-11-21,3.908,6100,562.91,2.4196%,13,信号
002506,协鑫集成,2025-11-13,3.092,2025-11-20,2.899,13000,-2547.87,-6.3364%,5,信号
300785,值得买,2025-11-17,37.401,2025-12-02,44.44,13200,92375.68,18.7020%,11,信号
600576,祥源文旅,2025-11-17,7.814,2025-11-19,7.436,200,-85.52,-5.4552%,2,信号
002990,盛视科技,2025-11-19,31.116,2025-11-28,30.235,16000,-14581.6,-2.9275%,7,信号
601113,华鼎股份,2025-11-19,4.412,2025-11-24,4.278,11100,-1539.46,-3.1418%,3,信号
300078,思创智联,2025-11-20,4.772,2025-12-01,4.518,9200,-2385.47,-5.4304%,7,信号
300123,ST亚光,2025-11-21,6.803,2025-11-28,6.627,3500,-642.01,-2.6948%,5,信号
002369,卓翼科技,2025-11-24,9.965,2025-12-05,9.885,4700,-422.3,-0.9012%,9,信号
002574,明牌珠宝,2025-11-26,6.253,2025-11-28,6.127,100,-22.62,-3.5885%,2,信号
603017,中衡设计,2025-11-28,10.437,2025-12-09,10.597,47900,7135.47,1.4265%,7,信号
300509,新美星,2025-12-01,13.407,2025-12-12,12.684,3600,-2649.92,-5.4877%,9,信号
002519,银河电子,2025-12-02,5.553,2025-12-18,5.847,15800,4559.88,5.1948%,12,信号
603712,七一二,2025-12-02,21.221,2025-12-12,20.999,23500,-5692.17,-1.1409%,8,信号
002487,大金重工,2025-12-05,57.542,2025-12-17,53.896,800,-2961.15,-6.4294%,8,信号
301526,国际复材,2025-12-09,7.784,2025-12-16,6.747,64200,-67058.84,-13.4124%,5,信号
603738,泰晶科技,2025-12-10,16.927,2025-12-15,15.891,400,-424.56,-6.2657%,3,信号
002217,ST合力泰,2025-12-11,3.672,2025-12-15,3.188,300,-155.03,-14.0101%,2,信号
000532,华金资本,2025-12-12,15.258,2025-12-23,15.192,32700,-2630.72,-0.5270%,7,信号
002390,信邦制药,2025-12-12,3.454,2025-12-16,3.23,11500,-2606.87,-6.5602%,2,信号
002157,正邦科技,2025-12-15,3.532,2025-12-24,3.478,2000,-117.01,-1.6554%,7,信号
000862,银星能源,2025-12-16,6.053,2025-12-26,5.957,100,-19.6,-3.2116%,8,信号
300963,中洲特材,2025-12-16,22.235,2025-12-24,20.764,21100,-31502.27,-6.7112%,6,信号
002697,红旗连锁,2025-12-17,7.197,2025-12-24,6.07,6000,-6799.6,-15.7394%,5,信号
000716,黑芝麻,2025-12-18,6.643,2025-12-25,6.427,13900,-3100.67,-3.3561%,5,信号
600391,航发科技,2025-12-23,32.576,2026-01-16,39.54,15200,105303.8,21.2560%,16,信号
600221,海航控股,2025-12-24,1.771,2025-12-26,1.749,2500,-64.4,-1.4530%,2,信号
601888,中国中免,2025-12-24,86.853,2026-01-14,91.504,5500,25089.03,5.2495%,13,信号
300414,中光防雷,2025-12-25,15.942,2026-01-16,16.326,5600,2059.3,2.3055%,14,信号
600761,安徽合力,2025-12-26,21.811,2026-01-05,20.38,200,-296.22,-6.7828%,4,信号
600279,重庆港,2025-12-29,5.546,2026-01-05,5.39,100,-25.55,-4.5654%,3,信号
600552,凯盛科技,2026-01-05,12.356,2026-01-21,14.053,300,499.04,13.4445%,12,信号
000809,和展能源,2026-01-06,3.422,2026-01-13,3.418,100,-10.34,-2.9789%,5,信号
002131,利欧股份,2026-01-06,6.334,2026-01-26,8.247,100,181.27,28.3938%,11,信号
600633,浙数文化,2026-01-14,15.808,2026-01-20,15.472,200,-77.13,-2.4357%,4,信号
600839,四川长虹,2026-01-14,9.795,2026-01-28,10.215,51000,20909.5,4.1837%,10,信号
601992,金隅集团,2026-01-14,2.291,2026-01-19,1.789,100,-60.2,-25.7156%,3,信号
000591,太阳能,2026-01-16,5.23,2026-02-02,5.314,95600,7596.0,1.5186%,11,信号
002004,华邦健康,2026-01-16,5.114,2026-01-30,5.298,37500,6734.55,3.5102%,10,信号
601096,宏盛华源,2026-01-20,5.381,2026-02-02,5.235,600,-97.18,-3.0056%,9,信号
600774,汉商集团,2026-01-21,11.066,2026-01-29,10.645,400,-178.34,-4.0247%,6,信号
000927,中国铁物,2026-01-26,2.838,2026-02-03,2.776,100,-16.28,-5.6365%,6,信号
002266,浙富控股,2026-01-26,5.084,2026-02-02,4.689,100,-49.49,-9.6402%,5,信号
002030,达安基因,2026-01-28,7.474,2026-02-02,6.427,2800,-2950.92,-14.0943%,3,信号
600789,鲁抗医药,2026-01-28,9.885,2026-01-30,9.345,50500,-27736.12,-5.5535%,2,信号
603663,三祥新材,2026-01-29,31.923,2026-02-03,28.807,100,-321.64,-10.0596%,3,信号
