序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
209,000422,湖北宜化,2021-12-03,26.273,2021-12-08,23.658,19000,-10.0430%,-50158.68,3,止损
210,603986,兆易创新,2021-12-03,168.294,2021-12-27,171.614,2900,1.8708%,9135.26,16,到期
211,000568,泸州老窖,2021-12-06,234.44,2021-12-28,240.443,2100,2.4579%,12106.74,16,到期
212,000858,五粮液,2021-12-06,208.728,2021-12-28,213.817,2300,2.3356%,11218.14,16,到期
213,600745,ST闻泰,2021-12-06,133.738,2021-12-28,136.932,3700,2.2864%,11319.52,16,到期
214,601669,中国电建,2021-12-06,7.105,2021-12-28,7.527,70300,5.8436%,29200.38,16,到期
215,000776,广发证券,2021-12-07,23.775,2021-12-20,21.942,21000,-7.8015%,-38970.05,9,止损
216,000831,中国稀土,2021-12-07,50.216,2021-12-15,45.848,9900,-8.7897%,-43719.02,6,止损
217,600030,中信证券,2021-12-07,21.989,2021-12-29,21.906,22700,-0.4768%,-2381.12,16,到期
218,600031,三一重工,2021-12-08,22.349,2021-12-30,21.537,22300,-3.7293%,-18595.66,16,到期
219,601600,中国铝业,2021-12-08,5.678,2021-12-30,5.442,88000,-4.2446%,-21218.57,16,到期
220,000400,许继电气,2021-12-15,27.4,2021-12-28,26.533,12300,-3.2609%,-10995.37,9,止损
221,002232,启明信息,2021-12-15,27.24,2021-12-20,30.011,18300,10.0639%,50192.30,3,止盈
222,300061,旗天科技,2021-12-15,12.296,2021-12-27,11.404,40600,-7.3458%,-36690.23,8,止损
223,300081,ST恒信,2021-12-15,19.35,2021-12-20,17.661,25800,-8.8175%,-44040.87,3,止损
224,002699,ST美盛,2021-12-16,6.623,2021-12-20,8.496,75400,28.1423%,140611.99,2,止盈
225,688185,康希诺,2021-12-16,309.357,2022-01-05,273.225,1200,-11.7678%,-43707.09,13,止损
226,000812,陕西金叶,2021-12-17,10.957,2021-12-21,11.776,45600,7.3636%,36811.34,2,止盈
227,002202,金风科技,2021-12-17,17.85,2021-12-21,15.683,17000,-12.2266%,-37120.05,2,止损
228,002432,九安医疗,2021-12-17,21.944,2021-12-22,32.927,22700,49.8982%,248681.38,3,止盈
229,300045,华力创通,2021-12-20,12.476,2021-12-27,11.214,40000,-10.2038%,-50947.61,5,止损
230,300142,沃森生物,2021-12-20,66.371,2021-12-22,61.107,7500,-8.0228%,-39956.08,2,止损
231,300612,宣亚国际,2021-12-20,29.615,2021-12-28,34.983,16800,18.0070%,89634.74,6,止盈
232,600318,新力金融,2021-12-20,16.168,2021-12-22,14.553,30900,-10.0810%,-50389.26,2,止损
233,002699,ST美盛,2021-12-21,8.214,2021-12-24,7.056,60800,-14.1791%,-70848.43,3,止损
234,600771,广誉远,2021-12-21,40.18,2022-01-13,39.08,10300,-2.8340%,-11734.38,16,到期
235,002036,联创电子,2021-12-22,23.122,2022-01-10,21.079,21600,-8.9231%,-44586.73,12,止损
236,002253,川大智胜,2021-12-22,21.311,2021-12-24,18.591,23400,-12.8505%,-64113.68,2,止损
237,600860,京城股份,2021-12-22,25.113,2021-12-24,21.289,19900,-15.3090%,-76543.38,2,止损
238,601700,风范股份,2021-12-22,7.465,2021-12-24,6.618,66900,-11.4358%,-57138.10,2,止损
239,000049,德赛电池,2021-12-24,51.855,2021-12-30,47.937,7100,-7.6479%,-28171.32,4,止损
240,000591,太阳能,2021-12-24,11.454,2021-12-30,10.443,43600,-8.9175%,-44554.68,4,止损
241,300182,捷成股份,2021-12-24,6.611,2021-12-28,6.005,75600,-9.2616%,-46313.78,2,止损
242,600699,均胜电子,2021-12-24,22.618,2022-01-04,21.236,22100,-6.2036%,-31025.18,6,止损
243,002475,立讯精密,2021-12-27,48.287,2022-01-14,43.741,10300,-9.5051%,-47297.88,13,止损
244,002714,牧原股份,2021-12-27,48.997,2022-01-11,55.265,10200,12.6795%,63400.50,10,止盈
245,300261,雅本化学,2021-12-27,14.457,2022-01-07,17.411,34500,20.3128%,101365.51,3,止盈
246,600519,贵州茅台,2021-12-27,1946.032,2021-12-30,1817.15,200,-6.7161%,-26152.63,3,止损
247,000733,振华科技,2021-12-28,120.241,2022-01-06,110.636,3700,-8.0804%,-35967.24,6,止损
248,000862,银星能源,2021-12-28,9.865,2021-12-30,8.656,50600,-12.3459%,-61657.13,2,止损
249,000977,浪潮信息,2021-12-28,35.199,2022-01-14,32.525,14200,-7.6889%,-38449.66,12,止损
250,002249,大洋电机,2021-12-28,8.492,2022-01-04,7.914,58800,-6.9017%,-34480.68,4,止损
251,002639,雪人集团,2021-12-28,12.496,2021-12-31,13.653,40000,9.1490%,45754.01,3,止盈
252,600129,太极集团,2021-12-28,21.011,2021-12-30,19.31,23700,-8.1838%,-40771.59,2,止损
253,600566,济川药业,2021-12-28,20.96,2021-12-30,18.571,23800,-11.4898%,-57346.83,2,止损
254,002432,九安医疗,2021-12-29,40.493,2021-12-31,53.956,12300,33.1138%,165011.23,2,止盈
255,000408,藏格矿业,2021-12-30,31.42,2022-01-06,29.139,15900,-7.3502%,-36737.88,4,止损
256,002411,必康退,2021-12-30,12.956,2022-01-06,11.094,38500,-14.4570%,-72150.94,4,止损
257,002665,ST航高,2021-12-30,4.262,2022-01-04,5.297,117300,24.1646%,120870.64,2,止盈
