序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
157,600633,浙数文化,2022-01-21,10.545,2022-01-27,8.966,100,-15.8538%,-167.98,4,止损
158,600196,复星医药,2022-01-24,47.201,2022-01-26,43.015,10500,-8.9577%,-44417.26,2,止损
159,601899,紫金矿业,2022-01-24,8.504,2022-02-07,8.396,100,-2.4368%,-20.84,5,信号
160,603123,翠微股份,2022-01-24,18.154,2022-03-04,18.616,23900,2.4403%,10593.20,24,信号
161,002475,立讯精密,2022-01-25,48.237,2022-02-09,42.142,10300,-12.7232%,-63245.89,6,止损
162,002530,金财互联,2022-01-25,13.981,2022-01-27,11.478,31100,-17.9830%,-78230.76,2,止损
163,002717,ST岭南,2022-01-26,4.472,2022-01-28,3.418,300,-24.2215%,-326.18,2,止损
164,600756,浪潮软件,2022-01-26,20.355,2022-01-28,15.297,22600,-24.9230%,-114709.72,2,止损
165,002129,TCL中环,2022-01-27,33.989,2022-03-16,35.554,14700,4.5006%,22497.71,29,信号
166,300047,天源迪科,2022-01-27,10.17,2022-02-07,9.41,100,-8.4128%,-85.98,2,止损
167,300075,数字政通,2022-01-27,19.49,2022-02-07,17.862,25600,-8.4431%,-42146.60,2,止损
168,300166,东方国信,2022-01-27,12.806,2022-02-07,11.874,39000,-7.3729%,-36842.53,2,止损
169,601688,华泰证券,2022-01-27,16.023,2022-02-15,14.858,16800,-7.3662%,-19838.79,8,止损
170,600522,中天科技,2022-01-28,14.979,2022-03-21,17.413,33300,16.1314%,80506.30,31,到期
171,601456,国联民生,2022-01-28,14.899,2022-02-28,14.165,22700,-5.0250%,-17003.76,16,信号
172,000573,粤宏远Ａ,2022-02-07,3.282,2022-03-15,3.288,100,-2.8000%,-9.33,26,信号
173,000711,ST京蓝,2022-02-07,4.372,2022-02-09,4.008,200,-9.4194%,-82.84,2,止损
174,002197,证通电子,2022-02-07,11.606,2022-03-10,11.954,43000,2.8974%,14466.92,23,信号
175,002530,金财互联,2022-02-07,10.179,2022-02-25,10.089,49100,-0.9845%,-4923.16,14,信号
176,002531,天顺风能,2022-02-07,20.025,2022-02-14,18.126,3600,-9.5740%,-6905.34,5,止损
177,600055,万东医疗,2022-02-07,26.543,2022-02-09,24.608,18800,-7.3848%,-36869.63,2,止损
178,603606,东方电缆,2022-02-07,48.446,2022-02-11,39.864,10300,-17.7971%,-88850.97,4,止损
179,300166,东方国信,2022-02-09,12.656,2022-03-09,12.344,200,-2.8585%,-72.50,20,信号
180,600036,招商银行,2022-02-09,42.673,2022-02-28,40.322,9300,-5.6049%,-22254.85,13,信号
181,601318,中国平安,2022-02-09,41.761,2022-02-25,40.18,11900,-3.8819%,-19301.09,12,信号
182,601868,中国能建,2022-02-09,2.689,2022-02-25,2.577,100,-7.7622%,-21.26,12,信号
183,002714,牧原股份,2022-02-11,57.932,2022-02-24,53.656,7000,-7.4733%,-30321.11,9,止损
184,601899,紫金矿业,2022-02-11,9.645,2022-03-15,8.436,400,-12.7783%,-493.62,22,止损
185,002176,江特电机,2022-02-14,19.21,2022-03-29,22.729,1100,18.2009%,3847.87,31,到期
186,601888,中国中免,2022-02-14,224.292,2022-02-23,205.277,1400,-8.5692%,-26921.39,7,止损
187,002104,恒宝股份,2022-02-15,12.962,2022-03-04,11.49,38500,-11.4462%,-57151.42,13,止损
188,002405,四维图新,2022-02-15,16.692,2022-03-07,15.746,12100,-5.7629%,-11645.50,14,信号
189,600111,北方稀土,2022-02-16,44.174,2022-03-08,42.461,10500,-3.9746%,-18444.66,14,信号
190,000792,盐湖股份,2022-02-23,34.057,2022-03-09,30.485,6000,-10.5786%,-21627.25,10,止损
191,002466,天齐锂业,2022-02-23,95.699,2022-03-07,87.617,5200,-8.5364%,-42501.23,8,止损
192,002497,雅化集团,2022-02-24,35.089,2022-03-07,32.585,10700,-7.2286%,-27153.10,7,止损
193,600096,云天化,2022-02-25,19.515,2022-03-07,18.316,25600,-6.2374%,-31176.46,6,止损
194,601600,中国铝业,2022-02-25,5.658,2022-03-15,5.202,83800,-8.1415%,-38620.08,12,信号
195,300261,雅本化学,2022-02-28,28.964,2022-03-04,26.817,6700,-7.5081%,-14577.73,4,止损
196,600010,包钢股份,2022-02-28,2.63,2022-03-08,2.468,190000,-6.2736%,-31368.63,6,信号
197,601789,宁波建工,2022-02-28,7.014,2022-03-11,6.077,200,-14.0164%,-197.31,9,止损
198,601012,隆基绿能,2022-03-03,56.665,2022-03-28,52.768,8800,-6.9716%,-34781.40,17,信号
199,000723,美锦能源,2022-03-04,15.208,2022-03-09,13.723,32800,-9.8515%,-49164.92,3,止损
200,000815,美利云,2022-03-04,15.308,2022-03-09,13.993,5700,-8.6796%,-7577.01,3,止损
201,002537,海联金汇,2022-03-04,10.785,2022-03-08,9.465,46300,-12.3277%,-61590.59,2,止损
202,000630,铜陵有色,2022-03-07,3.943,2022-03-09,3.529,100,-12.8660%,-51.37,2,止损
203,002639,雪人集团,2022-03-07,11.776,2022-03-15,10.365,39500,-12.0707%,-56174.54,6,止损
204,300261,雅本化学,2022-03-07,25.313,2022-03-09,21.089,19700,-16.7674%,-83654.10,2,止损
205,600199,金种子酒,2022-03-07,23.312,2022-03-30,22.629,21400,-3.0268%,-15107.12,17,信号
206,000807,云铝股份,2022-03-08,13.895,2022-03-10,12.582,35900,-9.5417%,-47620.50,2,止损
207,600988,赤峰黄金,2022-03-08,16.169,2022-04-22,18.192,30900,12.3980%,61974.23,31,到期
208,601615,明阳智能,2022-03-08,26.105,2022-03-16,23.65,13500,-9.4944%,-33476.69,6,止损
209,600056,中国医药,2022-03-09,10.158,2022-04-19,16.467,12900,61.9431%,81210.32,27,信号
210,600711,盛屯矿业,2022-03-09,9.704,2022-03-11,9.184,51500,-5.4476%,-27237.74,2,信号
211,600777,新潮能源,2022-03-09,2.331,2022-03-11,2.109,200,-11.5535%,-54.44,2,止损
212,601618,中国中冶,2022-03-09,4.013,2022-03-15,3.619,124500,-9.9036%,-49505.20,4,止损
213,002437,誉衡药业,2022-03-10,3.082,2022-04-12,2.829,100,-11.2710%,-35.30,21,止损
214,300249,依米康,2022-03-10,21.351,2022-03-14,18.591,100,-13.3639%,-286.00,2,止损
215,600277,ST亿利,2022-03-10,7.451,2022-03-16,6.594,67100,-11.5910%,-57977.37,4,止损
216,600438,通威股份,2022-03-10,41.65,2022-03-25,37.91,11100,-9.0701%,-41953.10,11,止损
217,300261,雅本化学,2022-03-11,24.912,2022-03-28,22.389,19000,-10.2199%,-48398.71,11,止损
218,601985,中国核电,2022-03-11,7.229,2022-03-16,6.622,100,-9.7124%,-70.69,3,止损
219,000815,美利云,2022-03-14,16.598,2022-03-28,14.673,100,-12.1672%,-202.56,10,止损
220,000937,冀中能源,2022-03-14,3.111,2022-03-16,2.608,100,-19.0745%,-60.29,2,止损
221,002435,ST长康,2022-03-15,8.214,2022-03-21,7.246,300,-12.1624%,-300.32,4,止损
222,002603,以岭药业,2022-03-15,26.993,2022-04-21,27.706,11000,2.5375%,7538.30,25,信号
223,300482,万孚生物,2022-03-15,54.296,2022-03-23,47.165,9200,-13.2199%,-66069.43,6,止损
224,600196,复星医药,2022-03-15,43.429,2022-04-14,44.025,11500,1.2717%,6354.28,20,信号
225,300122,智飞生物,2022-03-16,81.808,2022-04-15,75.262,3500,-8.0931%,-23184.24,20,止损
226,300199,翰宇药业,2022-03-16,21.211,2022-03-24,18.791,23500,-11.4979%,-57340.01,6,止损
227,600555,退市海创,2022-03-16,1.461,2022-04-01,1.329,100,-15.3168%,-23.14,12,止损
228,601696,中银证券,2022-03-16,12.201,2022-03-30,12.169,40900,-0.3635%,-1814.73,10,信号
229,002537,海联金汇,2022-03-21,11.856,2022-04-08,10.705,100,-10.5097%,-125.13,12,止损
230,300026,红日药业,2022-03-21,7.964,2022-04-14,6.777,62700,-14.9943%,-74910.22,16,止损
231,300142,沃森生物,2022-03-21,57.507,2022-03-31,52.822,1400,-8.2390%,-6636.46,8,止损
232,600220,ST阳光,2022-03-21,3.632,2022-03-29,3.318,100,-11.2302%,-41.35,6,止损
233,601607,上海医药,2022-03-23,22.041,2022-04-08,19.45,19600,-11.8424%,-51185.22,10,止损
234,002349,精华制药,2022-03-24,24.112,2022-03-30,21.019,18300,-12.9129%,-57006.89,4,止损
235,002432,九安医疗,2022-03-25,63.014,2022-04-11,55.515,6600,-11.9889%,-49886.28,9,止损
236,000671,ST阳光城,2022-03-28,3.902,2022-04-07,3.398,1000,-13.1471%,-513.65,6,止损
237,002326,永太科技,2022-03-28,39.81,2022-03-30,36.782,12500,-7.6992%,-38332.38,2,止损
238,603259,药明康德,2022-03-28,103.853,2022-04-14,97.172,3800,-6.5262%,-25767.89,11,止损
239,002285,世联行,2022-03-29,4.412,2022-04-08,3.998,100,-11.5236%,-51.42,6,止损
240,300339,润和软件,2022-03-29,20.661,2022-04-08,18.972,1200,-8.2704%,-2051.56,6,止损
241,000665,湖北广电,2022-03-30,8.964,2022-04-14,8.096,55700,-9.7788%,-48852.25,9,止损
242,000792,盐湖股份,2022-03-30,31.516,2022-04-06,30.005,15800,-4.8888%,-24356.02,3,信号
243,002761,浙江建投,2022-03-30,31.306,2022-04-07,27.436,10400,-12.4476%,-40546.91,4,止损
244,600096,云天化,2022-03-30,21.626,2022-04-22,18.846,23100,-12.9432%,-64690.87,15,止损
245,002349,精华制药,2022-03-31,21.611,2022-04-06,20.14,3500,-6.8994%,-5221.13,2,止损
246,600606,绿地控股,2022-04-01,4.82,2022-04-21,4.362,100,-11.4691%,-55.86,12,止损
247,000002,万科Ａ,2022-04-06,19.676,2022-04-21,17.597,25400,-10.6538%,-53270.72,11,止损
248,601919,中远海控,2022-04-06,8.924,2022-04-08,7.996,4900,-10.4931%,-4590.91,2,止损
249,601288,农业银行,2022-04-07,1.95,2022-05-18,1.868,100,-9.0956%,-18.19,26,信号
250,601668,中国建筑,2022-04-07,4.645,2022-05-25,4.311,62200,-7.2931%,-21083.07,31,止损
251,000932,华菱钢铁,2022-04-08,5.024,2022-04-26,4.409,88400,-12.3245%,-54757.80,12,止损
252,000671,ST阳光城,2022-04-11,3.512,2022-04-13,2.989,100,-17.4984%,-62.32,2,止损
253,600031,三一重工,2022-04-11,17.537,2022-04-20,16.07,20800,-8.4558%,-30859.01,7,止损
254,601899,紫金矿业,2022-04-11,10.375,2022-04-22,9.265,100,-11.6048%,-120.98,9,止损
255,600466,ST蓝光,2022-04-12,2.401,2022-04-14,2.079,100,-17.2258%,-42.22,2,止损
256,002305,ST南置,2022-04-13,3.242,2022-04-21,2.709,100,-19.2299%,-63.30,6,止损
257,000965,天保基建,2022-04-14,7.964,2022-04-19,6.937,62700,-12.9883%,-64888.25,3,止损
258,002205,国统股份,2022-04-14,16.968,2022-04-18,13.733,100,-19.5984%,-333.53,2,止损
