序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
208,603056,德邦股份,2022-01-28,11.094,2022-02-16,10.483,45000,-5.6002%,-27970.93,8,信号
209,603717,天域生物,2022-01-28,13.157,2022-03-09,14.783,23400,12.2468%,37722.21,23,信号
210,000809,和展能源,2022-02-07,3.912,2022-02-14,3.588,100,-10.6955%,-42.38,5,信号
211,000856,冀东装备,2022-02-07,8.774,2022-02-28,10.155,38900,15.6180%,53334.64,15,信号
212,002531,天顺风能,2022-02-07,20.025,2022-03-02,19.995,24900,-0.2497%,-1245.50,17,信号
213,002654,万润科技,2022-02-07,5.185,2022-02-09,4.53,96400,-12.7182%,-63596.45,2,止损
214,601816,京沪高铁,2022-02-07,4.668,2022-02-25,4.754,107100,1.7252%,8629.91,14,信号
215,600269,赣粤高速,2022-02-08,2.841,2022-02-25,2.779,100,-5.6308%,-16.28,13,信号
216,601398,工商银行,2022-02-09,3.331,2022-02-25,3.177,2100,-4.7409%,-331.83,12,信号
217,601800,中国交建,2022-02-09,9.096,2022-02-25,8.777,54900,-3.6030%,-18000.18,12,信号
218,002714,牧原股份,2022-02-11,57.932,2022-02-25,53.736,7100,-7.3354%,-30186.84,10,止损
219,002092,中泰化学,2022-02-14,11.226,2022-03-09,10.625,6000,-5.4478%,-3671.10,17,信号
220,601318,中国平安,2022-02-14,43.532,2022-02-24,40.63,11400,-6.7599%,-33563.43,8,信号
221,002642,荣联科技,2022-02-16,8.004,2022-02-18,7.396,23600,-7.6848%,-14523.44,2,止损
222,002761,浙江建投,2022-02-16,14.357,2022-04-07,27.436,34800,90.9070%,454425.47,29,信号
223,000792,盐湖股份,2022-02-18,32.516,2022-03-09,30.485,7300,-6.3414%,-15059.90,13,信号
224,002466,天齐锂业,2022-02-18,89.706,2022-03-08,86.128,5500,-4.0845%,-20162.08,12,信号
225,600096,云天化,2022-02-21,16.673,2022-03-18,18.406,29900,10.2803%,51276.12,19,信号
226,002497,雅化集团,2022-02-24,35.089,2022-03-09,31.005,14200,-11.7247%,-58448.52,9,止损
227,300846,首都在线,2022-02-24,25.723,2022-02-28,21.419,19400,-16.8138%,-83946.54,2,止损
228,600199,金种子酒,2022-02-24,23.812,2022-02-28,21.789,19200,-8.5864%,-39275.53,2,止损
229,600797,浙大网新,2022-02-24,9.095,2022-02-28,7.406,100,-19.5554%,-178.82,2,止损
230,300249,依米康,2022-02-25,16.968,2022-03-22,17.571,29400,3.4486%,17212.53,17,信号
231,600141,兴发集团,2022-02-25,35.868,2022-03-09,33.213,12500,-7.4934%,-33613.51,8,止损
232,601789,宁波建工,2022-02-25,8.314,2022-03-01,6.877,60100,-17.3736%,-86855.94,2,止损
233,000591,太阳能,2022-02-28,9.333,2022-03-15,8.914,53500,-4.5864%,-22911.17,11,信号
234,000875,电投绿能,2022-02-28,8.304,2022-03-16,7.896,27600,-5.0094%,-11487.12,12,信号
235,002665,ST航高,2022-02-28,4.102,2022-03-09,3.648,121800,-11.1535%,-55753.96,7,止损
236,002716,湖南白银,2022-02-28,3.572,2022-03-11,3.268,100,-11.1387%,-40.34,9,信号
237,000815,美利云,2022-03-01,12.406,2022-03-28,14.673,36400,18.1506%,82006.31,19,信号
238,300157,新锦动力,2022-03-01,6.353,2022-03-09,5.677,100,-12.1192%,-77.60,6,止损
239,601919,中远海控,2022-03-01,9.965,2022-03-09,9.275,50100,-7.0135%,-35031.93,6,信号
240,600811,ST东方,2022-03-02,3.372,2022-03-10,3.178,100,-8.5711%,-29.33,6,信号
241,601168,西部矿业,2022-03-02,13.807,2022-03-09,12.294,36000,-11.0476%,-54939.61,5,止损
242,600582,天地科技,2022-03-08,3.265,2022-03-16,2.952,100,-12.4632%,-41.31,6,止损
243,600988,赤峰黄金,2022-03-08,16.169,2022-03-16,15.543,29300,-3.9668%,-18802.17,6,信号
244,601618,中国中冶,2022-03-08,4.353,2022-03-10,3.919,100,-12.1307%,-53.41,2,止损
245,000825,太钢不锈,2022-03-09,7.39,2022-03-11,6.953,67600,-6.0100%,-30037.53,2,信号
246,002435,ST长康,2022-03-09,6.993,2022-03-28,6.557,300,-6.7061%,-141.03,13,信号
247,002699,ST美盛,2022-03-09,5.603,2022-03-16,4.938,89200,-11.9620%,-59812.18,5,止损
248,300208,中程退,2022-03-09,15.818,2022-03-11,13.603,31600,-14.0872%,-70449.69,2,止损
249,300671,富满微,2022-03-09,78.2,2022-04-01,81.64,4300,4.2947%,14448.68,17,信号
250,600056,中国医药,2022-03-09,10.158,2022-04-08,20.729,49200,103.8566%,519311.44,20,信号
251,600497,驰宏锌锗,2022-03-09,4.893,2022-03-11,4.589,102100,-6.3213%,-31598.12,2,信号
252,002437,誉衡药业,2022-03-10,3.082,2022-03-28,2.998,100,-5.8450%,-18.30,12,信号
253,600490,鹏欣资源,2022-03-10,5.182,2022-03-16,4.487,100,-15.1930%,-79.48,4,止损
254,000065,北方国际,2022-03-11,9.34,2022-03-15,8.403,53500,-10.1210%,-50597.21,2,止损
255,002135,东南网架,2022-03-11,11.34,2022-03-17,10.869,32500,-4.2503%,-15671.76,4,信号
256,002506,协鑫集成,2022-03-11,3.782,2022-03-15,3.598,100,-7.4034%,-28.37,2,信号
257,300603,立昂技术,2022-03-11,16.558,2022-03-16,15.592,30100,-5.9285%,-29562.72,3,止损
258,600220,ST阳光,2022-03-11,3.102,2022-03-29,3.318,100,3.7058%,11.68,12,信号
259,300482,万孚生物,2022-03-15,54.296,2022-03-23,47.165,9200,-13.2199%,-66069.43,6,止损
