序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
18324,300547,川环科技,2024-12-30,24.57,2025-01-13,22.017,-10.4814%,-10.3918%,9,止损
18325,300547,川环科技,2025-01-24,29.643,2025-04-07,28.084,-5.3535%,-5.2588%,44,信号
18326,300547,川环科技,2025-08-01,34.351,2025-09-29,40.304,17.2116%,17.3289%,41,信号
18327,300547,川环科技,2026-04-10,43.546,2026-04-14,38.815,-10.9540%,-10.8648%,2,止损
18328,300548,长芯博创,2022-07-11,18.519,2022-10-31,19.08,2.9274%,3.0304%,74,信号
18329,300548,长芯博创,2023-03-03,24.502,2023-05-08,27.606,12.5554%,12.6680%,42,信号
18330,300548,长芯博创,2023-06-19,41.261,2023-06-27,35.752,-13.4371%,-13.3505%,4,止损
18331,300548,长芯博创,2024-10-08,26.483,2024-10-10,22.139,-16.4876%,-16.4040%,2,止损
18332,300548,长芯博创,2024-10-31,25.903,2024-11-18,23.138,-10.7619%,-10.6726%,12,止损
18333,300548,长芯博创,2024-12-19,29.845,2025-03-03,44.728,49.7170%,49.8668%,45,信号
18334,300548,长芯博创,2025-06-16,60.66,2025-09-29,106.787,75.8643%,76.0403%,75,信号
18335,300548,长芯博创,2025-12-11,140.78,2025-12-17,127.006,-9.8742%,-9.7840%,4,止损
18336,300548,长芯博创,2025-12-23,156.308,2025-12-31,140.7,-10.0757%,-9.9857%,6,止损
18337,300548,长芯博创,2026-02-02,157.879,2026-03-10,144.178,-8.7695%,-8.6782%,20,止损
18338,300548,长芯博创,2026-04-08,189.805,2026-06-02,223.598,17.6865%,17.8042%,36,信号
18339,300549,优德精密,2022-08-03,15.638,2022-08-23,14.143,-9.6499%,-9.5595%,14,止损
18340,300549,优德精密,2023-02-08,13.987,2023-03-08,13.423,-4.1262%,-4.0302%,20,信号
18341,300549,优德精密,2023-03-28,14.267,2023-04-11,12.984,-9.0881%,-8.9971%,9,信号
18342,300549,优德精密,2023-05-19,17.449,2023-08-11,21.659,24.0063%,24.1304%,58,信号
18343,300549,优德精密,2024-10-08,19.21,2024-10-10,15.662,-18.5485%,-18.4670%,2,止损
18344,300549,优德精密,2024-12-04,18.999,2024-12-26,16.522,-13.1281%,-13.0412%,16,止损
18345,300549,优德精密,2025-03-20,21.011,2025-04-02,18.701,-11.0828%,-10.9938%,9,止损
18346,300549,优德精密,2025-07-29,21.081,2025-08-28,19.84,-5.9785%,-5.8844%,22,信号
18347,300550,和仁科技,2021-11-30,13.412,2021-12-28,12.509,-6.8259%,-6.7326%,20,信号
18348,300550,和仁科技,2022-05-24,14.562,2022-05-26,13.008,-10.7592%,-10.6699%,2,止损
18349,300550,和仁科技,2022-10-28,13.382,2023-02-13,13.408,0.0986%,0.1988%,70,信号
18350,300550,和仁科技,2023-04-06,17.734,2023-05-17,16.107,-9.2649%,-9.1741%,26,止损
18351,300550,和仁科技,2023-11-09,15.293,2023-12-19,14.558,-4.9009%,-4.8057%,28,信号
18352,300550,和仁科技,2024-07-24,13.202,2024-07-26,10.79,-18.3522%,-18.2705%,2,止损
18353,300550,和仁科技,2024-10-08,16.153,2024-10-10,13.078,-19.1152%,-19.0342%,2,止损
18354,300550,和仁科技,2025-06-18,13.692,2025-09-04,12.884,-5.9975%,-5.9034%,56,信号
18355,300550,和仁科技,2025-12-30,14.607,2026-02-03,14.343,-1.9087%,-1.8106%,23,信号
18356,300550,和仁科技,2026-06-02,12.076,2026-07-20,12.044,-0.3652%,-0.2655%,33,信号
18357,300551,古鳌科技,2021-11-29,17.609,2021-12-27,16.312,-7.4580%,-7.3654%,20,信号
18358,300551,古鳌科技,2022-01-19,19.16,2022-02-08,16.182,-15.6259%,-15.5414%,9,止损
18359,300551,古鳌科技,2022-08-11,10.355,2022-10-10,9.395,-9.3602%,-9.2695%,36,信号
18360,300551,古鳌科技,2022-11-29,12.076,2023-02-21,13.563,12.2028%,12.3151%,54,信号
18361,300551,古鳌科技,2023-04-17,18.999,2023-07-27,22.609,18.8773%,18.9963%,68,信号
18362,300551,古鳌科技,2023-08-02,27.314,2023-08-17,24.128,-11.7518%,-11.6635%,11,止损
18363,300551,古鳌科技,2023-11-21,28.514,2023-12-08,25.487,-10.7051%,-10.6157%,13,止损
18364,300551,古鳌科技,2024-09-23,7.514,2024-12-24,12.234,62.6570%,62.8198%,61,信号
18365,300551,古鳌科技,2025-06-27,11.216,2025-07-07,10.075,-10.2600%,-10.1702%,6,止损
18366,300551,古鳌科技,2025-07-14,13.006,2025-07-23,11.324,-13.0203%,-12.9333%,7,止损
18367,300551,古鳌科技,2025-12-18,16.818,2026-03-23,14.493,-13.9142%,-13.8280%,59,止损
18368,300552,万集科技,2021-11-23,33.957,2022-01-21,34.943,2.7995%,2.9023%,42,信号
18369,300552,万集科技,2022-06-24,29.315,2022-07-27,26.037,-11.2698%,-11.1810%,23,止损
18370,300552,万集科技,2023-02-06,22.701,2023-03-08,20.989,-7.6332%,-7.5407%,22,信号
18371,300552,万集科技,2023-04-04,24.392,2023-04-24,22.099,-9.4921%,-9.4016%,13,信号
18372,300552,万集科技,2023-07-12,25.012,2023-07-18,21.819,-12.8545%,-12.7673%,4,止损
18373,300552,万集科技,2023-10-11,22.551,2023-10-20,19.91,-11.8004%,-11.7121%,7,止损
18374,300552,万集科技,2023-11-21,28.264,2024-01-04,28.036,-0.9064%,-0.8072%,31,信号
18375,300552,万集科技,2024-06-04,35.348,2024-07-05,33.173,-6.2449%,-6.1511%,22,信号
18376,300552,万集科技,2024-10-08,44.002,2024-10-10,38.011,-13.7017%,-13.6153%,2,止损
18377,300552,万集科技,2025-08-27,29.165,2025-09-04,26.917,-7.8004%,-7.7081%,6,信号
18378,300552,万集科技,2025-12-22,32.086,2026-03-04,30.095,-6.2992%,-6.2055%,44,信号
18379,300553,集智股份,2021-08-19,23.198,2021-09-23,20.661,-11.0252%,-10.9362%,23,止损
18380,300553,集智股份,2021-12-13,21.789,2022-01-26,20.774,-4.7549%,-4.6596%,31,信号
18381,300553,集智股份,2022-07-21,19.374,2023-01-17,33.246,71.4343%,71.6058%,121,到期
18382,300553,集智股份,2023-02-06,40.62,2023-03-08,40.645,-0.0400%,0.0600%,22,信号
18383,300553,集智股份,2023-07-03,45.858,2023-07-05,40.53,-11.7073%,-11.6189%,2,止损
18384,300553,集智股份,2024-10-09,19.999,2024-10-14,17.503,-12.5669%,-12.4794%,3,止损
18385,300553,集智股份,2024-11-01,25.348,2024-11-15,22.754,-10.3236%,-10.2339%,10,止损
18386,300553,集智股份,2025-02-21,27.503,2025-04-08,30.32,10.1327%,10.2429%,31,信号
18387,300553,集智股份,2025-05-07,42.286,2025-05-28,37.67,-11.0051%,-10.9161%,15,止损
18388,300553,集智股份,2025-08-19,44.872,2025-09-03,40.03,-10.8808%,-10.7916%,11,止损
18389,300553,集智股份,2026-01-12,45.963,2026-03-04,39.03,-15.1677%,-15.0828%,31,止损
18390,300553,集智股份,2026-05-07,47.624,2026-06-30,58.151,21.9827%,22.1047%,37,信号
18391,300554,三超新材,2022-07-22,18.469,2022-09-16,21.439,15.9650%,16.0810%,39,信号
18392,300554,三超新材,2022-11-22,30.135,2022-12-07,26.507,-12.1281%,-12.0402%,11,止损
18393,300554,三超新材,2023-11-09,28.494,2023-12-08,26.357,-7.5937%,-7.5013%,21,信号
18394,300554,三超新材,2024-03-12,26.953,2024-03-27,24.108,-10.6466%,-10.5572%,11,止损
18395,300554,三超新材,2024-05-23,31.015,2024-05-31,26.677,-14.0753%,-13.9893%,6,止损
18396,300554,三超新材,2024-10-09,24.912,2024-10-11,22.589,-9.4183%,-9.3277%,2,止损
18397,300554,三超新材,2024-11-01,31.015,2024-11-15,26.727,-13.9143%,-13.8282%,10,止损
18398,300554,三超新材,2025-06-24,21.441,2025-09-04,23.388,8.9745%,9.0836%,49,信号
18399,300554,三超新材,2026-05-26,29.425,2026-06-30,26.357,-10.5158%,-10.4262%,24,止损
18400,300555,ST路通,2021-12-14,8.894,2022-01-28,8.266,-7.1600%,-7.0671%,32,信号
18401,300555,ST路通,2022-07-28,8.174,2022-09-01,7.536,-7.8956%,-7.8034%,25,信号
18402,300555,ST路通,2023-09-06,6.863,2023-12-25,7.366,7.2197%,7.3270%,72,信号
18403,300555,ST路通,2024-03-27,8.004,2024-04-09,6.757,-15.6689%,-15.5845%,7,止损
18404,300555,ST路通,2024-09-13,6.453,2024-11-19,7.196,11.4048%,11.5163%,40,信号
18405,300555,ST路通,2024-12-06,9.385,2024-12-24,8.096,-13.8186%,-13.7324%,12,止损
18406,300555,ST路通,2025-03-14,9.595,2025-04-08,8.266,-13.9367%,-13.8505%,16,止损
18407,300555,ST路通,2025-05-07,10.605,2025-06-13,10.285,-3.1185%,-3.0216%,26,信号
18408,300555,ST路通,2025-09-15,11.486,2025-09-23,10.345,-10.0234%,-9.9333%,6,止损
18409,300555,ST路通,2025-10-30,12.356,2026-03-02,13.953,12.8106%,12.9235%,79,信号
18410,300556,丝路视觉,2021-09-02,22.166,2021-09-30,19.925,-10.2001%,-10.1102%,18,止损
18411,300556,丝路视觉,2021-11-16,34.352,2021-11-19,30.02,-12.6985%,-12.6111%,3,止损
18412,300556,丝路视觉,2022-07-29,21.106,2022-09-02,18.566,-12.1219%,-12.0340%,25,止损
18413,300556,丝路视觉,2023-02-08,21.476,2023-04-24,23.783,10.6334%,10.7441%,52,信号
18414,300556,丝路视觉,2023-12-08,25.428,2024-01-23,26.502,4.1197%,4.2239%,31,信号
18415,300556,丝路视觉,2024-10-08,24.222,2024-10-10,20.63,-14.9163%,-14.8312%,2,止损
18416,300556,丝路视觉,2024-12-12,26.833,2024-12-18,22.709,-15.4564%,-15.3718%,4,止损
18417,300556,丝路视觉,2025-06-27,19.56,2025-09-03,20.7,5.7218%,5.8276%,48,信号
18418,300556,丝路视觉,2026-02-11,21.791,2026-03-03,19.24,-11.7928%,-11.7045%,8,止损
18419,300556,丝路视觉,2026-05-19,21.491,2026-06-01,19.3,-10.2821%,-10.1923%,9,止损
18420,300557,理工光科,2022-02-25,14.296,2022-03-09,12.822,-10.4040%,-10.3144%,8,止损
18421,300557,理工光科,2022-07-12,13.344,2022-09-16,12.872,-3.6345%,-3.5381%,47,信号
18422,300557,理工光科,2022-11-24,14.273,2022-12-20,12.835,-10.1686%,-10.0788%,18,止损
18423,300557,理工光科,2023-02-07,15.435,2023-03-08,14.605,-5.4722%,-5.3776%,21,信号
18424,300557,理工光科,2023-05-18,17.379,2023-07-20,16.966,-2.4751%,-2.3775%,43,信号
18425,300557,理工光科,2024-06-18,14.114,2024-08-23,13.029,-7.7766%,-7.6843%,48,信号
18426,300557,理工光科,2024-10-08,19.264,2024-10-10,16.004,-17.0042%,-16.9212%,2,止损
18427,300557,理工光科,2024-10-29,20.134,2024-11-04,17.411,-13.6097%,-13.5232%,4,止损
18428,300557,理工光科,2025-02-21,23.622,2025-03-03,20.458,-13.4812%,-13.3946%,6,止损
18429,300557,理工光科,2025-06-17,20.941,2025-09-04,20.375,-2.8032%,-2.7059%,57,信号
18430,300557,理工光科,2025-10-22,24.927,2025-10-29,22.412,-10.1818%,-10.0920%,5,止损
18431,300557,理工光科,2025-12-22,31.816,2025-12-24,27.255,-14.4198%,-14.3341%,2,止损
18432,300557,理工光科,2026-03-03,34.009,2026-03-10,30.577,-10.1822%,-10.0923%,5,止损
18433,300557,理工光科,2026-06-12,32.516,2026-07-14,27.936,-14.1718%,-14.0860%,21,止损
18434,300558,贝达药业,2022-06-21,58.04,2022-07-20,51.955,-10.5736%,-10.4841%,21,止损
18435,300558,贝达药业,2022-10-21,53.438,2022-10-31,44.399,-16.9979%,-16.9149%,6,止损
18436,300558,贝达药业,2023-01-11,56.439,2023-03-03,56.583,0.1540%,0.2542%,32,信号
18437,300558,贝达药业,2023-04-10,68.225,2023-05-31,57.262,-16.1524%,-16.0685%,34,止损
18438,300558,贝达药业,2023-10-12,59.851,2023-12-19,53.394,-10.8770%,-10.7878%,48,止损
18439,300558,贝达药业,2024-09-06,36.909,2025-01-06,51.505,39.4054%,39.5449%,78,信号
18440,300558,贝达药业,2025-02-07,58.58,2025-02-12,52.125,-11.1086%,-11.0197%,3,止损
18441,300558,贝达药业,2025-05-28,55.499,2025-10-15,57.561,3.6126%,3.7162%,93,信号
18442,300558,贝达药业,2026-04-24,49.735,2026-08-17,69.65,39.9026%,40.0426%,77,区间结束平仓
18443,300559,佳发教育,2022-02-24,9.82,2022-02-28,8.711,-11.3848%,-11.2961%,2,止损
18444,300559,佳发教育,2022-03-18,10.81,2022-04-21,9.48,-12.3920%,-12.3043%,22,止损
18445,300559,佳发教育,2022-10-20,10.568,2022-11-01,9.438,-10.7817%,-10.6924%,8,止损
18446,300559,佳发教育,2023-02-02,11.709,2023-04-11,10.968,-6.4251%,-6.3314%,47,信号
18447,300559,佳发教育,2023-04-20,13.47,2023-07-03,16.093,19.3555%,19.4749%,47,信号
18448,300559,佳发教育,2023-10-12,19.471,2023-10-17,17.322,-11.1229%,-11.0340%,3,止损
18449,300559,佳发教育,2024-10-08,11.786,2024-10-10,10.075,-14.6022%,-14.5168%,2,止损
18450,300559,佳发教育,2024-11-12,12.786,2024-11-19,11.164,-12.7725%,-12.6852%,5,止损
18451,300559,佳发教育,2025-02-18,14.087,2025-03-03,12.074,-14.3760%,-14.2903%,9,止损
18452,300559,佳发教育,2025-08-04,12.586,2025-10-28,12.604,0.0382%,0.1383%,55,信号
18453,300559,佳发教育,2026-04-17,15.218,2026-04-23,12.774,-16.1442%,-16.0603%,4,止损
18454,300560,中富通,2022-02-10,15.524,2022-04-12,15.838,1.9228%,2.0248%,41,信号
18455,300560,中富通,2022-07-06,16.344,2022-08-03,13.879,-15.1674%,-15.0825%,20,止损
18456,300560,中富通,2023-02-14,16.452,2023-02-24,14.737,-10.5173%,-10.4277%,8,止损
18457,300560,中富通,2023-03-23,17.483,2023-04-24,15.136,-13.5073%,-13.4207%,21,止损
18458,300560,中富通,2023-12-06,19.997,2023-12-18,17.628,-11.9340%,-11.8458%,8,止损
18459,300560,中富通,2024-09-30,14.067,2025-01-06,14.113,0.2261%,0.3264%,64,信号
18460,300560,中富通,2025-06-25,13.277,2025-09-04,13.213,-0.5759%,-0.4764%,51,信号
18461,300560,中富通,2025-11-06,15.148,2025-12-31,16.232,7.0512%,7.1583%,39,信号
18462,300560,中富通,2026-05-12,17.209,2026-07-14,16.712,-2.9849%,-2.8879%,44,信号
18463,300561,汇金科技,2022-01-18,11.733,2022-03-09,12.081,2.8639%,2.9668%,31,信号
18464,300561,汇金科技,2022-11-16,10.567,2022-11-29,9.347,-11.6331%,-11.5447%,9,止损
18465,300561,汇金科技,2023-02-08,10.947,2023-04-24,11.446,4.4518%,4.5563%,52,信号
18466,300561,汇金科技,2023-08-08,13.637,2023-08-14,11.904,-12.7938%,-12.7066%,4,止损
18467,300561,汇金科技,2023-08-25,14.407,2023-09-13,12.904,-10.5264%,-10.4368%,13,止损
18468,300561,汇金科技,2024-07-02,10.94,2024-07-08,8.941,-18.3619%,-18.2802%,4,止损
18469,300561,汇金科技,2024-09-25,13.742,2025-02-19,48.571,253.0972%,253.4505%,93,信号
18470,300561,汇金科技,2025-08-14,15.978,2025-09-24,15.372,-3.8869%,-3.7907%,29,信号
18471,300561,汇金科技,2026-01-06,17.629,2026-02-06,13.563,-23.1391%,-23.0622%,23,止损
18472,300561,汇金科技,2026-05-25,19.2,2026-06-05,15.652,-18.5581%,-18.4766%,8,止损
18473,300562,乐心医疗,2021-11-26,12.688,2022-01-28,12.216,-3.8198%,-3.7235%,44,信号
18474,300562,乐心医疗,2022-07-21,9.387,2022-08-03,8.348,-11.1564%,-11.0674%,9,止损
18475,300562,乐心医疗,2022-11-15,10.147,2022-11-24,8.838,-12.9922%,-12.9051%,7,止损
18476,300562,乐心医疗,2022-12-29,12.068,2023-01-03,10.517,-12.9417%,-12.8546%,2,止损
18477,300562,乐心医疗,2023-10-30,11.138,2023-12-26,10.477,-6.0272%,-5.9331%,41,信号
18478,300562,乐心医疗,2024-05-08,9.767,2024-05-24,8.778,-10.2187%,-10.1288%,12,止损
18479,300562,乐心医疗,2024-08-27,10.097,2025-01-03,13.594,34.5008%,34.6354%,85,信号
18480,300562,乐心医疗,2025-07-02,15.269,2025-08-28,15.372,0.5784%,0.6790%,41,信号
18481,300562,乐心医疗,2026-01-13,15.208,2026-03-03,13.843,-9.0637%,-8.9727%,29,信号
18482,300562,乐心医疗,2026-07-03,14.907,2026-07-20,13.293,-10.9166%,-10.8275%,11,止损
18483,300562,乐心医疗,2026-08-11,15.558,2026-08-17,15.91,2.1617%,2.2640%,4,区间结束平仓
18484,300563,神宇股份,2021-11-24,15.22,2021-12-27,13.175,-13.5179%,-13.4313%,23,止损
18485,300563,神宇股份,2022-07-20,11.918,2022-09-27,11.446,-4.0538%,-3.9577%,48,信号
18486,300563,神宇股份,2023-02-16,12.218,2023-04-18,12.266,0.2905%,0.3909%,42,信号
18487,300563,神宇股份,2023-06-15,14.009,2023-07-24,13.575,-3.1934%,-3.0965%,25,信号
18488,300563,神宇股份,2023-09-07,16.79,2023-09-12,14.325,-14.7696%,-14.6843%,3,止损
18489,300563,神宇股份,2024-04-01,14.809,2024-04-08,12.756,-13.9542%,-13.8681%,3,止损
18490,300563,神宇股份,2024-04-30,20.212,2024-09-05,29.243,44.5378%,44.6825%,88,信号
18491,300563,神宇股份,2024-10-09,45.94,2024-11-19,47.033,2.2780%,2.3803%,29,信号
18492,300563,神宇股份,2024-12-27,67.631,2024-12-31,59.717,-11.7896%,-11.7013%,2,止损
18493,300563,神宇股份,2025-08-20,41.685,2025-10-20,37.194,-10.8616%,-10.7724%,37,止损
18494,300563,神宇股份,2026-01-16,43.365,2026-01-21,38.194,-12.0120%,-11.9239%,3,止损
18495,300564,筑博设计,2022-02-11,13.382,2022-04-14,11.963,-10.6910%,-10.6016%,42,止损
18496,300564,筑博设计,2023-02-28,11.831,2023-04-26,9.85,-16.8262%,-16.7429%,40,止损
18497,300564,筑博设计,2023-07-25,12.016,2023-09-18,11.294,-6.0998%,-6.0058%,39,信号
18498,300564,筑博设计,2024-08-14,11.866,2024-08-16,9.495,-20.0589%,-19.9789%,2,止损
18499,300564,筑博设计,2024-10-09,11.636,2024-10-14,10.185,-12.5569%,-12.4693%,3,止损
18500,300564,筑博设计,2024-10-17,12.056,2024-11-04,10.745,-10.9666%,-10.8775%,12,止损
18501,300564,筑博设计,2024-11-08,14.157,2024-12-18,14.323,1.0697%,1.1709%,28,信号
18502,300564,筑博设计,2025-06-03,13.757,2025-08-28,16.622,20.7038%,20.8246%,62,信号
18503,300564,筑博设计,2026-01-16,17.829,2026-01-28,15.992,-10.3927%,-10.3030%,8,止损
18504,300564,筑博设计,2026-05-11,16.608,2026-05-28,14.473,-12.9454%,-12.8583%,13,止损
18505,300565,科信技术,2022-06-29,10.885,2022-09-19,36.312,233.2482%,233.5817%,57,信号
18506,300565,科信技术,2023-07-13,20.81,2023-07-26,18.421,-11.5713%,-11.4828%,9,止损
18507,300565,科信技术,2024-08-12,11.136,2024-08-29,9.965,-10.6013%,-10.5118%,13,止损
18508,300565,科信技术,2024-10-08,15.007,2024-10-10,12.494,-16.8332%,-16.7500%,2,止损
18509,300565,科信技术,2024-10-22,15.718,2024-11-19,14.233,-9.5382%,-9.4477%,20,信号
18510,300565,科信技术,2025-03-14,15.007,2025-03-25,13.143,-12.5085%,-12.4210%,7,止损
18511,300565,科信技术,2025-06-25,13.077,2025-07-24,11.924,-8.9047%,-8.8135%,21,信号
18512,300565,科信技术,2025-08-20,13.457,2025-09-05,12.214,-9.3265%,-9.2358%,12,止损
18513,300565,科信技术,2026-02-27,13.417,2026-04-24,12.814,-4.5907%,-4.4953%,39,信号
18514,300566,激智科技,2021-12-24,28.971,2022-01-10,25.194,-13.1242%,-13.0372%,10,止损
18515,300566,激智科技,2022-08-10,19.207,2022-12-23,24.095,25.3260%,25.4514%,91,信号
18516,300566,激智科技,2023-11-13,17.766,2023-12-06,16.399,-7.7873%,-7.6950%,17,信号
18517,300566,激智科技,2024-05-08,14.454,2024-06-07,13.108,-9.4013%,-9.3106%,22,止损
18518,300566,激智科技,2024-08-27,15.423,2024-09-13,13.408,-13.1483%,-13.0614%,13,止损
18519,300566,激智科技,2024-10-08,20.715,2024-10-10,18.306,-11.7199%,-11.6315%,2,止损
18520,300566,激智科技,2024-12-27,19.715,2025-01-13,16.717,-15.2927%,-15.2079%,10,止损
18521,300566,激智科技,2025-02-21,22.406,2025-03-24,20.135,-10.2266%,-10.1368%,21,止损
18522,300566,激智科技,2025-08-12,19.802,2025-09-03,18.663,-5.8474%,-5.7531%,16,信号
18523,300566,激智科技,2026-01-13,19.212,2026-03-24,17.753,-7.6841%,-7.5917%,44,信号
18524,300566,激智科技,2026-05-21,21.543,2026-07-14,28.586,32.5601%,32.6928%,37,信号
18525,300567,精测电子,2021-12-14,60.996,2022-01-12,60.686,-0.6091%,-0.5096%,20,信号
18526,300567,精测电子,2022-06-29,43.322,2022-12-09,52.784,21.7193%,21.8411%,111,信号
18527,300567,精测电子,2023-02-08,60.64,2023-05-25,92.667,52.6608%,52.8136%,72,信号
18528,300567,精测电子,2024-10-08,77.018,2024-10-11,63.738,-17.3258%,-17.2431%,3,止损
18529,300567,精测电子,2024-11-12,84.472,2024-11-18,70.645,-16.4530%,-16.3694%,4,止损
18530,300567,精测电子,2025-08-21,63.832,2025-10-21,69.325,8.4975%,8.6061%,37,信号
18531,300567,精测电子,2025-12-24,85.443,2026-03-24,122.739,43.5066%,43.6502%,56,信号
18532,300567,精测电子,2026-05-13,160.1,2026-07-30,196.642,22.7015%,22.8242%,50,信号
18533,300568,星源材质,2022-03-18,27.059,2022-03-28,23.656,-12.6615%,-12.5741%,6,止损
18534,300568,星源材质,2022-06-14,26.934,2022-08-11,26.938,-0.0886%,0.0114%,42,信号
18535,300568,星源材质,2022-12-08,24.033,2022-12-23,20.411,-15.1568%,-15.0719%,11,止损
18536,300568,星源材质,2024-09-30,9.096,2024-12-16,10.406,14.2910%,14.4054%,50,信号
18537,300568,星源材质,2025-02-27,12.017,2025-03-25,10.736,-10.7523%,-10.6630%,18,止损
18538,300568,星源材质,2025-06-27,13.088,2025-07-16,11.785,-10.0418%,-9.9517%,13,止损
18539,300568,星源材质,2025-09-11,14.307,2025-10-15,13.153,-8.1559%,-8.0640%,18,信号
18540,300568,星源材质,2025-11-14,17.319,2025-11-24,15.292,-11.7884%,-11.7001%,6,止损
18541,300568,星源材质,2026-04-15,16.298,2026-07-14,15.642,-4.1208%,-4.0248%,60,信号
18542,300569,天能重工,2021-09-22,13.261,2021-09-24,11.588,-12.6993%,-12.6120%,2,止损
18543,300569,天能重工,2021-11-19,14.781,2022-01-06,13.477,-8.9139%,-8.8228%,33,信号
18544,300569,天能重工,2022-07-14,12.77,2022-07-29,11.308,-11.5372%,-11.4487%,11,止损
18545,300569,天能重工,2023-02-23,9.099,2023-03-17,8.15,-10.5157%,-10.4261%,16,止损
18546,300569,天能重工,2024-10-08,6.256,2024-10-10,5.17,-17.4370%,-17.3544%,2,止损
18547,300569,天能重工,2025-03-21,5.356,2025-04-08,4.081,-23.8774%,-23.8013%,11,止损
18548,300569,天能重工,2025-06-24,5.676,2025-08-01,5.36,-5.6534%,-5.5590%,28,信号
18549,300569,天能重工,2025-09-19,6.056,2025-11-21,6.049,-0.2163%,-0.1165%,39,信号
18550,300569,天能重工,2026-02-27,6.505,2026-04-07,6.249,-4.0371%,-3.9411%,26,信号
18551,300570,太辰光,2022-06-15,12.595,2022-08-25,15.592,23.6701%,23.7939%,51,信号
18552,300570,太辰光,2023-02-28,17.449,2023-05-08,22.049,26.2381%,26.3644%,45,信号
18553,300570,太辰光,2023-06-12,34.227,2023-07-24,39.46,15.1742%,15.2895%,28,信号
18554,300570,太辰光,2024-10-08,42.221,2024-10-10,36.672,-13.2306%,-13.1438%,2,止损
18555,300570,太辰光,2024-10-22,51.226,2025-03-03,86.517,68.7247%,68.8935%,87,信号
18556,300570,太辰光,2025-06-17,93.167,2025-09-05,105.947,13.6042%,13.7178%,58,信号
18557,300570,太辰光,2025-12-10,124.642,2025-12-17,110.695,-11.2789%,-11.1902%,5,止损
18558,300570,太辰光,2026-02-10,138.119,2026-03-10,123.648,-10.5666%,-10.4771%,14,止损
18559,300570,太辰光,2026-05-11,162.701,2026-07-17,179.41,10.1595%,10.2697%,48,信号
18560,300571,平治信息,2021-08-27,44.512,2021-09-17,39.89,-10.4737%,-10.3841%,15,止损
18561,300571,平治信息,2021-11-11,50.895,2021-11-19,43.028,-15.5416%,-15.4571%,6,止损
18562,300571,平治信息,2021-12-27,54.117,2022-01-28,52.944,-2.2663%,-2.1685%,23,信号
18563,300571,平治信息,2022-07-20,45.853,2022-08-25,41.479,-9.6289%,-9.5385%,26,信号
18564,300571,平治信息,2023-02-06,37.429,2023-03-16,34.083,-9.0300%,-8.9390%,28,信号
18565,300571,平治信息,2023-03-27,46.893,2023-04-24,41.529,-11.5277%,-11.4391%,19,止损
18566,300571,平治信息,2023-10-12,37.619,2023-10-24,33.163,-11.9317%,-11.8435%,8,止损
18567,300571,平治信息,2023-11-07,40.13,2023-12-27,36.002,-10.3764%,-10.2867%,36,止损
18568,300571,平治信息,2024-09-30,22.891,2024-12-26,26.147,14.1072%,14.2214%,58,信号
18569,300571,平治信息,2025-02-20,42.021,2025-02-25,35.982,-14.4570%,-14.3714%,3,止损
18570,300571,平治信息,2025-08-25,35.678,2025-09-04,32.484,-9.0436%,-8.9526%,8,止损
18571,300571,平治信息,2025-09-26,36.288,2025-10-15,32.644,-10.1331%,-10.0431%,7,止损
18572,300571,平治信息,2026-03-19,36.028,2026-03-24,31.984,-11.3134%,-11.2246%,3,止损
18573,300571,平治信息,2026-04-30,43.232,2026-06-09,43.598,0.7471%,0.8480%,25,信号
18574,300572,安车检测,2021-12-01,21.401,2021-12-07,18.981,-11.3976%,-11.3089%,4,止损
18575,300572,安车检测,2022-01-05,22.341,2022-02-25,20.83,-6.8591%,-6.7659%,32,信号
18576,300572,安车检测,2022-07-11,15.648,2022-08-26,14.423,-7.9209%,-7.8288%,34,信号
18577,300572,安车检测,2023-01-17,13.657,2023-06-09,16.392,19.9064%,20.0264%,94,信号
18578,300572,安车检测,2023-07-07,18.859,2023-07-31,16.792,-11.0534%,-10.9644%,16,止损
18579,300572,安车检测,2023-11-24,17.829,2024-01-05,16.962,-4.9602%,-4.8651%,29,信号
18580,300572,安车检测,2024-06-06,14.007,2024-06-11,11.504,-17.9500%,-17.8679%,2,止损
18581,300572,安车检测,2024-08-27,13.927,2024-08-29,12.284,-11.8862%,-11.7980%,2,止损
18582,300572,安车检测,2024-10-08,16.998,2024-10-10,14.073,-17.2933%,-17.2106%,2,止损
18583,300572,安车检测,2024-10-23,17.699,2025-01-07,16.292,-8.0417%,-7.9496%,53,信号
18584,300572,安车检测,2025-05-14,19.74,2025-11-12,28.066,42.0369%,42.1791%,118,信号
18585,300572,安车检测,2026-05-08,32.716,2026-06-02,29.185,-10.8818%,-10.7926%,17,止损
18586,300573,兴齐眼药,2021-09-28,28.426,2021-10-14,25.438,-10.6007%,-10.5112%,7,止损
18587,300573,兴齐眼药,2021-11-16,32.009,2021-11-24,28.149,-12.1473%,-12.0594%,6,止损
18588,300573,兴齐眼药,2022-05-06,23.711,2022-07-06,26.924,13.4359%,13.5494%,42,信号
18589,300573,兴齐眼药,2022-10-31,23.784,2023-02-28,32.043,34.5909%,34.7255%,80,信号
18590,300573,兴齐眼药,2023-04-26,39.277,2023-07-24,42.531,8.1768%,8.2851%,58,信号
