序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
139,300026,红日药业,2021-12-28,6.043,2022-01-19,7.236,82700,19.6281%,98141.77,15,信号
140,000963,华东医药,2021-12-30,37.149,2022-01-17,37.481,13400,0.7947%,3957.96,11,信号
141,002639,雪人集团,2021-12-30,13.087,2022-01-24,11.954,38200,-8.7454%,-43740.54,16,止损
142,002665,ST航高,2021-12-30,4.262,2022-01-18,4.158,117300,-2.5425%,-12717.67,12,信号
143,300075,数字政通,2021-12-30,14.187,2022-02-08,17.287,16000,21.7309%,49352.40,22,信号
144,600770,综艺股份,2021-12-30,8.114,2022-01-20,7.456,100,-9.2820%,-75.78,14,止损
145,002374,中锐股份,2022-01-04,10.925,2022-01-10,9.165,43000,-16.1934%,-76113.89,4,止损
146,002714,牧原股份,2022-01-05,54.02,2022-01-20,50.888,9200,-5.8928%,-29301.14,11,信号
147,300058,蓝色光标,2022-01-05,8.528,2022-01-12,7.82,300,-8.6777%,-222.45,5,止损
148,000333,美的集团,2022-01-06,61.052,2022-01-14,57.282,2800,-6.2675%,-10719.33,6,信号
149,002195,岩山科技,2022-01-07,2.74,2022-01-12,2.478,500,-10.2753%,-141.30,3,止损
150,300418,昆仑万维,2022-01-07,26.899,2022-01-11,24.274,13200,-9.8509%,-34995.48,2,止损
151,600031,三一重工,2022-01-10,23.54,2022-01-24,21.267,16700,-9.7438%,-38323.27,10,止损
152,002603,以岭药业,2022-01-11,22.971,2022-01-24,20.17,13900,-12.2836%,-39241.66,9,止损
153,000807,云铝股份,2022-01-12,11.364,2022-01-18,10.353,1200,-8.9866%,-1226.06,4,止损
154,601166,兴业银行,2022-01-12,16.069,2022-03-08,15.753,31100,-2.0639%,-10319.67,34,信号
155,000630,铜陵有色,2022-01-14,3.443,2022-01-26,3.019,145200,-12.3812%,-61922.30,8,止损
156,002370,亚太药业,2022-01-14,7.704,2022-01-25,6.247,64900,-18.9933%,-95010.38,7,止损
157,002537,海联金汇,2022-01-14,8.184,2022-01-28,7.576,1500,-7.5201%,-923.64,10,信号
158,300261,雅本化学,2022-01-14,22.911,2022-02-09,17.201,21800,-24.9973%,-124916.43,3,止损
159,300094,国联水产,2022-01-17,9.205,2022-01-24,7.586,200,-18.0766%,-333.68,5,止损
160,603077,和邦生物,2022-01-17,3.915,2022-01-21,3.571,127700,-8.8714%,-44373.97,4,止损
161,300182,捷成股份,2022-01-18,8.492,2022-01-21,7.694,58800,-9.4885%,-47403.75,3,止损
162,600790,轻纺城,2022-01-18,3.081,2022-01-25,2.788,100,-12.5516%,-39.29,5,止损
163,002349,精华制药,2022-01-19,15.848,2022-01-27,13.483,31500,-15.0060%,-74948.91,6,止损
164,300047,天源迪科,2022-01-19,11.881,2022-01-27,10.16,8300,-14.5710%,-14375.94,6,止损
165,300199,翰宇药业,2022-01-20,21.161,2022-01-24,16.502,22100,-22.0945%,-103376.31,2,止损
166,601800,中国交建,2022-01-20,8.295,2022-02-25,8.777,100,4.5711%,38.15,21,信号
167,000656,金科股份,2022-01-21,5.203,2022-02-07,4.398,100,-17.2258%,-90.48,6,止损
168,600036,招商银行,2022-01-21,42.163,2022-02-28,40.322,11800,-4.4625%,-22213.32,21,信号
169,601669,中国电建,2022-01-21,8.695,2022-02-23,7.657,47100,-12.0275%,-49283.19,18,止损
170,002530,金财互联,2022-01-24,12.69,2022-01-28,10.219,39400,-19.5556%,-97826.60,4,止损
171,600009,上海机场,2022-01-24,51.786,2022-02-25,52.464,8900,1.2077%,5569.18,19,信号
172,600196,复星医药,2022-01-24,47.201,2022-01-26,43.015,10500,-8.9577%,-44417.26,2,止损
173,601929,吉视传媒,2022-01-24,3.612,2022-01-26,2.799,100,-24.9387%,-91.32,2,止损
174,600546,山煤国际,2022-01-25,4.59,2022-01-27,4.256,88300,-7.3781%,-29920.11,2,止损
175,000620,盈新发展,2022-01-26,4.562,2022-02-08,2.769,100,-41.0570%,-189.37,4,止损
176,002155,湖南黄金,2022-01-26,8.173,2022-01-28,7.181,100,-13.2758%,-109.17,2,止损
177,002235,安妮股份,2022-01-26,9.195,2022-01-28,6.377,54300,-30.7154%,-153428.49,2,止损
178,600547,山东黄金,2022-01-26,19.067,2022-01-28,17.448,20400,-8.5789%,-33384.89,2,信号
