买入日,代码,名称,开盘净收益,开盘毛收益,收盘净收益,最高毛收益,信号日成交额
2026-05-15,002664,信质集团,-1.3195%,-1.1207%,-1.7071%,0.2586%,493824650
2026-05-15,002896,中大力德,-1.8881%,-1.6899%,0.0235%,1.2550%,1437428930
2026-05-15,002965,祥鑫科技,-1.4620%,-1.2633%,-2.3034%,-0.9826%,579320918
2026-05-15,300031,宝通科技,-0.2000%,0.0000%,4.3873%,6.0374%,472240818
2026-05-15,300128,锦富技术,1.3921%,1.5936%,6.9642%,10.8898%,884651125
2026-05-15,300201,海伦哲,-1.2111%,-1.0121%,7.8891%,9.7841%,1018924625
2026-05-15,300259,新天科技,-0.7676%,-0.5682%,19.0989%,20.0758%,538128413
2026-05-15,300331,苏大维格,0.4033%,0.6038%,0.0742%,1.6651%,1049925283
2026-05-15,300652,雷迪克,-1.7556%,-1.5572%,4.9570%,5.1621%,287874845
2026-05-15,300680,隆盛科技,0.1268%,0.3271%,-0.8051%,1.3055%,473631797
2026-05-15,300718,长盛轴承,-1.9051%,-1.7069%,0.6211%,1.7575%,1204754918
2026-05-15,300825,阿尔特,2.9771%,3.1802%,3.9478%,7.5088%,363080120
2026-05-15,300909,汇创达,-2.5410%,-2.3434%,-2.6218%,-0.0606%,328714680
2026-05-15,301007,德迈仕,-0.2000%,0.0000%,-2.9880%,0.0000%,436895167
2026-05-15,301076,新瀚新材,-0.9807%,-0.7816%,-2.6387%,-0.7816%,411477985
2026-05-15,301128,强瑞技术,-1.5849%,-1.3863%,-8.5826%,-1.3627%,1146461074
2026-05-15,301137,哈焊华通,-1.6066%,-1.4080%,-3.8170%,-1.1465%,735749525
2026-05-15,301182,凯旺科技,1.7881%,1.9900%,0.0616%,3.1684%,506497255
2026-05-15,600382,广东明珠,-10.1212%,-9.9312%,-10.4594%,-7.4484%,364403279
2026-05-15,600400,红豆股份,-6.8378%,-6.6445%,0.4638%,3.9867%,637146052
2026-05-15,600433,冠豪高新,-0.6343%,-0.4348%,-7.5839%,-0.4348%,543436210
2026-05-15,600592,龙溪股份,0.1019%,0.3022%,-0.9547%,0.7051%,411864176
2026-05-15,600743,华远控股,-1.3141%,-1.1152%,-0.2000%,0.7435%,345863920
2026-05-15,603163,圣晖集成,-0.1092%,0.0908%,0.0087%,2.9337%,652403936
2026-05-15,603595,ST东尼,-5.2064%,-5.0115%,-0.3377%,3.1724%,310098534
2026-05-15,603926,铁流股份,-1.3510%,-1.1522%,-4.1690%,-1.1522%,416341570
2026-05-15,603933,睿能科技,-0.1252%,0.0749%,-2.1067%,1.0105%,470978152
2026-05-15,688787,海天瑞声,0.6483%,0.8491%,1.9694%,4.7049%,517513437
2026-05-18,000404,长虹华意,-1.1369%,-0.9379%,8.4666%,9.9648%,334659344
2026-05-18,000968,蓝焰控股,-2.5368%,-2.3392%,-4.4063%,-1.8713%,497049750
2026-05-18,001330,博纳影业,0.7505%,0.9514%,-0.4112%,7.0825%,989566279
2026-05-18,001339,智微智能,-1.0702%,-0.8711%,1.9252%,2.7365%,1018830525
2026-05-18,002068,黑猫股份,-2.0356%,-1.8375%,1.0560%,3.8685%,690368711
2026-05-18,002741,光华科技,-1.4539%,-1.2552%,-3.4603%,-0.9205%,868957876
2026-05-18,300007,汉威科技,-0.7567%,-0.5573%,4.2538%,6.0888%,1267386601
2026-05-18,300031,宝通科技,-0.8091%,-0.6098%,7.8814%,9.1870%,700799364
2026-05-18,300184,力源信息,1.5682%,1.7699%,2.7243%,3.0633%,1465152273
2026-05-18,300296,利亚德,0.2408%,0.4412%,1.5630%,2.5000%,1292613104
2026-05-18,300378,鼎捷数智,0.5268%,0.7275%,3.9428%,5.7959%,614639405
2026-05-18,300783,三只松鼠,-1.3350%,-1.1361%,-0.8908%,0.2964%,311052437
2026-05-18,300792,壹网壹创,-0.2000%,0.0000%,3.3342%,4.5639%,392073435
2026-05-18,300842,帝科股份,-1.0317%,-0.8325%,1.7056%,2.0129%,932086276
2026-05-18,301529,福赛科技,-0.1231%,0.0769%,-1.6200%,2.4229%,499137795
2026-05-18,601929,吉视传媒,-0.8594%,-0.6601%,9.6911%,9.9010%,707407820
2026-05-18,603283,赛腾股份,-0.2490%,-0.0491%,8.8146%,9.3859%,1174887269
2026-05-18,603619,中曼石油,-2.0911%,-1.8931%,-3.2192%,-0.8967%,784732035
2026-05-18,603626,科森科技,0.4359%,0.6365%,1.1091%,4.3429%,1191775853
2026-05-18,688202,美迪西,1.4244%,1.6260%,-7.2922%,2.8600%,465713599
2026-05-18,688449,联芸科技,-2.3685%,-2.1707%,8.7397%,12.4778%,1464875194
2026-05-18,688499,利元亨,-1.1108%,-0.9118%,-1.1284%,-0.1052%,543573237
2026-05-18,688531,日联科技,-0.9961%,-0.7969%,4.3330%,4.8103%,1549587430
2026-05-18,688598,金博股份,-0.8550%,-0.6557%,8.4650%,9.0909%,635943935
2026-05-18,688615,合合信息,-0.3645%,-0.1647%,2.6594%,2.9172%,977227097
2026-05-19,000006,深振业Ａ,0.4278%,0.6284%,-2.7109%,0.9874%,1037047396
2026-05-19,000837,秦川机床,-0.7476%,-0.5482%,-3.1727%,-0.5482%,656777593
2026-05-19,002301,齐心集团,0.5069%,0.7075%,-0.0821%,1.5330%,355533090
2026-05-19,002443,金洲管道,-1.1780%,-0.9790%,-3.7910%,1.2630%,674295357
2026-05-19,002467,二六三,-1.2105%,-1.0116%,-3.2316%,-0.1445%,514286203
2026-05-19,002919,名臣健康,-0.0821%,0.1180%,1.8428%,2.4381%,380362233
2026-05-19,002947,恒铭达,2.3215%,2.5240%,5.0773%,6.1537%,953820672
2026-05-19,002965,祥鑫科技,-1.8386%,-1.6402%,-1.5381%,0.4647%,539973189
2026-05-19,003043,华亚智能,2.4825%,2.6851%,3.9427%,10.0413%,392501143
2026-05-19,300100,双林股份,-2.9511%,-2.7539%,-4.2407%,-2.1801%,1129078782
2026-05-19,300182,捷成股份,-1.3610%,-1.1622%,-3.8490%,-0.9962%,931390797
2026-05-19,300231,银信科技,-1.1572%,-0.9582%,-2.2014%,0.0000%,293105265
2026-05-19,300319,麦捷科技,0.9572%,1.1583%,0.1617%,2.3891%,827760600
2026-05-19,300378,鼎捷数智,-1.2700%,-1.0711%,-2.0842%,0.3027%,768529642
2026-05-19,300624,万兴科技,-1.1849%,-0.9859%,-3.8501%,-0.1450%,734573164
2026-05-19,300792,壹网壹创,-1.6591%,-1.4606%,-2.8577%,-0.1565%,531615484
2026-05-19,300872,天阳科技,-1.0091%,-0.8099%,2.2749%,4.8118%,575674853
2026-05-19,301182,凯旺科技,0.0511%,0.2513%,8.1732%,8.8213%,402769908
2026-05-19,301458,钧崴电子,-0.5038%,-0.3042%,-0.2467%,1.8952%,310066513
2026-05-19,301536,星宸科技,-0.6163%,-0.4168%,-0.2427%,1.7204%,959943693
2026-05-19,301609,山大电力,-1.7784%,-1.5800%,-5.4488%,-1.5800%,262671040
2026-05-19,600101,明星电力,-1.2617%,-1.0628%,-5.2191%,-0.7729%,387473086
2026-05-19,600237,铜峰电子,-1.2753%,-1.0764%,3.1336%,4.3057%,293546922
2026-05-19,600382,广东明珠,0.2832%,0.4836%,-5.2729%,3.5062%,315850767
2026-05-19,600775,南京熊猫,-2.9081%,-2.7108%,-6.2180%,-1.6566%,697239212
2026-05-19,603031,安孚科技,-4.5480%,-4.3524%,-0.4454%,0.0176%,1731529710
2026-05-19,603267,鸿远电子,-1.3988%,-1.2000%,-0.9992%,-0.1000%,843304979
2026-05-19,603305,旭升集团,-1.1913%,-0.9924%,-2.1244%,-0.8756%,992981285
2026-05-19,603687,大胜达,5.1529%,5.3583%,9.8212%,10.0312%,567349405
2026-05-19,688160,步科股份,-2.2174%,-2.0194%,-3.7865%,-1.6455%,693719382
2026-05-19,688327,云从科技-UW,0.0711%,0.2714%,-1.0132%,4.2062%,725503494
2026-05-19,688359,三孚新科,1.1223%,1.3235%,-1.1622%,1.3382%,933131270
2026-05-19,688365,光云科技,-0.9970%,-0.7979%,-4.9824%,-0.3546%,520591661
2026-05-19,688371,菲沃泰,-1.1735%,-0.9745%,11.7261%,20.0319%,640097266
2026-05-19,688518,联赢激光,-1.0586%,-0.8595%,0.0973%,2.5785%,647150607
2026-05-19,688720,艾森股份,-1.1387%,-0.9397%,7.6960%,12.0601%,460961907
2026-05-19,688787,海天瑞声,-0.1934%,0.0066%,-1.9937%,5.0381%,580766807
2026-05-20,001283,豪鹏科技,-0.1865%,0.0135%,-0.9263%,2.4580%,481699481
2026-05-20,002030,达安基因,-3.3944%,-3.1977%,-6.0081%,-1.7442%,941086438
2026-05-20,002042,华孚时尚,-0.3951%,-0.1954%,-8.3965%,0.1954%,548917353
2026-05-20,002226,江南化工,-2.5516%,-2.3540%,-10.2339%,-1.4124%,1149529038
2026-05-20,002317,众生药业,-1.1447%,-0.9457%,-2.4181%,2.8783%,1765820852
2026-05-20,002387,维信诺,4.2732%,4.4776%,-1.0028%,6.4294%,650862582
2026-05-20,002396,星网锐捷,0.1620%,0.3623%,-7.8368%,1.7290%,979080117
2026-05-20,002745,木林森,1.7763%,1.9782%,-4.4489%,4.9456%,634461458
2026-05-20,002930,宏川智慧,-1.3254%,-1.1266%,-7.8795%,-0.3313%,329264250
2026-05-20,300035,中科电气,-0.2509%,-0.0510%,-2.8986%,1.2232%,705357270
2026-05-20,300130,新国都,-0.6306%,-0.4310%,0.2737%,2.5862%,563839131
2026-05-20,300151,昌红科技,-0.3873%,-0.1875%,-4.7898%,1.9691%,643679112
2026-05-20,300293,蓝英装备,-1.8006%,-1.6023%,-6.6497%,-0.9896%,505349547
2026-05-20,300416,苏试试验,0.1463%,0.3466%,-2.7393%,2.8307%,535293252
2026-05-20,300593,新雷能,1.8426%,2.0446%,-9.2236%,2.8380%,1349942682
2026-05-20,300671,富满微,-0.2000%,0.0000%,-7.2957%,1.6822%,1001586628
2026-05-20,300790,宇瞳光学,2.0417%,2.2439%,-4.0445%,6.9593%,762731956
2026-05-20,300843,胜蓝股份,0.4448%,0.6454%,-12.8241%,1.9549%,1043917980
2026-05-20,301099,雅创电子,1.3394%,1.5409%,-5.8356%,3.0222%,364225509
2026-05-20,301191,菲菱科思,-0.0393%,0.1608%,-10.8262%,1.0373%,834782253
2026-05-20,301362,民爆光电,3.8805%,4.0845%,-3.7984%,4.0899%,460347282
2026-05-20,301607,富特科技,1.2497%,1.4511%,-3.6634%,2.4937%,394218437
2026-05-20,600184,光电股份,-0.3418%,-0.1420%,-7.2224%,-0.1065%,1398644971
2026-05-20,600237,铜峰电子,1.1529%,1.3542%,-2.1771%,2.7083%,488782552
2026-05-20,600635,大众公用,-2.5698%,-2.3723%,-1.4760%,1.4599%,739614910
2026-05-20,603032,德新科技,-0.2845%,-0.0846%,-3.2430%,3.9768%,369213690
2026-05-20,603726,朗迪集团,-0.2000%,0.0000%,-3.6813%,5.7055%,387589489
2026-05-20,603757,大元泵业,-2.1588%,-1.9608%,-10.2201%,-0.7541%,1168463871
2026-05-20,603778,国晟科技,-2.3255%,-2.1277%,-4.6916%,-0.9233%,1401537591
2026-05-20,603906,龙蟠科技,3.9999%,4.2041%,5.0768%,9.9892%,1433006265
2026-05-20,688307,中润光学,1.8024%,2.0044%,-4.2264%,5.5229%,665775445
2026-05-20,688419,耐科装备,-0.1650%,0.0350%,-5.6730%,7.0363%,610768324
2026-05-20,688591,泰凌微,1.0533%,1.2545%,-2.5811%,6.6739%,602168726
2026-05-20,688593,新相微,5.4342%,5.6398%,-6.2566%,10.3396%,1260866758
2026-05-20,688698,伟创电气,-0.9255%,-0.7262%,3.0587%,6.9669%,925483856
2026-05-20,688717,艾罗能源,-2.0917%,-1.8937%,-6.2248%,-0.6921%,1155609177
2026-05-21,000796,凯撒旅业,-0.2000%,0.0000%,-1.4487%,0.4167%,402332110
2026-05-21,002174,游族网络,-0.2818%,-0.0819%,1.6819%,2.3751%,1143879550
2026-05-21,002892,科力尔,-0.2000%,0.0000%,-0.8808%,0.7667%,393239425
2026-05-21,002896,中大力德,-0.1123%,0.0877%,0.3383%,1.4033%,1488885844
2026-05-21,003036,泰坦股份,0.8340%,1.0350%,7.1432%,7.5828%,837533741
2026-05-21,300061,旗天科技,-1.1478%,-0.9488%,-0.6739%,0.5693%,491919251
2026-05-21,300304,云意电气,0.9018%,1.1028%,2.8242%,4.2114%,697072916
2026-05-21,300403,汉宇集团,-1.3288%,-1.1299%,-1.4900%,0.3228%,381987616
2026-05-21,300723,一品红,-0.5263%,-0.3266%,2.9627%,3.9196%,949060459
2026-05-21,301096,百诚医药,0.6995%,0.9003%,0.0792%,2.2664%,305570758
2026-05-21,301678,新恒汇,-0.2000%,0.0000%,-1.0903%,0.5071%,608711254
2026-05-21,600376,首开股份,-4.3716%,-4.1758%,-4.8107%,-1.9780%,806979435
2026-05-21,601177,杭齿前进,0.0940%,0.2943%,-0.6703%,1.0006%,528368096
2026-05-21,603165,荣晟环保,-0.2000%,0.0000%,-3.3852%,1.7971%,417528706
2026-05-21,605055,迎丰股份,-0.2000%,0.0000%,0.1742%,2.4719%,326753298
2026-05-21,605077,华康股份,1.6663%,1.8681%,-3.3287%,3.7363%,441512936
2026-05-21,605488,福莱新材,1.2611%,1.4625%,6.1661%,6.9209%,991810358
2026-05-21,688222,成都先导,1.4383%,1.6399%,5.1160%,7.7979%,965895121
2026-05-21,688291,金橙子,-1.0438%,-0.8447%,2.3498%,3.7459%,302565264
2026-05-21,688698,伟创电气,-1.0335%,-0.8344%,1.1814%,1.7165%,1179714701
2026-05-22,002201,九鼎新材,1.3642%,1.5657%,0.0470%,2.0602%,434717031
2026-05-22,002263,大东南,-0.7176%,-0.5181%,-1.2352%,0.5181%,356739056
2026-05-22,002708,光洋股份,-0.1374%,0.0626%,-2.5755%,2.3154%,482219361
2026-05-22,002881,美格智能,1.0019%,1.2030%,-1.3174%,3.2081%,840792351
2026-05-22,300130,新国都,-0.9895%,-0.7903%,2.1272%,3.1198%,533049728
2026-05-22,300353,东土科技,0.1909%,0.3912%,1.3633%,3.0807%,605897024
2026-05-22,300652,雷迪克,0.6532%,0.8540%,5.5284%,5.7340%,325569484
2026-05-22,301029,怡合达,0.2884%,0.4889%,-1.3395%,0.5540%,712126360
2026-05-22,301261,恒工精密,0.1246%,0.3249%,-1.6256%,1.1518%,558195700
2026-05-22,301316,慧博云通,2.9398%,3.1429%,8.4556%,10.8940%,1339868690
2026-05-22,600400,红豆股份,-0.5161%,-0.3165%,-2.4129%,-0.3165%,435012600
2026-05-22,603012,创力集团,2.3908%,2.5934%,5.8106%,6.7427%,337659431
2026-05-22,603693,江苏新能,-2.4212%,-2.2235%,3.7300%,8.0388%,917709393
2026-05-22,688262,国芯科技,-0.5704%,-0.3708%,7.7031%,8.7515%,695125202
2026-05-22,688559,海目星,1.7609%,1.9628%,2.0348%,5.0512%,941186210
2026-05-22,688593,新相微,-0.2000%,0.0000%,-4.5595%,0.0000%,1299346156
2026-05-22,688655,迅捷兴,1.5524%,1.7541%,-8.2704%,1.7541%,821756994
2026-05-25,002134,天津普林,-0.2979%,-0.0980%,7.0477%,10.0000%,374717189
2026-05-25,002706,良信股份,0.3929%,0.5935%,-0.2741%,3.1157%,1147327301
2026-05-25,002815,崇达技术,-0.2000%,0.0000%,0.5722%,2.5565%,1209209235
2026-05-25,300061,旗天科技,-1.2072%,-1.0082%,5.6604%,5.8662%,513477227
2026-05-25,300099,尤洛卡,-2.4939%,-2.2962%,-5.7053%,-1.2629%,398951782
2026-05-25,300201,海伦哲,1.6510%,1.8528%,3.8722%,6.3526%,1743979811
2026-05-25,300215,电科院,-0.2000%,0.0000%,-4.0916%,0.0000%,409316711
2026-05-25,300296,利亚德,-1.2120%,-1.0130%,1.1012%,3.1838%,1282412603
2026-05-25,300327,中颖电子,-1.1972%,-0.9983%,-3.9827%,-0.9983%,593762297
2026-05-25,300393,中来股份,-0.1068%,0.0933%,-5.3254%,0.0933%,616713318
2026-05-25,300400,劲拓股份,0.2799%,0.4803%,-6.8280%,0.4803%,647895144
2026-05-25,300424,航新科技,-1.0332%,-0.8341%,-3.7645%,-0.4634%,497464506
2026-05-25,300493,润欣科技,-1.2125%,-1.0135%,1.9938%,2.3086%,604529847
2026-05-25,300852,四会富仕,0.9411%,1.1422%,1.3828%,2.8003%,690697640
2026-05-25,301678,新恒汇,-1.9993%,-1.8011%,-5.8359%,-1.7565%,469510199
2026-05-25,600121,郑州煤电,-3.9258%,-3.7296%,-4.6244%,-0.6993%,507404097
2026-05-25,600199,金种子酒,-2.0542%,-1.8561%,1.3067%,4.4084%,333344785
2026-05-25,600292,电投水电,-0.1326%,0.0674%,-1.4126%,0.7418%,454206316
2026-05-25,600301,华锡有色,-1.3570%,-1.1582%,9.8696%,10.0796%,930696547
2026-05-25,600683,京投发展,-1.1048%,-0.9058%,2.4544%,3.8647%,859969462
2026-05-25,600744,华银电力,-0.2000%,0.0000%,-3.0542%,0.0000%,915459404
2026-05-25,600784,鲁银投资,-0.2000%,0.0000%,6.9800%,8.4263%,307563831
2026-05-25,600821,金开新能,-1.1502%,-0.9512%,-4.3575%,-0.9512%,1395073211
2026-05-25,601566,九牧王,-2.1652%,-1.9672%,3.7305%,4.5902%,466518685
2026-05-25,603439,三力制药,2.7901%,2.9930%,-6.7236%,4.0133%,535733158
2026-05-25,603666,亿嘉和,-1.3999%,-1.2011%,-2.1075%,0.6160%,330809842
2026-05-25,603693,江苏新能,-4.0359%,-3.8398%,-2.9947%,1.0971%,921711525
2026-05-25,603800,洪田股份,0.0939%,0.2941%,1.1918%,2.2601%,1056390789
2026-05-25,688456,有研粉材,3.8134%,4.0173%,-1.2284%,4.0173%,817559288
2026-05-25,688518,联赢激光,-0.9395%,-0.7403%,-6.0239%,-0.7403%,1009791090
2026-05-26,000536,华映科技,-2.1545%,-1.9565%,-3.8919%,0.2174%,1110219755
2026-05-26,000612,焦作万方,-1.4797%,-1.2810%,-3.3193%,0.3203%,1031080322
2026-05-26,000678,襄阳轴承,-3.1499%,-2.9529%,-6.3391%,-1.8356%,322728822
2026-05-26,000711,ST京蓝,-1.2960%,-1.0972%,3.2449%,4.8589%,975033525
2026-05-26,000819,岳阳兴长,-0.5064%,-0.3067%,-3.0192%,0.7975%,402791156
2026-05-26,001314,亿道信息,1.4361%,1.6376%,-4.7407%,2.4732%,441206759
2026-05-26,300019,硅宝科技,-0.2000%,0.0000%,-3.0009%,0.1038%,360533118
2026-05-26,300201,海伦哲,-1.1146%,-0.9156%,0.6131%,3.3571%,1580042625
2026-05-26,300816,艾可蓝,1.4248%,1.6264%,7.4806%,16.9233%,313510208
2026-05-26,301078,孩子王,-1.3393%,-1.1405%,-2.6858%,0.4147%,645107898
2026-05-26,301325,曼恩斯特,-1.1897%,-0.9907%,-3.2955%,2.4874%,368011995
2026-05-26,301369,联动科技,-0.5628%,-0.3632%,-3.9477%,0.9271%,650189373
2026-05-26,301487,盟固利,-0.2753%,-0.0754%,-1.9708%,1.6595%,723721841
2026-05-26,600078,澄星股份,-0.8937%,-0.6944%,-10.1900%,0.0000%,677375103
2026-05-26,600207,安彩高科,-2.4512%,-2.2535%,8.2423%,10.0000%,600202641
2026-05-26,601566,九牧王,-0.6727%,-0.4732%,-8.3936%,-0.3155%,413885951
2026-05-26,603203,快克智能,-3.2539%,-3.0570%,4.4760%,10.0608%,1168998005
2026-05-26,605299,舒华体育,-2.4525%,-2.2548%,-2.9030%,3.3258%,706881025
2026-05-26,688345,博力威,-0.6358%,-0.4363%,-6.8513%,0.7757%,354390007
2026-05-27,000682,东方电子,-0.7389%,-0.5394%,-0.6715%,0.0000%,987498512
2026-05-27,000690,宝新能源,0.1475%,0.3478%,1.0162%,5.0435%,1137001500
2026-05-27,000711,ST京蓝,-0.0486%,0.1515%,-1.7136%,2.5758%,997188664
2026-05-27,002870,香山股份,-1.2466%,-1.0477%,0.1955%,1.8626%,321226750
2026-05-27,002943,宇晶股份,-1.3971%,-1.1983%,9.7901%,10.0000%,775397759
2026-05-27,300277,汽轮科技,0.4099%,0.6104%,0.1659%,2.4417%,806733848
2026-05-27,300382,斯莱克,0.8473%,1.0483%,-0.4909%,1.5725%,863455551
2026-05-27,300905,宝丽迪,1.0461%,1.2472%,-1.1235%,2.0983%,911199603
2026-05-27,300909,汇创达,-0.6020%,-0.4024%,0.8654%,2.4145%,351489903
2026-05-27,301529,福赛科技,-0.2952%,-0.0954%,-4.8210%,-0.0954%,540417475
2026-05-27,600199,金种子酒,-2.6098%,-2.4123%,-8.1963%,-2.0833%,538909494
2026-05-27,603203,快克智能,-3.5365%,-3.3399%,3.8750%,8.1308%,1117625390
2026-05-27,603919,金徽酒,-3.6800%,-3.4835%,-6.8816%,-2.2294%,682838388
2026-05-27,688379,华光新材,-1.3379%,-1.1391%,3.5791%,4.5704%,362036773
2026-05-27,688416,恒烁股份,0.4943%,0.6949%,2.0628%,4.3193%,814150612
2026-05-27,688499,利元亨,0.3387%,0.5392%,5.9689%,7.2534%,628755171
2026-05-28,000533,顺钠股份,1.2118%,1.4131%,-4.2690%,1.4131%,421107557
2026-05-28,000722,湖南发展,0.5783%,0.7790%,4.4696%,8.0028%,381691008
2026-05-28,002171,楚江新材,1.8522%,2.0542%,-2.9088%,2.7116%,1004463865
2026-05-28,002256,兆新股份,0.0261%,0.2262%,0.4781%,3.6199%,448090280
2026-05-28,002396,星网锐捷,-0.4020%,-0.2023%,-8.4037%,0.6472%,1141061012
2026-05-28,002559,亚威股份,0.1792%,0.3795%,-7.4034%,0.7590%,337611144
2026-05-28,002824,和胜股份,1.3473%,1.5488%,9.8779%,10.0879%,419988827
2026-05-28,300046,台基股份,-0.6990%,-0.4996%,-8.1576%,-0.3608%,824132786
2026-05-28,300191,潜能恒信,-3.7975%,-3.6012%,-4.0057%,-2.1726%,486616753
2026-05-28,300337,银邦股份,-1.6049%,-1.4064%,-8.4079%,-0.3701%,617254254
2026-05-28,300448,浩云科技,0.5373%,0.7380%,-4.3778%,1.5990%,271334754
2026-05-28,300596,利安隆,-1.0457%,-0.8466%,-1.8914%,-0.3175%,587012998
2026-05-28,300727,润禾材料,-1.4382%,-1.2395%,-6.4174%,-0.9494%,569766902
2026-05-28,300861,美畅股份,-0.8870%,-0.6877%,-9.7269%,-0.6877%,652676250
2026-05-28,301265,华新科技,1.7554%,1.9573%,-5.3455%,4.5670%,522556770
2026-05-28,600730,ST高科,0.8636%,1.0646%,4.4795%,4.9681%,501794259
2026-05-28,603203,快克智能,-1.5405%,-1.3419%,-10.2565%,0.8044%,967023707
2026-05-28,603315,福鞍股份,1.5062%,1.7078%,0.4094%,5.7335%,275336505
2026-05-28,603439,三力制药,-1.5554%,-1.3568%,9.8300%,10.0400%,491525065
2026-05-28,605058,澳弘电子,-0.2000%,0.0000%,-3.1027%,2.1177%,310441080
2026-05-28,688379,华光新材,0.2738%,0.4743%,-6.4809%,1.6802%,373303245
2026-05-28,688598,金博股份,-0.2294%,-0.0295%,-8.1000%,2.3901%,403072319
2026-05-28,688719,爱科赛博,1.9550%,2.1571%,1.1569%,4.5273%,398332917
2026-05-29,000681,视觉中国,4.9440%,5.1491%,9.7968%,10.0068%,1153078804
2026-05-29,000722,湖南发展,0.6111%,0.8119%,9.8036%,10.0135%,577513589
2026-05-29,002146,荣盛发展,-1.7369%,-1.5385%,0.5685%,1.5385%,269033440
2026-05-29,002317,众生药业,-0.1151%,0.0850%,-1.8550%,1.8267%,1211253440
2026-05-29,003010,若羽臣,-1.0610%,-0.8619%,1.4047%,3.1734%,292672534
2026-05-29,003018,金富科技,0.0694%,0.2696%,-10.1397%,1.5050%,980177127
2026-05-29,300863,卡倍亿,-2.5304%,-2.3328%,4.0047%,8.4829%,1036704825
2026-05-29,300997,欢乐家,-2.4822%,-2.2845%,3.1197%,4.8287%,414793815
2026-05-29,600702,舍得酒业,-1.6737%,-1.4753%,0.3896%,1.4072%,898573588
2026-05-29,600868,梅雁吉祥,0.0855%,0.2857%,-0.7708%,2.0000%,589583156
2026-05-29,688677,海泰新光,-0.8858%,-0.6866%,-7.6154%,1.9561%,1017894654
2026-06-01,000531,穗恒运Ａ,-4.1128%,-3.9168%,-5.4578%,-2.6928%,549402030
2026-06-01,000899,赣能股份,-3.3502%,-3.1534%,-1.4171%,-0.5734%,888873087
2026-06-01,002292,奥飞娱乐,-1.0896%,-0.8906%,-5.7923%,-0.2545%,425620704
2026-06-01,002400,省广集团,-0.6692%,-0.4698%,-4.4236%,-0.3523%,1057900549
2026-06-01,300128,锦富技术,-0.3234%,-0.1236%,-3.5341%,0.9889%,971545153
2026-06-01,300244,迪安诊断,-0.2000%,0.0000%,-3.1105%,0.7844%,561327159
2026-06-01,300377,赢时胜,-0.4806%,-0.2809%,-2.2344%,0.0702%,498069870
2026-06-01,300624,万兴科技,-0.0411%,0.1590%,-4.5676%,1.5580%,812794642
2026-06-01,300634,彩讯股份,-0.0093%,0.1908%,-2.2204%,2.3660%,826903275
2026-06-01,300684,中石科技,-2.1980%,-2.0000%,-0.1311%,2.8621%,1060882242
2026-06-01,300766,每日互动,1.0060%,1.2072%,-3.1954%,1.2461%,584681783
2026-06-01,300863,卡倍亿,-1.6856%,-1.4872%,5.2736%,10.0031%,1180387181
2026-06-01,300997,欢乐家,-2.4590%,-2.2613%,-3.1116%,3.7186%,384772807
2026-06-01,301128,强瑞技术,0.5727%,0.7734%,9.2040%,12.2256%,873247151
2026-06-01,301188,力诺药包,-0.7433%,-0.5439%,-4.4339%,2.6743%,1075677962
2026-06-01,600163,中闽能源,-2.1670%,-1.9691%,-3.4316%,-1.9691%,720177332
2026-06-01,600743,华远控股,-1.3616%,-1.1628%,-2.1360%,0.3876%,473880119
2026-06-01,601678,滨化股份,-1.0935%,-0.8945%,-0.7361%,0.8945%,882511282
2026-06-01,603687,大胜达,-1.4318%,-1.2330%,9.8393%,10.0493%,603598320
2026-06-01,603861,白云电器,-1.6214%,-1.4229%,-2.7017%,0.0000%,702364848
2026-06-01,688258,卓易信息,2.4274%,2.6299%,3.6197%,4.6839%,1634833883
2026-06-01,688268,华特气体,-0.2000%,0.0000%,-0.7159%,1.6718%,1348732404
2026-06-02,001269,欧晶科技,-1.0903%,-0.8912%,5.8096%,6.2013%,369664308
2026-06-02,002213,大为股份,-1.2170%,-1.0180%,1.8341%,6.1373%,614945667
2026-06-02,300077,国民技术,-0.1145%,0.0855%,5.4403%,11.1206%,1158046875
2026-06-02,300461,田中精机,-1.1235%,-0.9244%,-1.8864%,3.2556%,500397456
2026-06-02,600063,皖维高新,-1.1488%,-0.9498%,-3.4531%,2.4423%,1247803287
2026-06-02,600961,株冶集团,-1.3151%,-1.1162%,0.1461%,2.6559%,1095276886
2026-06-02,603039,泛微网络,-2.2891%,-2.0913%,-5.5890%,1.4021%,1001430154
2026-06-02,603690,至纯科技,-0.6730%,-0.4736%,1.0222%,5.1697%,726030050
2026-06-02,688227,品高股份,-2.1424%,-1.9444%,-0.1642%,6.1672%,598707769
2026-06-02,688258,卓易信息,-1.6956%,-1.4971%,-3.6519%,-1.0560%,1481039904
2026-06-02,688655,迅捷兴,2.4570%,2.6596%,19.7882%,20.0082%,466668456
2026-06-03,000899,赣能股份,-3.0359%,-2.8387%,-2.8284%,-0.7616%,1076443762
2026-06-03,000966,长源电力,-0.3843%,-0.1845%,-2.7804%,1.2915%,1291876758
2026-06-03,001258,立新能源,-2.3678%,-2.1700%,-2.2774%,0.8137%,819125344
2026-06-03,002326,永太科技,-0.3820%,-0.1822%,-0.2000%,1.5490%,1057019633
