序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
109,300124,汇川技术,2021-11-26,67.355,2021-12-27,67.627,7400,0.3042%,1517.13,21,信号
110,603501,豪威集团,2021-11-26,206.342,2021-12-20,215.235,2400,4.2057%,20837.81,16,信号
111,002074,国轩高科,2021-11-29,62.203,2021-12-06,61.341,4200,-1.4840%,-3878.89,5,信号
112,002812,恩捷股份,2021-11-30,248.905,2021-12-21,241.61,1900,-3.0280%,-14326.98,15,信号
113,300343,联创股份,2021-11-30,24.482,2021-12-06,20.31,20400,-17.1255%,-85573.74,4,信号
114,600096,云天化,2021-12-02,20.625,2021-12-20,17.236,24200,-16.5145%,-82470.23,12,信号
115,600141,兴发集团,2021-12-02,38.229,2021-12-08,33.903,12600,-11.4048%,-54962.85,4,信号
116,000422,湖北宜化,2021-12-06,25.943,2021-12-08,23.658,19200,-8.8982%,-44344.33,2,信号
117,600030,中信证券,2021-12-06,20.949,2021-12-24,21.722,8300,3.5846%,6236.02,14,信号
118,600905,三峡能源,2021-12-07,6.49,2022-01-06,6.834,77000,5.1848%,25924.06,21,信号
119,300364,中文在线,2021-12-08,13.887,2021-12-23,17.191,36000,23.6717%,118401.15,11,信号
120,600199,金种子酒,2021-12-08,17.008,2021-12-27,17.491,8500,2.7355%,3956.75,13,信号
121,600821,金开新能,2021-12-08,11.037,2021-12-22,9.726,45300,-11.9612%,-59830.53,10,信号
122,601318,中国平安,2021-12-08,38.909,2021-12-27,38.441,12800,-1.3033%,-6494.08,13,信号
123,601888,中国中免,2021-12-08,206.903,2022-01-07,204.178,2400,-1.4159%,-7034.59,21,信号
124,002304,洋河股份,2021-12-09,168.539,2021-12-21,156.917,2900,-6.9892%,-34177.81,8,信号
125,002475,立讯精密,2021-12-09,43.085,2022-01-07,45.94,11600,6.5211%,32607.31,20,信号
126,600438,通威股份,2021-12-09,41.75,2021-12-24,39.659,10600,-5.1026%,-22592.93,11,信号
127,688599,天合光能,2021-12-13,80.713,2021-12-21,72.127,3700,-10.7275%,-32052.50,6,信号
128,600703,三安光电,2021-12-14,36.221,2021-12-20,34.626,13800,-4.5002%,-22505.68,4,信号
