序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
127,600276,恒瑞医药,2021-11-17,53.608,2021-11-30,49.706,9300,-7.3708%,-36765.81,9,信号
128,002466,天齐锂业,2021-11-18,98.0,2021-12-08,101.76,5100,3.7331%,18667.22,14,信号
129,300142,沃森生物,2021-11-18,60.918,2021-12-13,60.928,8200,-0.0851%,-425.14,17,信号
130,600111,北方稀土,2021-11-26,52.598,2021-12-15,49.327,8900,-6.3125%,-29565.13,13,信号
131,002240,盛新锂能,2021-11-29,56.291,2021-12-08,53.836,8800,-4.4570%,-22089.11,7,信号
132,002460,赣锋锂业,2021-11-29,111.47,2021-12-03,112.63,4400,0.9396%,4610.76,4,信号
133,600010,包钢股份,2021-11-29,2.93,2021-12-27,2.778,170600,-5.3108%,-26563.79,20,信号
134,600392,盛和资源,2021-11-29,21.821,2021-12-15,20.13,22900,-7.8415%,-39203.66,12,止损
135,600519,贵州茅台,2021-11-29,1737.928,2021-12-30,1817.15,200,4.4539%,15488.98,23,信号
136,603259,药明康德,2021-11-29,138.01,2021-12-14,129.566,3600,-6.2121%,-30879.27,11,信号
137,000858,五粮液,2021-11-30,202.705,2021-12-22,210.019,2400,3.5045%,17057.46,16,信号
138,002176,江特电机,2021-11-30,24.772,2021-12-13,19.99,20100,-19.3859%,-96575.70,9,止损
139,300750,宁德时代,2021-11-30,358.752,2021-12-08,330.647,1300,-7.9264%,-36985.51,6,止损
140,600338,西藏珠峰,2021-11-30,39.515,2021-12-07,36.037,12600,-8.8924%,-44295.94,5,止损
141,000338,潍柴动力,2021-12-03,15.261,2022-01-04,15.525,32700,1.6322%,8149.30,21,信号
142,000723,美锦能源,2021-12-03,15.518,2022-01-04,16.242,32200,4.5618%,22805.33,21,信号
143,000831,中国稀土,2021-12-03,47.335,2021-12-20,45.878,5500,-3.1741%,-8267.67,11,信号
144,002600,领益智造,2021-12-03,7.839,2021-12-07,7.261,63700,-7.4603%,-37270.88,2,止损
145,000591,太阳能,2021-12-07,10.943,2021-12-21,9.913,45600,-9.5065%,-47463.05,10,止损
146,600030,中信证券,2021-12-07,21.989,2021-12-27,21.626,22700,-1.7483%,-8730.76,14,信号
147,600958,东方证券,2021-12-07,13.176,2021-12-21,12.756,28600,-3.2842%,-12381.83,10,信号
148,600031,三一重工,2021-12-08,22.349,2021-12-30,21.537,22300,-3.7293%,-18595.66,16,信号
149,601377,兴业证券,2021-12-08,8.066,2021-12-30,7.972,61900,-1.2644%,-6316.15,16,信号
150,601600,中国铝业,2021-12-08,5.678,2021-12-30,5.442,88000,-4.2446%,-21218.57,16,信号
151,601919,中远海控,2021-12-08,10.935,2022-01-04,11.644,45700,6.3744%,31872.10,18,信号
152,000792,盐湖股份,2021-12-13,32.496,2022-01-10,32.084,14900,-1.3674%,-6624.24,19,信号
153,600905,三峡能源,2021-12-13,6.64,2022-01-06,6.834,75200,2.8076%,14026.76,17,信号
154,600309,万华化学,2021-12-14,97.824,2021-12-31,92.449,4700,-5.5892%,-25710.28,13,信号
155,600418,江淮汽车,2021-12-15,17.94,2021-12-17,17.602,27800,-1.9809%,-9884.07,2,信号
156,600703,三安光电,2021-12-15,36.421,2021-12-20,34.626,11200,-5.0249%,-20507.72,3,信号
157,601669,中国电建,2021-12-17,7.815,2021-12-30,7.257,62700,-7.2271%,-35430.02,9,止损
158,300459,汤姆猫,2021-12-20,5.653,2021-12-28,5.157,88400,-8.8550%,-44271.61,6,止损
159,600522,中天科技,2021-12-20,17.491,2021-12-24,16.184,8000,-7.5641%,-10589.39,4,止损
160,000812,陕西金叶,2021-12-21,11.788,2021-12-24,10.097,42400,-14.4303%,-72159.90,3,止损
161,002699,ST美盛,2021-12-21,8.214,2021-12-24,7.056,60800,-14.1791%,-70848.43,3,止损
162,600771,广誉远,2021-12-21,40.18,2022-01-13,39.08,6700,-2.8340%,-7633.04,16,信号
163,000002,万科Ａ,2021-12-22,18.655,2021-12-30,17.697,26800,-5.2310%,-26166.24,6,信号
164,000591,太阳能,2021-12-24,11.454,2021-12-30,10.443,43600,-8.9175%,-44554.68,4,止损
165,002432,九安医疗,2021-12-24,29.498,2022-01-26,50.958,16600,72.5779%,355564.35,22,信号
166,300182,捷成股份,2021-12-24,6.611,2021-12-28,6.005,300,-9.6506%,-191.89,2,止损
167,000568,泸州老窖,2021-12-27,239.333,2021-12-30,225.04,2000,-6.0657%,-29048.74,3,信号
168,600559,老白干酒,2021-12-27,27.484,2021-12-30,26.737,17600,-2.8156%,-13626.28,3,信号
169,000651,格力电器,2021-12-28,26.385,2022-01-28,26.269,17400,-0.5404%,-2482.18,22,信号
170,000812,陕西金叶,2021-12-30,9.757,2022-01-04,8.938,14000,-8.4892%,-11601.72,2,信号
171,000963,华东医药,2021-12-30,37.149,2022-01-17,37.481,13400,0.7947%,3957.96,11,信号
172,002232,启明信息,2021-12-30,27.07,2022-01-04,21.605,18400,-20.2661%,-100991.59,2,止损
173,002352,顺丰控股,2021-12-30,64.604,2022-01-14,61.241,7700,-5.3002%,-26379.01,10,信号
174,002475,立讯精密,2021-12-30,45.986,2022-01-07,45.94,10800,-0.1998%,-992.80,5,信号
175,002639,雪人集团,2021-12-30,13.087,2022-01-19,13.113,38200,0.1054%,527.16,13,信号
176,300026,红日药业,2021-12-30,6.073,2022-01-20,7.136,82300,17.3927%,86973.84,14,信号
177,600085,同仁堂,2021-12-30,37.459,2022-01-24,42.509,13300,13.3681%,66633.42,16,信号
178,600703,三安光电,2021-12-30,35.541,2022-01-06,34.846,14000,-2.0540%,-10225.41,4,信号
179,601288,农业银行,2021-12-30,1.79,2022-01-18,1.808,100,-4.4459%,-8.18,12,信号
180,002665,ST航高,2021-12-31,4.582,2022-01-18,4.158,100,-11.3199%,-52.44,11,止损
181,601108,财通证券,2021-12-31,9.764,2022-01-05,9.36,44400,-4.2290%,-18342.71,2,信号
182,000568,泸州老窖,2022-01-04,232.939,2022-01-06,227.169,2100,-2.5745%,-12600.23,2,信号
183,000970,中科三环,2022-01-04,14.642,2022-01-06,13.313,6600,-9.1672%,-8863.51,2,止损
184,002374,中锐股份,2022-01-04,10.925,2022-01-10,9.165,45700,-16.1934%,-80893.13,4,止损
185,002425,凯撒文化,2022-01-04,9.665,2022-01-12,8.936,51700,-7.6383%,-38185.63,6,止损
186,600338,西藏珠峰,2022-01-04,37.774,2022-01-06,31.209,13200,-17.4610%,-87106.56,2,止损
187,601012,隆基绿能,2022-01-05,59.846,2022-01-07,56.866,6900,-5.0750%,-20967.10,2,信号
188,000002,万科Ａ,2022-01-06,19.486,2022-01-26,19.336,200,-1.0221%,-39.88,14,信号
