序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
245,600172,黄河旋风,2022-04-06,9.435,2022-04-26,8.396,300,-11.3449%,-321.67,14,止损
246,688385,复旦微电,2022-04-06,52.388,2022-05-16,53.555,1800,2.1255%,2005.30,25,信号
247,002639,雪人集团,2022-04-08,12.406,2022-04-20,12.144,40300,-2.2119%,-11064.37,8,信号
248,600808,马钢股份,2022-04-08,3.962,2022-04-26,3.518,14000,-11.2887%,-6264.72,12,止损
249,601238,广汽集团,2022-04-11,11.086,2022-04-27,9.935,36300,-10.4681%,-42145.04,12,信号
250,002895,川恒股份,2022-04-12,19.521,2022-04-27,16.793,12400,-14.0616%,-34054.28,11,止损
251,300437,清水源,2022-04-12,25.293,2022-04-21,22.679,19700,-10.4246%,-51968.02,7,止损
252,301027,华蓝集团,2022-04-12,24.373,2022-04-19,22.68,20500,-7.0413%,-35199.57,5,信号
253,600141,兴发集团,2022-04-12,33.427,2022-04-22,28.726,14900,-14.1497%,-70509.05,8,止损
254,600489,中金黄金,2022-04-12,6.46,2022-04-22,5.854,77300,-9.4735%,-47331.88,8,止损
255,600859,王府井,2022-04-14,21.732,2022-04-29,19.731,21200,-9.2972%,-42855.00,11,信号
256,002481,双塔食品,2022-04-18,9.415,2022-04-25,7.926,52100,-15.8963%,-78011.43,5,止损
257,600121,郑州煤电,2022-04-18,4.442,2022-04-27,3.548,100,-22.1270%,-99.40,7,止损
