序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
120,300760,迈瑞医疗,2022-04-19,309.464,2022-05-06,284.657,300,-8.1081%,-7531.23,10,信号
121,002594,比亚迪,2022-04-21,76.164,2022-04-25,73.499,6000,-3.5953%,-16437.98,2,信号
122,000993,闽东电力,2022-04-25,13.357,2022-07-28,13.163,37400,-1.5454%,-7723.85,64,信号
123,002029,七匹狼,2022-04-25,5.792,2022-04-29,4.687,100,-20.6310%,-120.52,4,信号
124,600689,上海三毛,2022-04-25,9.422,2022-07-26,9.142,30000,-3.0612%,-8656.92,62,信号
125,601579,会稽山,2022-04-25,10.773,2022-06-27,11.035,46400,2.3304%,11655.27,41,信号
126,603906,龙蟠科技,2022-04-26,31.87,2022-08-22,32.928,11000,3.2152%,11277.22,80,信号
127,600887,伊利股份,2022-04-27,32.066,2022-05-10,31.784,14200,-0.9783%,-4456.67,6,信号
128,000839,国安股份,2022-04-28,3.232,2022-05-20,2.049,117800,-36.6593%,-139626.02,12,信号
129,300244,迪安诊断,2022-04-29,31.9,2022-06-10,27.495,9200,-13.8940%,-40796.43,26,信号
130,300411,金盾股份,2022-04-29,7.514,2022-08-29,7.576,300,0.3867%,8.74,82,信号
131,002624,完美世界,2022-05-05,11.957,2022-09-14,12.465,25300,4.1426%,12538.13,92,信号
132,600690,海尔智家,2022-05-05,23.53,2022-07-26,22.116,21200,-6.1026%,-30456.88,57,信号
133,002594,比亚迪,2022-05-06,77.248,2022-08-11,100.664,1100,30.1827%,25659.79,68,信号
134,600177,雅戈尔,2022-05-06,4.797,2022-07-26,4.572,100,-6.7187%,-32.57,56,信号
135,002550,千红制药,2022-05-09,5.584,2022-05-31,5.005,89500,-10.4463%,-52231.23,16,信号
136,603595,ST东尼,2022-05-09,33.726,2022-09-26,50.884,1700,50.7232%,29096.16,98,信号
137,603882,金域医学,2022-05-09,83.232,2022-06-09,70.365,6000,-15.5435%,-77661.56,22,信号
138,002864,盘龙药业,2022-05-10,32.134,2022-05-24,29.149,14100,-9.3788%,-42515.49,10,信号
139,600395,盘江股份,2022-05-19,7.434,2022-07-01,7.586,44900,1.9493%,6509.60,30,信号
